scenario,cycle,mean_ba_mean,mean_ba_lo,mean_ba_hi,mean_vol_mean,mean_vol_lo,mean_vol_hi,mean_carbon_mean,mean_carbon_lo,mean_carbon_hi,total_tpa_mean,total_tpa_lo,total_tpa_hi,harvest_rate_mean,harvest_rate_lo,harvest_rate_hi,plant_rate_mean,plant_rate_lo,plant_rate_hi,gr_ratio_mean,gr_ratio_lo,gr_ratio_hi,n_sims
Harvest_m25_mill,10,48.87480149971619,47.52361270372552,50.11614465786049,1215.0554792185983,1167.3972189928752,1272.4472804728375,27780.011864784603,26857.315036905464,28674.94847267621,1241.0025314518496,980.2947595561584,1775.836770463845,0.05394391773922376,0.04934638374178123,0.058944922426983876,0.044987449067698415,0.04088523574436888,0.049964332784366364,7.528593881482158,6.850017657647349,8.40410547324637,100
Harvest_m25_mill,11,45.961492855311285,44.46992284657736,47.309446154577046,1157.0557756704695,1104.699672473227,1219.0213678916175,26216.60090197774,25189.53178491082,27258.36621619734,1590.3726020937856,1146.862746459894,2537.7839732769226,0.05194962778461445,0.046798193364806354,0.057262996941896016,0.04338119487802024,0.03841331514566887,0.047533598383526984,7.886229646557246,7.055210216987714,8.90732495517669,100
Harvest_m25_mill,12,43.24198661566404,41.78521769055861,44.80226936302691,1098.8207453156328,1044.2032348550106,1167.8391936489622,24718.869641223668,23675.676580285428,25841.401626689207,2140.503562514217,1390.8592123958035,3725.8312300712087,0.05015576414775107,0.0450359103184336,0.055960999540421955,0.04185738846234898,0.03735642886887474,0.04632497132592249,8.189225141538948,7.284801774205988,9.118043035907418,100
Harvest_m25_mill,13,40.74026530199074,39.41608423182563,42.40737706222856,1041.8278514887015,986.3409853157898,1116.8064462857037,23313.585704529014,22311.72087945292,24461.15797890345,2998.7672817020307,1746.8559372203945,5773.124368710988,0.048521066574489985,0.043488623464171296,0.05322374746333959,0.040489405298512936,0.03576040465488883,0.04524636849780152,8.461239408205321,7.557496847309951,9.555411502608798,100
Harvest_m25_mill,14,38.577265357171655,37.195654849526605,40.33209288140155,989.1695833911152,929.2362285156205,1064.8451544940178,22066.445105255632,21092.43582680096,23428.491205153805,4405.720882473193,2288.134759271611,9126.528052477817,0.047221770346074825,0.04285737352053251,0.053174970686372905,0.03937762097008872,0.035281328646109916,0.04451911601785742,8.865786920770383,7.736504726399285,10.042373055576213,100
Harvest_m25_mill,15,36.7017607712523,35.17032138097062,38.64161828756193,941.1245888295288,886.1149558401894,1023.9986740797069,20951.5777811332,19920.692254890408,22405.477170510218,6693.652168696788,2912.2893130968687,14531.955159874578,0.04622275920420999,0.04093706948481514,0.05267042367275923,0.03866359048350036,0.034393060701145145,0.04409516349421367,9.10530817376345,8.203127792021327,10.301819251906048,100
Harvest_p25_pulp,1,67.99384645123257,67.2238863698585,68.534735550605,1223.8495346326713,1203.8981787138105,1239.607368165689,33202.60239944191,32737.04664070401,33559.925259265765,542.149232892124,534.9119804859578,548.6020991378992,0.12412079140561523,0.11991130885897308,0.12820392894834093,0.1008511842972528,0.09739737903237336,0.10463168346433194,3.158920915487561,2.982363421960593,3.3313614728704533,100
Harvest_p25_pulp,2,67.50599088547102,66.80042419528404,68.26913718274692,1274.0200119981137,1253.8849722419568,1294.389038567435,33738.20642786985,33310.10451486572,34268.946980426656,556.7372304049306,545.344654883891,567.4729344529305,0.11720925430824132,0.1130345308861411,0.1217767817080262,0.09518058308393655,0.09086870096680794,0.09879231924503379,4.422233167357092,4.140641357127402,4.6833230755392155,100
Harvest_p25_pulp,3,65.68290071021146,64.92487879179487,66.51219197078646,1296.715694914326,1274.9191691469744,1323.6222774800476,33565.626947917466,33119.33700078219,34122.995867039914,561.9210682304761,547.2080595740066,577.2984030674297,0.11079689484024301,0.10639398364872338,0.11496982973521717,0.09001792101740173,0.08533101141752786,0.09487665788128266,4.395668714983268,4.094611740300656,4.723791322743917,100
Harvest_p25_pulp,4,62.9185283192073,62.07832676933633,63.920222862258036,1293.1995875512466,1266.0330950163852,1323.2834484345783,32784.78675980194,32158.307766735954,33431.0922609923,570.4670176581824,550.0269085634689,597.7729766722301,0.10470099206187757,0.0990561086408292,0.11028607192378437,0.08529877437386942,0.08011405163031429,0.09019009111975411,4.380277388379085,4.094110854255443,4.723807154334354,100
Harvest_p25_pulp,5,59.54673983792725,58.548248939917485,60.76117884545258,1266.6956481161128,1237.0575804293458,1299.4606225162051,31524.888422726683,30825.25644033389,32284.496646957366,587.6099653587002,556.5329019378705,630.0533210498625,0.09925792877344225,0.0937576469974196,0.10533554451408231,0.08125564868879294,0.07564974930920906,0.08728859010521266,4.388327279987554,4.02181099412126,4.6984785720226565,100
Harvest_p25_pulp,6,55.88861145445897,54.91739352660445,57.3131688430811,1224.9828846489577,1192.633984052073,1266.5256724784026,29981.87162969811,29242.508341251814,30830.36748095099,619.3871536388979,571.3359062045694,686.3828065322357,0.093380965377804,0.08800487133851323,0.09946983608488275,0.07648631430855551,0.07115939145214112,0.08160283306410833,4.463989001055552,4.071067315088368,4.7728824394459295,100
Harvest_p25_pulp,7,52.26167447293713,51.14048928889207,53.57623584140262,1172.4197731278912,1132.4603914953664,1216.3563498516073,28305.8698067154,27422.623188154146,29039.465599951523,671.1169350547866,601.0074342090574,775.4295085617764,0.08899636737425948,0.08270928683864055,0.09698457081077466,0.07308762803125682,0.06719609921484267,0.08040233291383404,4.494028452259426,4.034434523370917,4.986187038757095,100
