scenario,cycle,year,mmt_agc_mean,mmt_agc_lo,mmt_agc_hi,mmt_bgc_mean,mmt_bgc_lo,mmt_bgc_hi,mmt_dead_c_mean,mmt_dead_c_lo,mmt_dead_c_hi,mmt_litter_c_mean,mmt_litter_c_lo,mmt_litter_c_hi,mmt_soil_c_mean,mmt_soil_c_lo,mmt_soil_c_hi,mmt_under_c_mean,mmt_under_c_lo,mmt_under_c_hi,mmt_total_c_mean,mmt_total_c_lo,mmt_total_c_hi,mmt_biomass_mean,mmt_biomass_lo,mmt_biomass_hi,total_vol_mcf_mean,total_vol_mcf_lo,total_vol_mcf_hi,merch_vol_mcf_mean,merch_vol_mcf_lo,merch_vol_mcf_hi,rd_mean_wtd_mean,rd_mean_wtd_lo,rd_mean_wtd_hi,sdi_mean_wtd_mean,sdi_mean_wtd_lo,sdi_mean_wtd_hi,total_area_mha_mean,total_area_mha_lo,total_area_mha_hi,n_sims,n_conditions
BAU,11,2054,76.52493485170223,69.80036647121169,84.96742938577898,16.835485667374492,15.356080623666571,18.692834464871375,18.349082988983476,17.08132785733265,19.65165031021581,30.448915811193892,28.523994028584234,32.49248374407961,247.6688405527357,232.2947579320711,265.05090408893795,3.0821409184750634,2.8750815010155613,3.3084147104911663,389.5033297589723,363.4597222382399,418.1628998109418,156.78861042006633,142.97316343535363,174.15455854671782,6604.534277611632,5798.171764731493,7362.256268301039,3532.179583563143,3025.4356291867634,4123.170224442607,1.6834252524058482,1.1032303662069893,3.217336216098291,840.7437713351765,540.7640046362219,1677.6488362114599,1898.712764653922,1780.8947638340069,2033.9351948688548,100,920
BAU,12,2059,66.35643206449126,59.95564849182526,73.36330448543158,14.598415054188077,13.190242668201556,16.13992698679495,16.52218292332507,15.292236281017843,17.96368658173347,27.62193541157578,25.757204151071008,29.80464855683035,224.94648370241484,209.74352296740597,242.2102163714484,2.8017852873432143,2.606189711374178,3.030061131159938,349.6624010217203,325.22316132367655,374.98951139088365,135.99332059644507,122.90767573672463,150.5248351163193,5747.538245897545,4995.695214546311,6509.322105872023,3076.591045547948,2598.1379265359524,3685.0644155158316,2.120969535074659,1.171212349674188,4.256655079556132,1066.7993636185906,567.7637545657453,2082.8201399540367,1724.087300349578,1611.4059332358968,1856.6776676357888,100,835
BAU,13,2064,57.08087009360931,50.91183804220612,64.00437081098524,12.55779142059405,11.200604369285346,14.080961578416751,14.844212859914336,13.677750659214547,16.204512189571123,25.03678246733583,23.049657818733678,26.930730822296795,204.07441486914084,188.58759995306463,220.56136099125322,2.5467035142568264,2.3510283004352344,2.7638940834185775,312.98369886220894,288.1895435174707,339.0044249525884,117.01342897013356,104.36420656002187,131.19938463211776,4909.694810219758,4202.369689375522,5731.1776169825,2646.9305952003174,2213.9550367086085,3265.6566711651376,3.046740313280074,1.3115800093035603,8.260453094537525,1558.8004513780174,647.2625459300386,4372.98057293598,1564.204295137403,1448.7335233441677,1689.649101059129,100,759
BAU,14,2069,49.162987375712476,42.68576433777922,55.34090097870538,10.815857222656744,9.390868154311429,12.174998215315183,13.299854039893136,12.040305607924399,14.505642654817532,22.64371638999731,20.762670466008473,24.420409639570845,184.80671747133746,169.62232018192333,199.43544829716967,2.3094597360509126,2.1184143228746124,2.503495939873035,279.8636778181307,255.52221947111912,303.87094177139636,100.80083471455306,87.54313109586643,113.68037335041944,4198.695001034472,3557.2592677333473,5000.242472348151,2284.207550958697,1905.0532756344269,2795.1640734811144,5.2612319593553964,1.4509786073460973,18.531798496125482,2763.074420161897,715.2555457397552,9940.09122804183,1416.5600947168025,1297.7862081602252,1521.6158559347139,100,687
BAU,15,2074,42.36801499462892,36.21585469779362,48.45686353857155,9.320963298818363,7.967488033514595,10.660509978485742,11.931133028561055,10.718257268397249,13.09403869939983,20.509473536613534,18.596622042410274,22.313012149357412,167.6573263047436,152.3152165896322,182.26506198025203,2.0984824047108908,1.9100190971178543,2.2805842808908454,250.72891554617038,226.43900034598983,273.2648505761405,86.88684580606117,74.22668540727318,99.36662224355412,3588.5886399546494,3032.774721612187,4332.892796287319,1953.22392188077,1588.229539118096,2376.905522343224,8.07270485427213,1.684782952526949,31.941600089201827,4273.750071290175,831.9838727489011,17141.400651754746,1285.311634919583,1166.97026677996,1391.156855498157,100,625
Harvest_m25_mill,1,2004,237.5557340189793,228.67779899296528,245.7227165335761,52.26226148417545,50.309115778452366,54.05899763738674,54.43673145318621,52.66864460007205,56.16507690303686,87.60293419563976,85.04969850779003,90.38611107367721,721.0017165165591,700.0102275541203,745.3966203416315,9.115665428798074,8.831758957451616,9.4327877507951,1146.9463697577748,1113.409930474677,1183.7345700278058,484.6929676007006,466.48521329061066,501.42993143254336,17888.3714115545,17205.264023178825,18583.424447932997,8506.256381890567,8074.708195980826,8964.788698181083,0.5294820349561569,0.5211489343425753,0.5377492084688168,258.58659214014307,254.67417732031336,263.1220621491102,5530.008315623416,5375.239355128518,5715.405903177701,100,2845
Harvest_m25_mill,2,2009,221.02769952304106,211.8763369385448,229.7981217472185,48.62609389506903,46.61279412647987,50.55558678438807,47.75602654874046,45.88312639142541,49.52381741768872,76.83115654532156,74.12538883863587,79.91944884041655,630.78738322948,607.3122174431676,655.0426180238774,7.947952144021599,7.648699284287391,8.268760044622892,1019.874554597395,982.9236502814807,1056.9386209073232,451.1540407675612,432.41979552393946,469.143976278717,16874.344588154825,16172.33492191603,17542.979981428878,8148.811714950078,7767.335741986287,8580.720585801293,0.5762352401055204,0.5651264522742718,0.5857246988193148,281.70640798783154,276.8553471785,287.06756180408377,4838.761246736057,4661.297146650789,5017.761221584863,100,2462
Harvest_m25_mill,3,2014,204.16347839896503,195.05750143562852,213.03866970627834,44.915965247772306,42.91265031583828,46.86850733538124,42.197611466830494,40.4216278058412,43.852507593480546,67.82081855993651,65.1557903857846,70.62464671756905,555.3524101181825,533.791353727431,579.0152925713952,6.969035243820039,6.68149146684029,7.264076802125351,910.9413156489119,876.3828429860214,947.8410913241925,416.92696827914165,398.26400444244524,435.11386270701377,15882.667898060405,15193.255555306667,16550.94028986678,7802.668672431947,7323.509307549002,8279.675761180073,0.6222452673673042,0.6067379484941544,0.6371405081031869,304.45154825053646,297.61274099951993,312.0502859632286,4260.04125616825,4087.966354663238,4440.401409490601,100,2147
Harvest_m25_mill,4,2019,189.62248746689144,179.77619324949666,198.62571805737952,41.71694724271612,39.55076251488926,43.69765797262349,38.19724959108702,36.3078191617418,39.7713902691185,61.34806114470125,58.80579675134403,64.33147206345612,501.49343339457255,479.2661131692719,525.8285113968724,6.272512593841625,5.986548044795583,6.586359181881688,830.0866441201722,794.708508732922,868.3155274977282,387.40910702991636,367.2101408670603,405.83234052184355,15069.398987622813,14233.693663036047,15775.412773844733,7542.09482606801,6945.473197979867,8061.648602695404,0.6696579586045408,0.6471091406726694,0.6948586729773503,327.9812810052929,317.38680204586865,339.02055026609276,3846.410438855671,3676.620444003528,4030.3547130965494,100,1923
Harvest_m25_mill,5,2024,174.43276985850633,165.51398718593464,182.80841271771922,38.375209368871396,36.413077180905624,40.21785079789822,34.88933287080472,33.0226037395478,36.59081895458924,55.98003789395034,53.360073482731764,59.10945222894122,456.95973182442265,435.9144780923376,481.2880312474689,5.696609028268542,5.432724462637374,5.980518101497287,759.445215232434,725.9555819818918,793.0882282888467,356.53732677071457,338.35696434275167,373.66739912106493,14156.94098609264,13461.395579718079,14927.841111602378,7195.50658313785,6609.780906080283,7816.088653255755,0.7283241063308563,0.6918989628883561,0.8172360168311168,356.844777596403,340.5057292583231,391.9812364700842,3504.0572292403385,3339.3622161725016,3682.5676416058295,100,1738
Harvest_m25_mill,6,2029,158.6480222639617,149.24052327107393,167.3876909104058,34.902564898071574,32.83291511963627,36.82529200028928,32.10247691130291,30.22538694097439,33.74939582174822,51.51254532125208,48.98983104536043,54.36717985450307,419.8519610282412,398.66478386299286,442.45057583116,5.223913318617187,4.975259012090655,5.496793174767802,696.495932362224,661.3101321215538,729.3440850485185,324.4464346393208,305.2618787011161,342.3951797628551,13129.372337628089,12295.992083147672,13932.30064494744,6786.325585638259,6138.662647840072,7520.097591432243,0.8192939578560317,0.7459407255211501,1.0303213158976758,400.49324766071464,365.5875691134148,486.07982361569793,3219.25811383578,3053.0433999280704,3388.2968744079153,100,1588
Harvest_m25_mill,7,2034,142.20043035850026,131.64818796064458,151.78105315745364,31.284094678870055,28.96260135134181,33.391831694639805,29.44369871045308,27.55190396450288,31.068318031352145,47.339452211253224,44.70333620520382,50.00142773388502,385.5179085784109,363.72183330061773,404.8645040091651,4.790830598850653,4.539790147896605,5.044625510545542,635.6625261957352,597.4693269698914,667.1361488966985,290.95450843084285,269.2383767154281,310.47996684165923,11956.443483610274,11046.587695844053,12754.873838406938,6259.085510146713,5655.133645338462,7037.617093629331,0.932309099032309,0.8020854314959454,1.6985238315846234,455.1136489206414,395.49033249723743,749.1686777356088,2955.0892034574977,2791.3352800525827,3108.7011291392046,100,1450
Harvest_m25_mill,8,2039,126.85203515951822,116.8307718451844,134.21493332726817,27.90744773509401,25.70276980594057,29.527285331999003,26.947697591492105,25.341438456322003,28.495835505261404,43.51366375681278,41.020595979184776,46.342730407824575,354.1296768209411,331.43495872411177,375.72976435100344,4.398477609375462,4.126191320124114,4.67473137990596,579.2243730390389,543.5469125481754,610.0913720303784,259.6717841679167,239.12027405146637,274.7014699270528,10776.684201699278,9858.691533563913,11611.456306287331,5699.708362659204,5064.861914371987,6466.837603595213,1.0316737097164903,0.8684737671467695,1.4790972927531936,508.00650734251803,429.32912723266855,751.7743868002578,2713.700104706976,2541.5563568001135,2884.352080073142,100,1325
Harvest_m25_mill,9,2044,112.8792399761025,102.81901403731923,120.79162450805327,24.83343279474255,22.620183088210233,26.574157391771717,24.658891520258553,23.169710926073574,26.169724196322562,39.966577160087816,37.48339094790022,42.592530118762426,325.10666909246476,304.0554815476428,346.8282797582122,4.038570983528717,3.769906000272459,4.285097759087638,527.3079643444333,492.78407688595405,562.193797667232,231.14650377171583,210.5261829564836,247.2471213413565,9697.538127937723,8839.783022931962,10566.728272946086,5167.074629958639,4539.958301617574,5988.785062196434,1.228131477016508,0.9538457200137422,2.123597176061955,606.9668851933309,467.5691018735411,1048.4446792313458,2490.5967570609696,2331.8929655262846,2649.3424571952346,100,1212
Harvest_m25_mill,10,2049,99.99358428813623,90.25529795779437,107.28902806626722,21.998588543389975,19.856165550714763,23.603586174578787,22.552222531999004,21.165002838679037,24.044346229042937,36.70139257159589,34.26783754171791,39.209956078690475,298.5582623759877,279.19750975440127,318.81215827203107,3.7102563727757714,3.455137088597311,3.971165325207621,479.58497739772895,450.36695510631375,510.5548795906093,204.816871832757,184.9925850986545,219.5681773787152,8687.631069170091,7822.607792074019,9654.033589620101,4645.64520285723,4043.797281357107,5488.561524934385,1.5653260823250514,1.0545224860524034,3.608397421908235,778.9969856734159,515.0458172001931,1894.4557981909365,2286.1929482444502,2134.5151801769252,2436.4118584303483,100,1110
Harvest_m25_mill,11,2054,88.40298053567243,79.37455290895876,96.26644679949717,19.448655717847934,17.462401639970928,21.17861829588938,20.626267938168333,19.24764926280516,22.10804302642801,33.70285908816498,31.43781368030961,36.39075784472554,274.2956834544259,255.77180839232395,295.847555534069,3.409845526969327,3.1696239303718823,3.6899130356928627,436.188129011415,405.23285993757247,466.4617865622488,181.12013115760925,162.7483959999428,197.2661465473181,7745.973761420759,6911.143737598262,8702.735549309422,4150.643299649375,3622.5651686024758,5120.702735223035,1.8353843359373092,1.2110771842314225,3.812925217566686,912.6156529293471,591.8898641513122,1872.0175507784325,2099.5818371088635,1957.4699041471854,2261.3641859215513,100,1018
Harvest_m25_mill,12,2059,77.45016886619158,69.93104594023647,85.3226047961962,17.039037150562148,15.384830106852025,18.77097305516316,18.80578485588997,17.391794427199862,20.279710129031226,30.902910891660166,28.67693454216731,33.457606220505006,251.58653305839908,233.2431617029451,273.13178536471946,3.1308930665861436,2.8982403645692516,3.387354426700189,395.45639711381887,367.20380078083735,424.5113815835402,158.72734525463028,143.34851160909375,174.89500951294454,6825.481543196351,6084.492087801866,8012.693728862292,3651.1997515282933,3099.3355734548995,4605.533067141587,2.7056778025914494,1.290361374683132,10.985556559151552,1354.9898876946302,633.0260184999595,5206.772912992346,1925.5282545320106,1783.7457996667745,2087.1153033095984,100,933
