cycle,sim,scenario,n_conditions,mean_ba,mean_vol,mean_carbon,total_tpa,n_harvested,harvest_rate,n_planted,plant_rate,gross_growth,mortality,harvest_removals,net_change,gr_ratio,climate_rcp
6,16,Harvest_m25_mill,23169,71.45860618202093,2185.9921790685735,50154.325688299636,676.2011141770166,1521,0.06564806422374725,1180,0.05093012214597091,370.66131293767216,694.5535389165743,58.29494402987467,-382.18717000877683,6.358378399809728,8.5
7,16,Harvest_m25_mill,23149,68.63499392034923,2243.1020177627497,49952.309754438174,761.2536561174898,1432,0.061860123547453454,1106,0.04777744179014212,358.54346674358226,742.1806920700587,54.36691506301954,-438.004140389496,6.59488341996186,8.5
8,16,Harvest_m25_mill,23135,65.63138237711581,2258.0806260577674,49135.57567577372,888.4394338602242,1382,0.05973633023557381,1045,0.045169656364815215,336.24696405618187,801.3532689643686,53.22950641478835,-518.335811322975,6.316928085637198,8.5
9,16,Harvest_m25_mill,23125,62.546725867751164,2245.863480494265,47836.92597805896,1051.4313119862823,1352,0.058464864864864866,988,0.042724324324324325,325.05828855525533,844.3728022833352,51.955829013043015,-571.2703427411229,6.256435413120875,8.5
10,16,Harvest_m25_mill,23117,60.08202334584983,2261.203688520948,47012.96437964007,1298.8738108468647,1339,0.057922740840074406,998,0.04317169182852446,308.75342616803886,872.7590857218256,51.150802953532704,-615.1564625073194,6.036140360270043,8.5
11,16,Harvest_m25_mill,23116,57.871176572222964,2246.8728599363913,45980.71965178847,1673.1908011849316,1240,0.05364249870219761,911,0.039409932514275825,296.3064307134803,927.3395451442045,43.60258902616358,-674.6357034568879,6.795615520346343,8.5
12,16,Harvest_m25_mill,23112,55.59499257749504,2216.933411695495,44723.28096388751,2331.7386831850113,1333,0.057675666320526134,989,0.04279162339910003,290.57969809087507,946.9539846681122,49.95873208100811,-706.3330186582452,5.816394571817795,8.5
13,16,Harvest_m25_mill,23107,53.89266095852195,2198.9402459164226,43649.34967339705,3440.482760830419,1198,0.05184576102479768,876,0.03791058986454321,278.77283169961515,956.3491411682155,41.87669660917134,-719.4530060777716,6.656991937577082,8.5
14,16,Harvest_m25_mill,23103,52.536647078817,2191.243654571901,42826.14774879743,5145.273220490567,1184,0.05124875557286932,869,0.037614162662857636,272.8040487504413,964.5716400189999,41.87476560063425,-733.6423568691928,6.514760019249143,8.5
15,16,Harvest_m25_mill,23102,51.38743213494453,2156.1939959288784,41853.88860440571,8336.323038139122,1177,0.050947969872738294,873,0.037788936022855164,264.5245351747719,987.6190249946101,40.58892670458212,-763.6834165244203,6.517160138282482,8.5
1,17,Harvest_m25_mill,26819,68.33381903948414,1338.1502010586087,35723.32157879988,497.54385655389854,2041,0.07610276296655356,1659,0.06185912972146612,422.7384073647316,100.69923998325137,55.75142006051829,266.2877473209619,7.5825585591514635,8.5
2,17,Harvest_m25_mill,24275,73.63002025899706,1577.3147109629106,41072.51126547961,526.7704378731609,1767,0.07279093717816684,1420,0.058496395468589084,513.1810558156446,266.220835771379,59.543277593390606,187.41694245087507,8.618622900137572,8.5
3,17,Harvest_m25_mill,23869,76.28872688544841,1807.9975845915942,45564.9352027402,544.1988824823819,1665,0.06975575013615987,1278,0.053542251455863256,463.96096949019017,378.58227587280925,59.61938130218982,25.759312315191096,7.782049383212048,8.5
4,17,Harvest_m25_mill,23710,76.433906727116,2006.2932171220725,48861.068138273746,571.132909139534,1604,0.06765078026149304,1258,0.05305778152678195,419.60289125825875,512.391004197811,59.65256772226626,-152.44068066181848,7.034112818275807,8.5
5,17,Harvest_m25_mill,23626,74.546591765058,2124.337695739069,50415.30544600256,608.6709639955938,1609,0.0681029374418014,1241,0.05252687716922035,395.97408679424734,628.8622819030004,56.13899222856736,-289.0271873373204,7.053459121283417,8.5
6,17,Harvest_m25_mill,23580,72.32582446239962,2209.2709701602626,51180.64931000544,655.6019358457021,1616,0.06853265479219678,1226,0.051993214588634436,371.7436503371026,713.5489542287723,58.45754074724222,-400.26284463891193,6.359207821356049,8.5
7,17,Harvest_m25_mill,23555,69.88400429810382,2265.344157268459,51312.00135929339,727.819458529969,1432,0.060793886648270005,1092,0.04635958395245171,339.9014591138583,784.9531741533025,53.52125463289563,-498.5729696723398,6.350775247053823,8.5
8,17,Harvest_m25_mill,23543,67.36701615819086,2298.343025940119,50863.71994348226,838.1686801373131,1442,0.06124962833963386,1045,0.04438686658454742,323.2221829570072,847.5254242806848,50.89778275024264,-575.2010240739203,6.350417748904127,8.5
9,17,Harvest_m25_mill,23536,64.50987216478556,2290.451306707364,49732.365712040526,1003.9358418502492,1391,0.059100951733514616,1005,0.042700543847722636,309.9936305448208,897.2431173155911,51.40285970192744,-638.6523464726978,6.0306689616569535,8.5
10,17,Harvest_m25_mill,23525,62.383018582845175,2284.725550477951,48966.460614737574,1263.5613588221815,1286,0.05466524973432518,927,0.03940488841657811,291.85780579463034,914.7673800783599,46.8629685596099,-669.7725428433396,6.227898376164241,8.5
11,17,Harvest_m25_mill,23518,59.97439118523975,2272.0073756755432,47866.18433713076,1651.8288598794202,1353,0.05753040224508887,946,0.040224508886810104,275.37585842745983,936.4470549083088,48.806831308972164,-709.8780277898212,5.64215809635725,8.5
12,17,Harvest_m25_mill,23515,58.06944303373579,2243.5671202913227,46803.71156394392,2293.5341122504547,1299,0.0552413353178822,912,0.0387837550499681,258.22133013587705,963.9309068421328,46.487569965883104,-752.197146672139,5.554631707473285,8.5
13,17,Harvest_m25_mill,23510,56.39427746277789,2231.569297273318,45972.36756131106,3237.507588944176,1162,0.04942577626541897,808,0.03436835389196087,252.83433523755687,965.0956326820867,39.61136065567269,-751.8726581002026,6.382874282844126,8.5
14,17,Harvest_m25_mill,23503,54.94674285940031,2195.101668060572,45037.19931664752,4730.280910228367,1137,0.048376802961324086,790,0.033612730289750245,246.2907217339901,976.7817281571183,36.127621278089,-766.6186277012173,6.817241573647769,8.5
15,17,Harvest_m25_mill,23496,53.23631375722954,2152.470166515794,43781.39780884986,7507.243425074381,1146,0.04877425944841675,784,0.033367381681988426,241.83143769879632,961.492832043703,37.33323532328984,-756.9946296681965,6.477644801063706,8.5
1,18,Harvest_m25_mill,26540,68.74073226630368,1343.3049625677652,35767.97315972236,503.1464685122545,1901,0.07162773172569706,1498,0.05644310474755087,431.9967072912746,94.06722543020508,55.331917605873755,282.5975642551958,7.8073691638226546,8.5
2,18,Harvest_m25_mill,23900,74.5057007900588,1605.728676666814,41563.613927563674,528.6821704862203,1761,0.07368200836820084,1389,0.058117154811715484,505.90574923960685,262.18085688097227,57.48710726465121,186.23778509398338,8.800334080311048,8.5
3,18,Harvest_m25_mill,23488,77.18022418120813,1851.311067492686,46231.63418567554,547.1686306094292,1699,0.07233480926430517,1339,0.05700783378746594,461.3204084011769,388.5166063021766,63.16731519847328,9.636486900526997,7.303150481411101,8.5
4,18,Harvest_m25_mill,23310,77.13022452815879,2052.4079647197786,49473.37359895644,572.6977141518828,1634,0.0700986700986701,1266,0.05431145431145431,418.41046633960156,527.1375101354132,61.306086273606,-170.03313006941767,6.824941727192575,8.5
5,18,Harvest_m25_mill,23243,75.05454588597556,2182.305113637392,51026.55416280356,610.7239160675273,1551,0.06672976810222432,1194,0.05137030503807598,386.22142226121883,651.972405528769,58.83165779850435,-324.58264106605446,6.564857029594661,8.5
6,18,Harvest_m25_mill,23209,72.31558119104365,2272.8132226753205,51707.02352842898,675.0946843927527,1483,0.06389762592097893,1127,0.04855874876125641,362.8001328969838,740.108114593041,54.64196040308617,-431.94994209914336,6.639588518066656,8.5
7,18,Harvest_m25_mill,23188,69.34919957920319,2316.8021572488287,51493.64335779648,752.64918894777,1470,0.06339485941003968,1132,0.04881835432120062,343.7484681928293,817.449005355647,54.81307636185654,-528.5136135246743,6.271285813690214,8.5
8,18,Harvest_m25_mill,23177,66.17934225054927,2336.7457671455654,50585.11059436282,869.7494066768016,1382,0.05962807956163438,1030,0.04444060922466238,340.068200923236,873.1076755830175,55.03131337318914,-588.0707880329707,6.17953997603326,8.5
9,18,Harvest_m25_mill,23163,63.28726871352039,2332.030344613876,49455.73376396211,1055.4636341370074,1352,0.058368950481371154,1007,0.04347450675646505,322.1322303254153,926.2592377820213,51.4738632093548,-655.6008706659608,6.258170851005241,8.5
10,18,Harvest_m25_mill,23158,60.22062120283751,2302.034911969952,47905.59730140479,1358.5909075516977,1382,0.059677001468175145,1046,0.04516797650919768,308.7155423659913,953.2286998775402,56.6098039744969,-701.1229614860457,5.453393594245084,8.5
11,18,Harvest_m25_mill,23152,57.736893628070234,2300.5975220678843,46766.358968623645,1862.5602162451862,1287,0.05558914996544575,960,0.0414651002073255,295.84497659405554,953.1049861467702,47.69470115094769,-704.9547107036624,6.202889827483008,8.5
12,18,Harvest_m25_mill,23143,55.953483711209024,2317.0208773156032,45877.55448110958,2536.970435571722,1173,0.05068487231560299,865,0.0373763124918982,285.66174351738323,995.1644809366551,40.77572150816025,-750.2784589274321,7.005682130240543,8.5
13,18,Harvest_m25_mill,23136,54.347101979295076,2302.1937493045657,45130.895701575195,3763.2174712521796,1241,0.053639349930843704,908,0.03924619640387275,277.4857312213904,1032.0834459935697,43.296653940913664,-797.8943687130931,6.408941707136798,8.5
14,18,Harvest_m25_mill,23130,52.921926097534836,2301.5597879806314,44363.52923319183,5558.23763566555,1167,0.05045395590142672,850,0.03674881106787722,273.30723379913087,1046.1792835953224,41.18032300622549,-814.052372802417,6.636840457949134,8.5
15,18,Harvest_m25_mill,23122,51.28903371795098,2276.027815799147,43107.0753207595,8164.7631443488535,1186,0.05129314073177061,874,0.0377994983132947,266.79911306455955,1063.047005796074,42.20042069577511,-838.4483134272896,6.322190837573099,8.5
1,19,Harvest_m25_mill,26637,68.91062428426193,1349.0924245325723,35870.67641899763,499.5976520654879,1914,0.07185493861921388,1515,0.056875774298907535,425.20413536624415,95.17535966503532,53.92664454845936,276.10213115274945,7.884861721447342,8.5
2,19,Harvest_m25_mill,23970,74.4880721549084,1604.907151032124,41576.84091278795,524.5231998099035,1717,0.07163120567375887,1335,0.05569461827284105,497.17548193803384,270.26468070625515,58.81186612774777,168.09893510403091,8.453659349256112,8.5
3,19,Harvest_m25_mill,23518,77.22184789950009,1848.1700256249883,46275.1823653996,548.6185964476979,1656,0.07041415086316864,1277,0.054298834934943446,455.13512626237326,382.81902908988485,58.21225165506877,14.103845517419643,7.8185452945409795,8.5
4,19,Harvest_m25_mill,23353,76.90872267170477,2030.700979459556,49162.774658316644,578.2140874116391,1632,0.06988395495225452,1272,0.05446837665396309,423.88192840762395,515.0485584146293,62.261906442895736,-153.42853644990106,6.808046085071172,8.5
5,19,Harvest_m25_mill,23276,74.90877909566687,2154.3285110029797,50658.92595692302,624.8577640893961,1534,0.065904794638254,1189,0.05108266025090222,384.61475882663115,629.1951152237446,58.27488229739982,-302.8552386945132,6.600009192018434,8.5
6,19,Harvest_m25_mill,23247,72.03281013032263,2224.5765650185085,51001.70160014797,682.138209693571,1493,0.06422334064610487,1119,0.048135243257194475,363.22717974433436,711.7341968775864,56.536461548681366,-405.04347868193344,6.424653573898916,8.5
7,19,Harvest_m25_mill,23235,68.75688416946912,2267.073299804068,50669.28018685574,771.2203692703994,1536,0.06610716591349258,1160,0.049924682590918874,341.7578316758802,774.361252543751,60.200106155037,-492.8035270229078,5.67703038256661,8.5
8,19,Harvest_m25_mill,23219,65.88193824907167,2310.792107922791,50337.99178945905,914.9713115331903,1381,0.05947715233214178,1038,0.04470476764718549,328.72870169886073,838.1274392053584,52.345135434506126,-561.7438729410038,6.280023902319707,8.5
9,19,Harvest_m25_mill,23212,62.923921377108485,2333.4453704123084,49689.158616129615,1095.035565950652,1392,0.05996898156126142,1033,0.04450284335688437,310.79151750298576,900.822641858615,50.96075221633813,-640.9918765719675,6.098644623290025,8.5
10,19,Harvest_m25_mill,23207,60.390222223501354,2352.263894529418,49018.50346041665,1366.468252987769,1385,0.05968026888438833,997,0.04296117550739001,298.473620518422,958.0287826234966,51.50122160684265,-711.0563837119171,5.795466810417671,8.5
11,19,Harvest_m25_mill,23199,58.41024038974427,2334.2711200542303,48318.25660569432,1740.1374325823224,1276,0.055002370791844474,904,0.0389671968619337,281.71031769747134,998.1913787986388,44.58041352868364,-761.061474629851,6.319149944991316,8.5
12,19,Harvest_m25_mill,23188,56.21708685926209,2306.0554290409345,47658.82573115972,2331.064940725946,1195,0.05153527686734518,839,0.036182508193893397,277.6215476258417,1010.1997156186978,42.70790946338247,-775.2860774562387,6.500471484418428,8.5
13,19,Harvest_m25_mill,23185,53.913515475844214,2301.2219006898445,47324.719926077065,3267.5456278812094,1182,0.05098123786931206,830,0.03579900797929696,263.11376186820155,1016.9723347260066,40.42253455834758,-794.2811074161526,6.509086200134535,8.5
14,19,Harvest_m25_mill,23180,52.12172411849641,2316.976429565109,47531.45401489107,4597.898745585211,1252,0.05401207937877481,899,0.038783433994823126,259.1958921611652,1048.1384994485104,43.044518171987875,-831.9871254593331,6.02157726857406,8.5
15,19,Harvest_m25_mill,23171,50.78196277642761,2364.7867916457053,48283.0881988287,6804.77384917166,1147,0.0495015320875232,818,0.03530274912606275,259.02426087984344,1087.8307312341817,39.92603501172016,-868.7325053660584,6.4876029088239715,8.5
1,20,Harvest_m25_mill,26648,67.94354541518838,1330.2136240625166,35400.861645669145,501.58088227148556,1979,0.07426448513959771,1564,0.058691083758631045,423.63576482200403,98.94665077550422,53.25206002136689,271.4370540251329,7.9552934600468825,8.5
2,20,Harvest_m25_mill,24059,73.4157613446418,1574.727101739376,40879.519053287506,526.716922523067,1767,0.07344444906272081,1389,0.05773307286254624,500.48196243884615,265.77954887031905,57.70487151702471,176.9975420515024,8.673131908649836,8.5
3,20,Harvest_m25_mill,23611,75.98058326333734,1798.6913152095187,45196.830360327374,552.2639519567645,1715,0.0726356359324044,1312,0.05556732031680149,461.80656921793286,378.32319114983335,61.59491953407871,21.8884585340208,7.497478245140469,8.5
4,20,Harvest_m25_mill,23445,76.15926656534273,1993.460177602833,48406.990929173175,585.0084305728797,1569,0.06692258477287268,1234,0.052633823843036893,426.50881151641227,500.13482905528974,59.078390391207265,-132.70440793008476,7.219370884889415,8.5
5,20,Harvest_m25_mill,23377,74.47222308823802,2131.176555124189,50175.6975272523,627.7541860434482,1498,0.064080078709843,1173,0.05017752491765411,390.15622141905294,620.5224439742065,54.43322032724799,-284.7994428824015,7.167612334406567,8.5
6,20,Harvest_m25_mill,23349,71.84407592312627,2201.0930987877705,50531.78998342008,690.7538980228722,1515,0.06488500578183219,1189,0.05092295173240824,361.11483055948827,715.9966481245195,57.23778914519906,-412.1196067102303,6.309028282756053,8.5
7,20,Harvest_m25_mill,23332,68.96814338698765,2245.0278024579707,50291.56724400097,773.2096262098479,1448,0.06206068918223898,1111,0.04761700668609635,346.3230405298519,771.1745574626137,55.56494884362079,-480.41646577638267,6.232760899403077,8.5
8,20,Harvest_m25_mill,23323,66.40112873589456,2281.722241702141,49879.08830528327,890.4607905035532,1432,0.06139861938858637,1064,0.045620203232860264,331.8309564499174,828.3785310084735,54.51633115632062,-551.0639057148767,6.086817462063291,8.5
9,20,Harvest_m25_mill,23313,63.71298794430623,2293.769231065858,49061.91696111095,1062.7285627798901,1276,0.054733410543473596,955,0.040964268862866214,318.90624976851774,886.8074493608108,49.828923363819946,-617.7301229561131,6.400022883096666,8.5
10,20,Harvest_m25_mill,23306,61.21347756747884,2290.012164732354,48097.9633161192,1303.601012408317,1294,0.05552218312880803,944,0.040504591092422555,303.54786498467024,929.630545145444,49.86103988451264,-675.9437200452863,6.087876740792872,8.5
11,20,Harvest_m25_mill,23298,59.57114655383298,2329.4901936814176,47776.78696973278,1652.7298358287119,1191,0.05112026783414885,871,0.03738518327753455,291.214744745307,958.5481089317235,41.58135120924946,-708.9147153956659,7.003494024997639,8.5
12,20,Harvest_m25_mill,23287,57.87025723378131,2334.7850209490766,47040.684792649285,2255.9385726112555,1206,0.05178855155236827,878,0.03770343968737922,283.9924355191759,1015.8577474057507,42.806697807122355,-774.6720096936971,6.6342990715794965,8.5
13,20,Harvest_m25_mill,23279,56.381442001239016,2336.4347281456876,46476.506072611555,3226.0093973731964,1144,0.04914300442458869,830,0.03565445251084669,269.59088666930717,1044.2642741711525,40.66880953456458,-815.34219703641,6.628934796829516,8.5
14,20,Harvest_m25_mill,23277,54.37970813005559,2291.803576641539,45038.251773196775,4970.2526002965005,1223,0.05254113502599132,889,0.038192206899514546,270.4556061884545,1069.8929575467944,42.94836812698406,-842.3857194853239,6.297226599828127,8.5
15,20,Harvest_m25_mill,23273,52.5814654350311,2231.151713490425,43489.185837790836,7724.938439266825,1163,0.04997207063979719,827,0.035534739827267646,256.37925641208784,1058.4583451243575,38.27216033496608,-840.3512490472357,6.6988446476029075,8.5
1,21,Harvest_m25_mill,26401,68.89649186084876,1350.1017117439742,35873.19571396046,504.7489551872904,2055,0.07783796068330745,1647,0.06238400060603765,426.0237275062278,102.50313269973232,59.04468251245384,264.4759122940416,7.2152767934076,8.5
2,21,Harvest_m25_mill,23717,74.14886164836005,1602.0591859582012,41475.658345810014,525.0210721076138,1692,0.07134123202765949,1354,0.05708985116161403,496.79490783295074,275.44164817871433,59.94799347803859,161.4052661761978,8.287098183110118,8.5
3,21,Harvest_m25_mill,23246,76.60812727004624,1837.808907797776,46007.97312502094,553.0927555716843,1618,0.069603372623247,1280,0.05506323668588144,459.15514473134147,395.3235113298777,59.4201054409016,4.411527960562161,7.727269100658374,8.5
4,21,Harvest_m25_mill,23062,76.20710656047389,2019.044949314591,48899.79507438014,578.7994988544773,1571,0.06812071806434827,1237,0.05363801925244992,417.1363960432902,530.7020486299917,59.04797816864746,-172.61363075534902,7.064363742512964,8.5
5,21,Harvest_m25_mill,22983,74.16907974541897,2149.310385675877,50432.50686703833,620.2168183954005,1536,0.0668320062655006,1199,0.05216899447417656,383.2947735653245,646.9792152222695,59.45393035246007,-323.13837200940515,6.4469206878845915,8.5
6,21,Harvest_m25_mill,22943,71.44726279548799,2218.19581679313,50624.99445745139,681.3072051260054,1527,0.06655624809310029,1170,0.05099594647604934,362.27872715722805,739.002403872253,58.8013844546224,-435.52506116964736,6.161057779801121,8.5
7,21,Harvest_m25_mill,22921,68.52837901898451,2257.846955776932,50296.962589842566,785.4562935993815,1470,0.06413332751625148,1119,0.04881985951747306,338.36424057482225,801.052766258032,57.605985617065926,-520.2945113002756,5.873768792432239,8.5
8,21,Harvest_m25_mill,22914,65.81561423263867,2288.721632229385,49673.08987290675,916.8266168580998,1289,0.05625381862616741,950,0.04145936981757877,328.10701230740614,861.6122847081563,52.06224110460582,-585.5675135053559,6.302206845997248,8.5
9,21,Harvest_m25_mill,22904,63.24948541579092,2290.0810023621757,48858.28535811008,1112.7050162373255,1327,0.05793747816975201,997,0.043529514495284666,310.58898710384926,909.4529314939898,50.28807218074287,-649.1520165708835,6.176195937429175,8.5
10,21,Harvest_m25_mill,22897,60.69508308883176,2256.0267006807417,47732.678871101474,1411.8056628001848,1208,0.052758003231864435,900,0.039306459361488404,295.95325091024483,947.5640276673377,46.480548251931516,-698.0913250090243,6.367249570855619,8.5
11,21,Harvest_m25_mill,22892,58.45569601740712,2249.3683791537946,46819.344617398165,1821.8166921054017,1215,0.05307531015201817,874,0.03817927660318015,280.13500728506506,949.2461960065887,43.5130329873749,-712.6242217088985,6.437956355888704,8.5
12,21,Harvest_m25_mill,22884,56.15058975870823,2216.058174759848,45543.74322505422,2476.7754865678003,1242,0.05427372836916623,927,0.04050865233350813,275.15167290414763,977.929527336228,45.583915192099866,-748.3617696241803,6.0361570906009865,8.5
13,21,Harvest_m25_mill,22882,54.33405358518163,2199.3523690813486,44736.97067501103,3410.536179952518,1073,0.04689275412988375,779,0.03404422690324272,261.7261385377339,984.3600389577766,35.945661215748004,-758.5795616357907,7.281160776730132,8.5
14,21,Harvest_m25_mill,22875,52.94044010479246,2134.8934923552374,43579.05860732348,4714.7083978461005,1134,0.04957377049180328,794,0.0347103825136612,252.6034024989426,993.6108154875374,38.00834603279851,-779.0157590213933,6.645998283665482,8.5
15,21,Harvest_m25_mill,22869,51.564932460438804,2101.193734159804,42641.37038463927,7028.670483946598,1078,0.04713804713804714,764,0.03340766977130614,247.17087980262463,962.9728897557884,37.578787564336345,-753.3807975175001,6.577404323634935,8.5
1,22,Harvest_m25_mill,26601,68.06508752558634,1340.9022342187202,35651.40304884512,498.5155213019413,1980,0.07443329198150446,1547,0.058155708432013835,416.2346074691394,97.05866313851193,55.31193618119966,263.86400814942783,7.525222152874412,8.5
2,22,Harvest_m25_mill,23960,72.99262744707664,1570.7363530784983,40793.76969233279,523.5986189379546,1831,0.07641903171953256,1476,0.061602671118530884,494.48110327595924,264.9489118421887,61.77917025565587,167.7530211781147,8.004010109389412,8.5
3,22,Harvest_m25_mill,23523,75.65214438639671,1801.300100851516,45257.51011428605,550.3370306127188,1653,0.07027164902435913,1320,0.05611529141691111,449.87354033922907,377.45863120800504,58.624674915808136,13.790234215415886,7.673791641238094,8.5
4,22,Harvest_m25_mill,23367,75.56707465506372,1982.561468407374,48264.774151181904,581.8138796369393,1577,0.06748833825480378,1225,0.05242435913895665,418.5321142698873,493.89499612622814,58.28474858961432,-133.64763044595514,7.180817012985537,8.5
5,22,Harvest_m25_mill,23304,73.68144183587306,2101.476165686316,49781.42336221939,632.2870767183357,1561,0.06698420871953313,1189,0.0510212838997597,380.5226505425481,605.9837236440037,58.03468155445328,-283.4957546559089,6.556814655483343,8.5
6,22,Harvest_m25_mill,23263,71.4630377389894,2175.811312318884,50403.95918245743,694.1351086586504,1466,0.063018527275072,1115,0.04793018957142243,368.93888137277867,688.339394731477,55.44616064886736,-374.8466740075657,6.654002316034397,8.5
7,22,Harvest_m25_mill,23238,68.45977086350405,2200.5077103847284,49813.83921554514,791.8099368164308,1465,0.06304329116102934,1126,0.048455116619330406,352.9834858054435,738.5278752070786,56.880678742791126,-442.4250681444263,6.205683434292342,8.5
8,22,Harvest_m25_mill,23230,65.5646745429921,2206.5764989464765,48882.51342980593,940.1385646849255,1391,0.059879466207490316,1050,0.045200172191132156,350.57210937627246,784.2181629016976,52.8932015990149,-486.53925512444005,6.627923793193143,8.5
9,22,Harvest_m25_mill,23220,63.19680230548271,2191.6292003668405,47894.501233815674,1131.7888939374898,1306,0.05624461670973299,969,0.0417312661498708,330.15853735969193,813.1259852401374,50.00695550770919,-532.9744033881547,6.602252306857471,8.5
10,22,Harvest_m25_mill,23214,60.80666250127029,2184.206306325419,46887.39489265137,1473.16872880282,1334,0.057465322650124925,966,0.041612819850090466,316.66623913817466,837.7174416884658,49.90638781224369,-570.9575903625348,6.3452045523616505,8.5
11,22,Harvest_m25_mill,23208,58.595436122140015,2151.7355607476024,45757.27917561102,1947.426449247143,1315,0.056661496035849704,948,0.040847983453981385,302.0421919857764,873.8659235096619,48.13971318782475,-619.9634447117103,6.274283164241355,8.5
12,22,Harvest_m25_mill,23202,56.51264365120801,2122.807506711197,44654.62904805485,2633.8010638463193,1219,0.052538574260839584,900,0.038789759503491075,297.3118838981517,877.2909545755068,46.40219539762036,-626.3812660749755,6.407280546760481,8.5
13,22,Harvest_m25_mill,23194,54.750898834916086,2078.664138122058,43486.842423724345,3642.734935742706,1255,0.05410882124687419,891,0.038415107355350524,290.2801548405552,883.9632748758225,44.882548828840754,-638.5656688641081,6.46755058291222,8.5
14,22,Harvest_m25_mill,23187,53.338950551867804,2052.5012461212327,42687.64275497858,5552.001352801607,1183,0.051019968085565186,870,0.03752102471212317,284.93606715202196,872.5867072204817,44.83279673388803,-632.4834368023478,6.355527379728368,8.5
15,22,Harvest_m25_mill,23182,52.006918782176946,2003.0176480743366,41670.89559853687,7560.88337030334,1182,0.05098783538952636,857,0.03696833750323527,273.98158808606155,878.7902986860199,42.498538079340456,-647.3072486792989,6.446847361539019,8.5
1,23,Harvest_m25_mill,26640,67.85945865619537,1323.1159631169921,35229.604580683685,495.5061556253444,2044,0.07672672672672673,1592,0.05975975975975976,424.6809312278921,98.63229722390274,61.140412601682996,264.9082214023063,6.945993871428372,8.5
2,23,Harvest_m25_mill,23996,73.57190469101232,1581.9447726432957,40987.787547768545,521.9961928458653,1734,0.07226204367394566,1345,0.0560510085014169,504.4371931064839,261.56324026141516,57.87544884937592,184.99850399569283,8.715909822476018,8.5
3,23,Harvest_m25_mill,23534,76.0113979770991,1815.8461351396954,45472.83955687451,546.9129348866115,1672,0.0710461460015297,1277,0.05426191892580947,465.4160473737187,378.54399849527846,60.56598319731341,26.30606568112683,7.68444633116042,8.5
4,23,Harvest_m25_mill,23365,75.92428686206536,2000.1547711676885,48494.78060479307,569.2839995884231,1665,0.07126043227049005,1306,0.055895570297453456,436.65498370709844,503.5086025026814,60.24024864009078,-127.09386743567376,7.248558788592018,8.5
5,23,Harvest_m25_mill,23302,73.68763262405635,2116.1195642133307,49773.85950843755,599.6381144071341,1632,0.07003690670328727,1238,0.05312848682516522,394.56972090187793,621.0291146485057,62.289921443014535,-288.7493151896423,6.33440710409062,8.5
6,23,Harvest_m25_mill,23269,71.47994915307808,2198.3391491780135,50440.821825610976,666.9064816638687,1470,0.06317418023980403,1111,0.04774592805879067,375.2654190584591,701.4068817866925,55.664749822694404,-381.80621255092774,6.741527093066431,8.5
7,23,Harvest_m25_mill,23250,69.19607255093389,2269.166940204713,50706.7424946465,767.6486474736877,1473,0.06335483870967742,1114,0.04791397849462366,348.2538198272745,767.9557018156421,53.87864542962748,-473.5805274179951,6.463670663029926,8.5
8,23,Harvest_m25_mill,23240,66.19182739898949,2260.608914065264,49680.173583102885,914.484845637945,1455,0.06260757314974183,1090,0.04690189328743546,336.69832703227354,840.8673680639897,55.3995036045733,-559.5685446362895,6.077641587468641,8.5
9,23,Harvest_m25_mill,23231,63.551683043764655,2269.10346710603,48848.20145029627,1115.2427152387008,1375,0.059188153760061986,1010,0.043476389307390985,332.31720116523337,863.8572106410192,52.59644127061129,-584.1364507463971,6.318244982687041,8.5
10,23,Harvest_m25_mill,23229,61.115175403302544,2282.2706558034356,48066.34955084157,1437.549046891289,1316,0.05665332127943519,972,0.04184424641611778,312.8985026284279,902.5679866834358,49.372637570898256,-639.0421216259062,6.337488091032427,8.5
11,23,Harvest_m25_mill,23225,58.41719886414371,2261.0928665662263,46817.25353303928,1936.8379152775717,1330,0.057265877287405814,966,0.04159311087190527,304.1251508970942,948.9632999555786,50.80960711714914,-695.6477561756335,5.985583596344058,8.5
12,23,Harvest_m25_mill,23220,56.353000246109225,2231.3995383276156,45723.497030835584,2749.210869040654,1253,0.05396210163652024,900,0.03875968992248062,298.06620634522136,967.8620019785048,46.69240879594614,-716.4882044292295,6.383611684028167,8.5
13,23,Harvest_m25_mill,23216,54.79738609627468,2201.2537982359927,44821.90416158099,4030.261498523046,1225,0.05276533425223984,893,0.03846485182632667,293.7010860115917,975.9067151354038,45.840333537296374,-728.0459626611084,6.4070451357565315,8.5
14,23,Harvest_m25_mill,23210,53.40419200165579,2182.3275026566334,43866.8841581034,6069.4385527906925,1161,0.05002154243860405,833,0.035889702714347264,281.68594847656243,976.8611416937488,39.57889478609898,-734.7540880032853,7.117074642910368,8.5
15,23,Harvest_m25_mill,23209,52.212927675077914,2181.726171322809,43198.17752929499,9757.677521251724,1219,0.05252272825197122,888,0.03826101943211685,283.11432159468126,986.1099109919327,44.11613698729101,-747.1117263845425,6.4174776154186155,8.5
1,24,Harvest_m25_mill,26493,67.85536731349877,1335.785779176916,35401.71465178958,492.26246401084734,1997,0.075378401841996,1587,0.05990261578530178,420.9952574296937,96.14276271886962,60.901292057124415,263.9512026536997,6.912747549506947,8.5
