"classifier_set","ft_group","ecoregion","owner","treatment","age","merch_vol_m3_ha","foliage_kgC_m2","other_above_kgC_m2","total_above_kgC_m2"
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",145,160.234,0.0302,0.1087,0.604
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",15,16.632,0.005,0.0178,0.0991
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",150,162.103,0.0304,0.1094,0.6079
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",20,24.916,0.007,0.0253,0.1406
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",25,33.605,0.0091,0.0327,0.1815
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",30,42.425,0.011,0.0398,0.2209
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",35,51.19,0.0129,0.0465,0.2583
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",40,59.769,0.0147,0.0528,0.2932
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",45,68.072,0.0163,0.0586,0.3256
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",5,3.144,0.0011,0.0041,0.0227
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",50,76.04,0.0178,0.064,0.3556
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",55,83.634,0.0192,0.069,0.3831
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",60,90.833,0.0204,0.0735,0.4083
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",65,97.625,0.0216,0.0776,0.4312
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",70,104.011,0.0226,0.0814,0.4521
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",75,109.995,0.0236,0.0848,0.471
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",80,115.588,0.0244,0.0879,0.4881
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",85,120.803,0.0252,0.0907,0.5036
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",90,125.656,0.0259,0.0932,0.5176
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",95,130.164,0.0265,0.0954,0.5303
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",10,0.347,6e-04,0.0023,0.0126
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",100,122.214,0.0251,0.0902,0.5012
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",105,125.116,0.0256,0.0922,0.5122
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",110,127.584,0.0261,0.0939,0.5219
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",115,129.678,0.0265,0.0955,0.5303
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",120,131.45,0.0269,0.0968,0.5376
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",125,132.946,0.0272,0.0979,0.5441
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",130,134.208,0.0275,0.0989,0.5496
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",135,135.27,0.0277,0.0998,0.5545
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",140,136.163,0.0279,0.1006,0.5587
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",145,136.914,0.0281,0.1012,0.5624
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",15,1.741,0.0016,0.0058,0.0323
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",150,137.544,0.0283,0.1018,0.5656
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",20,4.914,0.003,0.0108,0.0599
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",25,10.174,0.0047,0.0167,0.093
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",30,17.398,0.0065,0.0233,0.1297
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",35,26.169,0.0084,0.0302,0.1679
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",40,35.947,0.0103,0.0371,0.2063
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",45,46.194,0.0122,0.0439,0.2436
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",5,0.017,1e-04,4e-04,0.0022
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",50,56.448,0.014,0.0503,0.2792
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",55,66.353,0.0156,0.0562,0.3125
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",60,75.662,0.0172,0.0618,0.3432
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",65,84.222,0.0186,0.0668,0.3713
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",70,91.96,0.0198,0.0714,0.3968
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",75,98.857,0.021,0.0755,0.4197
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",80,104.936,0.022,0.0792,0.4402
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",85,110.246,0.0229,0.0825,0.4584
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",90,114.849,0.0237,0.0854,0.4745
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",95,118.815,0.0244,0.088,0.4887
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",10,9.125,0.0042,0.0152,0.0842
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",100,139.378,0.0283,0.1018,0.5654
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",105,143.39,0.0289,0.1039,0.5772
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",110,147.096,0.0294,0.1059,0.5881
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",115,150.517,0.0299,0.1077,0.5982
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",120,153.671,0.0304,0.1093,0.6074
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",125,156.577,0.0308,0.1109,0.6159
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",130,159.251,0.0312,0.1123,0.6237
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",135,161.712,0.0315,0.1136,0.6309
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",140,163.973,0.0319,0.1147,0.6375
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",145,166.051,0.0322,0.1158,0.6436
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",15,16.768,0.0064,0.0231,0.1282
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",150,167.96,0.0325,0.1168,0.6491
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",20,25.31,0.0085,0.0307,0.1704
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",25,34.315,0.0105,0.0379,0.2105
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",30,43.488,0.0124,0.0447,0.2482
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",35,52.625,0.0142,0.051,0.2835
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",40,61.581,0.0158,0.057,0.3164
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",45,70.258,0.0174,0.0625,0.3471
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",5,3.066,0.002,0.0072,0.0398
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",50,78.587,0.0188,0.0676,0.3756
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",55,86.526,0.0201,0.0724,0.402
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",60,94.05,0.0213,0.0768,0.4264
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",65,101.146,0.0225,0.0808,0.449
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",70,107.813,0.0235,0.0846,0.4699
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",75,114.055,0.0245,0.0881,0.4892
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",80,119.884,0.0254,0.0913,0.507
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",85,125.313,0.0262,0.0942,0.5234
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",90,130.359,0.0269,0.0969,0.5386
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",95,135.041,0.0276,0.0995,0.5525
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",10,19.95,0.0039,0.014,0.0777
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",100,158.718,0.0313,0.1127,0.6262
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",105,164.718,0.0322,0.116,0.6443
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",110,170.568,0.0331,0.1191,0.6615
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",115,176.272,0.0339,0.122,0.6777
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",120,181.835,0.0347,0.1247,0.693
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",125,187.259,0.0354,0.1273,0.7075
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",130,192.548,0.0361,0.1298,0.7212
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",135,197.705,0.0367,0.1321,0.7341
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",140,202.734,0.0373,0.1343,0.7463
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",145,207.638,0.0379,0.1364,0.7578
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",15,29.479,0.006,0.0215,0.1195
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",150,212.421,0.0384,0.1384,0.7686
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",20,38.753,0.008,0.0289,0.1607
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",25,47.783,0.01,0.0361,0.2008
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",30,56.579,0.012,0.0431,0.2395
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",35,65.15,0.0138,0.0498,0.2767
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",40,73.501,0.0156,0.0562,0.3123
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",45,81.639,0.0173,0.0624,0.3464
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",5,10.146,0.0018,0.0066,0.0364
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",50,89.572,0.0189,0.0682,0.3789
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",55,97.304,0.0205,0.0738,0.4098
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",60,104.842,0.022,0.0791,0.4393
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",65,112.189,0.0234,0.0841,0.4672
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",70,119.352,0.0247,0.0889,0.4938
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",75,126.336,0.0259,0.0934,0.5189
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",80,133.144,0.0271,0.0977,0.5428
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",85,139.783,0.0283,0.1018,0.5654
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",90,146.255,0.0293,0.1056,0.5868
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",95,152.565,0.0304,0.1093,0.6071
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",10,3.894,0.0077,0.0278,0.1545
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",100,144.178,0.0294,0.1059,0.5885
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",105,147.152,0.03,0.1078,0.599
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",110,149.745,0.0304,0.1096,0.6089
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",115,152.002,0.0309,0.1113,0.6181
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",120,153.964,0.0313,0.1128,0.6267
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",125,155.667,0.0317,0.1142,0.6347
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",130,157.144,0.0321,0.1156,0.6422
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",135,158.423,0.0325,0.1169,0.6493
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",140,159.531,0.0328,0.1181,0.6558
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",145,160.489,0.0331,0.1192,0.662
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",15,9.867,0.0102,0.0367,0.2041
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",150,161.317,0.0334,0.1202,0.6678
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",20,18.133,0.0124,0.0445,0.247
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",25,28.005,0.0143,0.0513,0.2851
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",30,38.821,0.016,0.0575,0.3194
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",35,50.018,0.0175,0.0631,0.3504
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",40,61.162,0.0189,0.0682,0.3787
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",45,71.94,0.0202,0.0728,0.4046
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",5,0.696,0.0047,0.017,0.0945
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",50,82.139,0.0214,0.0771,0.4284
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",55,91.629,0.0225,0.0811,0.4504
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",60,100.344,0.0235,0.0847,0.4707
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",65,108.261,0.0245,0.0881,0.4895
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",70,115.393,0.0253,0.0912,0.5069
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",75,121.772,0.0262,0.0941,0.523
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",80,127.445,0.0269,0.0968,0.5381
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",85,132.464,0.0276,0.0994,0.552
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",90,136.888,0.0283,0.1017,0.565
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",95,140.774,0.0289,0.1039,0.5772
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",10,5.727,5e-04,0.0018,0.0101
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",100,125.787,0.0268,0.0964,0.5357
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",105,129.852,0.0272,0.0979,0.5438
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",110,133.617,0.0275,0.0991,0.5506
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",115,137.098,0.0278,0.1001,0.5563
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",120,140.313,0.0281,0.101,0.5611
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",125,143.279,0.0283,0.1017,0.5651
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",130,146.012,0.0284,0.1023,0.5685
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",135,148.529,0.0286,0.1028,0.5713
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",140,150.843,0.0287,0.1033,0.5736
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",145,152.971,0.0288,0.1036,0.5756
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",15,11.436,0.0015,0.0055,0.0304
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",150,154.926,0.0289,0.1039,0.5772
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",20,18.254,0.0031,0.0111,0.0617
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",25,25.788,0.0051,0.0182,0.1012
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",30,33.739,0.0073,0.0262,0.1457
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",35,41.88,0.0096,0.0346,0.192
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",40,50.041,0.0119,0.0428,0.2378
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",45,58.094,0.0141,0.0507,0.2814
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",5,1.656,1e-04,2e-04,0.0013
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",50,65.943,0.0161,0.0579,0.3218
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",55,73.52,0.0179,0.0645,0.3585
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",60,80.78,0.0196,0.0704,0.3912
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",65,87.691,0.021,0.0756,0.4199
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",70,94.235,0.0223,0.0801,0.445
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",75,100.405,0.0233,0.084,0.4667
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",80,106.199,0.0243,0.0873,0.4853
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",85,111.624,0.0251,0.0902,0.5011
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",90,116.688,0.0257,0.0926,0.5146
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",95,121.404,0.0263,0.0947,0.526
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",10,23.266,0.0028,0.0102,0.0568
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",100,119.941,0.0233,0.0838,0.4655
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",105,122.986,0.0233,0.0839,0.4658
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",110,125.883,0.0233,0.0839,0.4661
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",115,128.64,0.0233,0.0839,0.4663
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",120,131.264,0.0233,0.084,0.4664
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",125,133.762,0.0233,0.084,0.4665
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",130,136.141,0.0233,0.084,0.4666
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",135,138.407,0.0233,0.084,0.4666
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",140,140.565,0.0233,0.084,0.4666
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",145,142.621,0.0233,0.084,0.4667
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",15,32.243,0.0062,0.0224,0.1247
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",150,144.581,0.0233,0.084,0.4667
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",20,40.424,0.0098,0.0353,0.1963
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",25,47.976,0.013,0.0469,0.2606
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",30,55.001,0.0157,0.0564,0.3135
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",35,61.569,0.0177,0.0638,0.3547
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",40,67.73,0.0193,0.0694,0.3858
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",45,73.526,0.0204,0.0736,0.4087
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",5,13.141,5e-04,0.002,0.011
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",50,78.989,0.0213,0.0766,0.4254
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",55,84.147,0.0219,0.0787,0.4374
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",60,89.024,0.0223,0.0803,0.446
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",65,93.64,0.0226,0.0814,0.4521
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",70,98.012,0.0228,0.0821,0.4564
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",75,102.157,0.023,0.0827,0.4594
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",80,106.09,0.0231,0.0831,0.4616
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",85,109.823,0.0232,0.0834,0.4631
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",90,113.369,0.0232,0.0836,0.4642
