STATECD,UNITCD,COUNTYCD,PLOT,sdimax_metric_mean,sdimax_metric_median,sdimax_english_mean,sdimax_english_median,PLT_CN,CONDID,FORTYPCD,OWNGRPCD,SITECLCD
33,3,1,275,1293.43958457545,1259.54319263186,523.436374347667,509.71899263614,1191484888290487,1,505,40,5
33,3,1,306,989.820477525467,967.991140303473,400.56609383968,391.732075408395,1287126271290487,1,801,40,5
33,3,1,416,1297.52156651335,1247.11455067922,525.088293657395,504.689300210351,1191484875290487,1,801,40,4
33,3,1,426,896.543878504612,876.797205995923,362.818397398966,354.827203386784,1287126270290487,1,105,40,4
33,3,1,530,1125.91392433398,1102.9947533543,455.641152017451,446.366093558037,511084191126144,1,505,40,5
33,3,1,551,771.159886433733,745.490112554318,312.077301337367,301.689113493112,459759055489998,1,801,30,5
33,3,1,553,953.127535596999,885.289262298588,385.716988619593,358.263816286862,721848637290487,2,805,40,6
33,3,1,557,653.401689885784,626.627022111022,264.422254912442,253.586932419212,1191484874290487,1,801,30,6
33,3,1,613,992.665910223992,939.491759084372,401.717599478542,380.198786220115,817387234290487,1,505,40,5
33,3,1,665,515.943454790741,488.365373173865,208.794886568064,197.634434062089,511084202126144,1,801,40,5
33,3,1,714,1208.66479380292,1221.81441509796,489.129237279011,494.450699662567,459759008489998,1,505,40,5
33,3,1,750,870.128697426729,861.324196623785,352.128553995354,348.565499305214,511084398126144,1,505,40,5
33,3,1,817,1548.74622227923,1484.71956169212,626.755294210804,600.844626655113,55871521010538,1,801,40,4
33,3,1,851,1083.76553350973,1061.17443401263,438.584305187705,429.442012533062,459759009489998,1,801,40,5
33,3,1,883,1622.16978782346,1581.82408156159,656.46875388721,640.141427541201,459759058489998,1,809,40,5
33,3,1,898,688.544358935554,643.252635911378,278.64398702245,260.315078915378,459759007489998,1,801,40,5
33,3,1,912,604.336106278704,570.889197648807,244.566119771061,231.030637484026,610880016126144,1,105,40,4
33,3,1,937,1064.21037575376,1027.85690822167,430.670614438136,415.958889617831,1287126280290487,1,801,40,5
33,3,1,1027,1490.59039784047,1477.9978232766,603.220469504309,598.124435911385,1287126315290487,1,105,40,6
33,3,1,1083,957.717055624022,974.246859225603,387.574301285441,394.263674773829,721848682290487,1,801,40,5
33,3,1,1088,683.373022161676,704.619998900819,276.551221497311,285.149567027177,610880037126144,1,401,40,4
33,3,1,1093,867.548253338432,840.696331233044,351.084285431215,340.217699222843,1191484814290487,1,103,40,4
33,3,1,1202,1387.01169988596,1370.30879642587,561.30366197537,554.544237466881,511084192126144,2,104,30,4
33,3,1,1211,685.645713103472,647.729493917444,277.470946794706,262.126798883677,610880038126144,2,809,40,5
33,3,1,1305,931.692661232622,924.374698005239,377.04260362652,374.081129287069,1191484884290487,1,104,40,6
33,3,5,64,1127.08479217683,1130.02325808154,456.114985372956,457.304140210683,1287126238290487,1,105,30,5
33,3,5,100,990.099600480171,1009.14612923053,400.679050880078,408.386906795335,610880085126144,1,505,30,4
33,3,5,113,576.695762643914,548.34860540401,233.38047072301,221.908784387085,1191484801290487,1,801,40,5
33,3,5,149,1226.35294257128,1210.3701480609,496.287376376224,489.819369590114,826151158290487,1,103,30,4
33,3,5,165,770.441392545948,760.16722719985,311.786537207293,307.628730439708,721848623290487,1,801,40,4
33,3,5,177,1296.74239888473,1229.83592920485,524.772975738106,497.696890911822,721848630290487,1,505,40,5
33,3,5,179,1140.81532308602,1078.55899789512,461.67153351226,436.477295198585,511084405126144,1,809,40,4
33,3,5,187,853.453531531412,816.819004643126,345.380354479908,330.554888985406,119148141010661,2,505,40,5
33,3,5,205,766.1250901106,724.961607769713,310.039791766462,293.381523217251,55897550010538,2,903,40,4
33,3,5,208,1383.45351665442,1346.73278249318,559.863716459404,545.003364122922,1191484866290487,1,401,40,4
33,3,5,212,722.662999465909,739.739074523739,292.451309536661,299.361751217084,1191484865290487,1,519,40,5
33,3,5,217,969.031829118818,932.483888965229,392.153227186046,377.362802096227,1191484799290487,1,505,40,5
33,3,5,235,946.222058322564,925.853377816346,382.922441405502,374.679529713635,1191484858290487,1,809,40,4
33,3,5,242,895.019313512783,889.853356956381,362.201427900509,360.110839671907,459759028489998,1,801,40,5
33,3,5,283,1258.44674713071,1309.31485862598,509.27527693064,529.86086915197,511084206126144,1,401,40,3
33,3,5,287,1139.33382296044,1342.70130020037,461.071991745039,543.371881292367,610880109126144,1,105,40,4
33,3,5,288,431.924723806384,482.282444329342,174.793716008421,195.172760352886,1191484897290487,2,901,40,5
33,3,5,295,1048.74681494884,1021.78841102825,424.41273405566,413.503056190014,721848629290487,1,801,40,5
33,3,5,312,1601.09129814521,1553.56017038404,647.938592644673,628.703429687967,1287126293290487,1,801,40,5
33,3,5,335,854.414047968212,819.429299460545,345.769061650445,331.61123770977,1287126230290487,1,801,40,5
33,3,5,358,1193.85891479721,1182.89398210613,483.137511250058,478.700160885008,459758989489998,1,809,40,5
33,3,5,361,1075.87774484712,1084.64870755919,435.392230700104,438.941713007815,459759001489998,2,401,40,4
33,3,5,367,1162.65528057757,1135.27655546986,470.509849813702,459.430074016254,610880111126144,1,801,40,5
33,3,5,377,1282.67852480408,1225.46998455226,519.081528417454,495.930055980522,459758969489998,1,401,40,4
33,3,5,405,811.815448628172,845.213833459981,328.530021917361,342.045867322052,1287126203290487,1,505,40,5
33,3,5,430,851.379389957134,898.221163966653,344.540979252437,363.497170672543,826151137290487,1,505,40,5
33,3,5,432,847.687671261528,830.434093223333,343.046993857074,336.06471927654,721848594290487,1,801,40,5
33,3,5,439,690.197927819165,667.574268670841,279.313162538256,270.15769346162,610880087126144,1,707,40,5
33,3,5,445,636.632743762861,579.254710668458,257.63610388932,234.416040139691,1287126247290487,2,505,40,5
33,3,5,483,671.061039425489,662.282485314407,271.568739376528,268.016184938952,511084409126144,1,801,40,4
33,3,5,484,1138.42866816366,1123.55766275257,460.705688633012,454.687606885621,511084406126144,1,505,40,6
33,3,5,506,1179.73734617345,1120.12790822263,477.42271577861,453.29963461582,122407234010661,1,401,40,5
33,3,5,523,842.898859644851,841.381601082455,341.109030754692,340.495018063014,459758983489998,1,801,40,4
33,3,5,527,880.279615931904,878.005047275782,356.236484541172,355.315999359828,721848621290487,1,801,40,5
33,3,5,534,1281.0336145726,1351.87431527407,518.415856933481,547.084068401276,62233033010538,1,708,40,5
33,3,5,538,850.757781748074,837.843977833097,344.289423361388,339.063392875774,721848602290487,1,801,40,5
33,3,5,546,919.215480381132,873.003075472568,371.993268207327,353.291773399461,1287126229290487,1,123,30,4
33,3,5,558,555.956850553425,554.277046268851,224.987731640323,224.307939035538,721848615290487,1,801,30,5
33,3,5,564,907.663890959428,891.707558675767,367.318506311251,360.861208407238,1191484830290487,1,801,40,4
33,3,5,588,627.133175086379,653.223037183798,253.791765239736,264.349956736548,459758963489998,1,705,40,5
33,3,5,603,1557.4541280272,1533.06599615925,630.279258273164,620.409732495304,826151159290487,1,105,30,5
33,3,5,614,1139.61682195226,1147.06477277038,461.186517361844,464.200595807445,1191484829290487,1,801,30,4
33,3,5,668,704.199404884999,700.875003623369,284.979358685529,283.634021366325,826151129290487,1,801,40,3
33,3,5,699,1515.67812924205,1483.41212586604,613.373113139197,600.315526203374,511084422126144,1,801,40,5
33,3,5,713,1248.45624260283,1188.8564451642,505.232263611472,481.113083825141,826151127290487,1,505,40,5
33,3,5,720,487.16590145744,572.546080579024,197.149025130845,231.701154146771,168987553010661,2,809,40,4
33,3,5,723,886.469173532903,903.33349161151,358.741309372667,365.566056052899,826151104290487,1,801,40,5
33,3,5,726,1179.38824418563,1140.42422882094,477.281439231208,461.513263294939,721848622290487,1,801,40,4
33,3,5,748,521.080624761381,571.300574005533,210.873825279934,231.197115571774,511084198126144,1,801,40,5
33,3,5,759,1301.73663345109,1302.03397809301,526.794070550134,526.914401644957,459758962489998,1,103,40,4
33,3,5,797,1144.50840070295,1129.3985220547,463.166068843514,457.05131853682,1191484800290487,1,103,40,5
33,3,5,843,897.203239898363,919.031346426204,363.085231460213,371.918751847296,826151138290487,1,401,40,3
33,3,5,852,785.888837634336,846.870696526793,318.037895791354,342.716375946363,610880084126144,1,809,40,5
33,3,5,910,798.52458771528,845.834857085608,323.151401894311,342.297186640604,459758997489998,1,801,40,5
33,3,5,932,1616.25573936895,1431.61501968378,654.075423639967,579.353983209742,122407332010661,3,801,40,5
33,3,5,941,1096.91665835701,1087.03691738094,443.906376037202,439.908187132456,1287126262290487,1,505,20,4
33,3,5,945,1267.4270221026,1190.19090044245,512.909464895804,481.653118660093,122407330010661,1,805,40,5
33,3,5,951,951.305468092109,958.024052375204,384.979624138136,387.698538449891,817387225290487,1,801,40,5
33,3,5,976,837.467931624837,922.286378530729,338.911212390356,373.236016467535,511084223126144,1,801,40,3
33,3,5,997,1167.36427103637,1155.3596599787,472.415510442916,467.557417214276,1191484863290487,1,103,30,5
33,3,5,1016,1072.38099262217,1067.30338330493,433.977145427898,431.922310054786,511084407126144,1,104,40,5
33,3,5,1038,999.744991464036,1007.61019130424,404.582401717618,407.765334834071,459758970489998,1,503,40,5
33,3,5,1044,839.588831976486,809.426148961676,339.769510221703,327.563106748245,610880052126144,1,903,40,5
33,3,5,1049,964.518474848234,1010.21230421997,390.326737705042,408.818372460641,459759000489998,2,104,40,5
33,3,5,1066,1250.75932513126,1204.2274264287,506.164287946339,487.333498600754,610880083126144,1,401,40,4
33,3,5,1076,679.261980633606,712.6357420967,274.887542189899,288.393422871848,511084408126144,1,709,40,5
33,3,5,1080,1320.04951040562,1317.75515337287,534.205028148205,533.276534895792,610880110126144,1,103,40,3
33,3,5,1132,536.668621377853,507.539654694289,217.182063043469,205.393989683751,62233979010538,1,809,40,6
33,3,5,1154,836.03785731817,843.961861476222,338.332481911518,341.539212288622,826151122290487,2,103,40,4
33,3,5,1187,1334.56696251821,1309.37971068816,540.080031966859,529.887113847664,1191484848290487,1,801,40,6
33,3,5,1210,1051.72906338237,1031.09734794688,425.619607052332,417.270248912292,1287126208290487,1,801,40,5
33,3,5,1352,1256.36624882916,1214.58714926163,508.433329227178,491.525929251232,826151086290487,1,503,40,5
33,3,11,3,790.443407132159,852.906992113029,319.881064481322,345.159177847456,251922860489998,1,401,40,5
33,3,11,22,961.014250058926,987.757828815635,388.908628393647,399.731369608953,610880028126144,1,103,30,4
33,3,11,44,711.373286421484,653.666183819703,287.88252523945,264.529291798787,610880025126144,2,505,40,5
33,3,11,51,984.618964264453,873.924644733791,398.461116324739,353.664719208881,721848612290487,1,801,40,5
33,3,11,56,963.068438687706,938.002612922817,389.739928951398,379.596150212238,1191484823290487,1,401,30,4
33,3,11,60,1154.66477020083,1133.67109642582,467.276205327585,458.780367859741,1287126253290487,1,801,40,5
33,3,11,80,759.282442983014,773.3671508665,307.270671008047,312.9705494687,721848572290487,1,801,40,5
33,3,11,103,613.058564199499,652.99649180531,248.095972888213,264.258277084127,247061334010661,1,103,40,4
33,3,11,106,1323.95655509082,1273.25196876924,535.786152870862,515.266736932561,826151120290487,1,103,40,4
33,3,11,122,983.723895861256,996.849790073017,398.09889503095,403.410755405573,459758979489998,1,809,40,5
33,3,11,131,921.335714268392,892.51318331562,372.851296330133,361.187233097992,721848620290487,1,801,30,5
33,3,11,150,930.050065303344,937.630532255391,376.377868707323,379.445574524092,511084185126144,1,503,40,4
33,3,11,157,680.754767747753,669.890180202211,275.49165163886,271.09490950924,610880010126144,1,708,40,4
33,3,11,169,626.721365712168,657.921635045803,253.625111916048,266.251411631492,1287126207290487,1,801,40,4
33,3,11,178,1991.99675170443,1957.00225409889,806.132400661558,791.970631401362,1287126251290487,1,801,40,4
33,3,11,186,950.646319964973,875.69468861156,384.712876382817,354.381030477582,171928973020004,1,401,40,4
33,3,11,189,352.246924874594,366.669037110175,142.54925814103,148.385679284353,459758951489998,1,995,30,6
33,3,11,196,1054.37589813154,1025.30997207625,426.690742960901,414.92818123566,459758981489998,1,801,40,5
33,3,11,203,905.645303086085,896.304836527767,366.501612866574,362.721660553141,247061359010661,1,401,40,4
33,3,11,226,1019.51950501726,1021.76697218012,412.584862599613,413.494380196895,168987405010661,1,809,40,6
33,3,11,228,1421.38342144123,1337.2772337489,575.213402735997,541.176839706014,1287126224290487,1,103,30,4
33,3,11,231,1269.85261116292,1230.11645288209,513.891065860033,497.81041480446,610880051126144,1,801,40,4
33,3,11,250,715.734693807678,679.845972589458,289.647524004376,275.123875324948,459758953489998,1,103,30,4
33,3,11,269,585.742033472854,590.917092825308,237.041366261182,239.135638260266,459758937489998,1,401,40,5
33,3,11,289,879.630351027254,876.823229799682,355.973736383675,354.837734845422,721848590290487,1,503,40,5
33,3,11,290,1487.51943213007,1488.56401780483,601.977693903217,602.400422683758,826151118290487,1,503,40,5
33,3,11,317,947.575818704235,960.927486368788,383.470288737815,388.873516377645,1191484847290487,2,809,40,6
33,3,11,318,1780.68664849887,1714.1548000465,720.618244759754,693.693763749698,1287126212290487,1,801,40,5
33,3,11,321,1059.47967500287,1058.80323999048,428.756167966341,428.482424457491,610880048126144,1,401,40,5
33,3,11,326,1607.03453660764,1542.57495315221,650.343735667785,624.257870461374,1287126205290487,1,103,40,4
33,3,11,429,930.517541927132,970.40657620626,376.567049765307,392.709567535976,1191484806290487,1,103,40,4
33,3,11,436,727.097262964363,703.307585478731,294.245792121091,284.618452214012,171928974020004,1,801,40,5
33,3,11,462,1053.51094511514,1032.09927187762,426.340708930488,417.675713099358,721848611290487,1,801,30,4
33,3,11,467,759.926558038506,756.558992414421,307.531335095748,306.168529780625,1191484856290487,1,505,40,4
33,3,11,486,759.092575384593,765.628392090602,307.193834325059,309.838785230221,721848610290487,1,401,40,4
33,3,11,492,863.496421860254,845.593142462216,349.44456757837,342.199368213207,511084383126144,1,103,40,4
33,3,11,494,1068.8400293907,1078.89411341833,432.544168597993,436.612911625165,1287126244290487,1,505,40,5
33,3,11,503,1121.06184402204,1226.20319663495,453.677584985166,496.226776352133,1287126221290487,2,503,40,5
33,3,11,517,807.382800434582,801.993367576499,326.736193023549,324.555167153716,721848613290487,1,103,40,4
33,3,11,542,332.566046963887,425.111539086046,134.584690255209,172.03651826196,459758988489998,2,809,20,5
33,3,11,556,1170.81019365468,1224.9520109938,473.81002570526,495.720439540233,1191484824290487,1,401,40,4
33,3,11,570,1633.51633835143,1575.34194330212,661.060539495551,637.518199530384,610880047126144,1,103,30,5
33,3,11,576,786.492305425976,765.538691352442,318.282110516694,309.802484633178,15802383020004,1,401,40,4
33,3,11,585,999.062357289397,973.562879644943,404.306149497074,393.986878086842,1191484810290487,1,809,40,5
33,3,11,606,937.147488451397,953.675915637774,379.250093652447,385.938910125422,610880079126144,2,103,40,3
33,3,11,615,1513.49693130116,1456.45456925721,612.490413741769,589.406191232596,511084196126144,1,505,40,6
33,3,11,616,1715.45012689434,1680.67345250923,694.217963872312,680.144344532769,1191484846290487,1,104,40,4
33,3,11,631,1227.66200781533,1250.41296531677,496.817136229952,506.024121116996,721848586290487,1,103,30,3
33,3,11,636,1544.26741112377,1505.22647855385,624.94278383107,609.143480609452,610880080126144,1,505,40,5
33,3,11,638,892.761112354163,882.323347510026,361.287566409712,357.063553281103,511084385126144,1,801,40,5
33,3,11,650,1489.49019546639,1432.98969010497,602.775233446433,579.910292533944,1191484857290487,1,505,40,3
33,3,11,691,1025.50621431475,1070.77881522747,415.007597643693,433.328767307618,459758954489998,1,401,40,4
33,3,11,694,848.164928494732,777.753874043213,343.240132986848,314.745793169502,826151096290487,1,401,40,5
33,3,11,695,1787.64532147691,1793.48645893564,723.434319509076,725.798143726245,251922858489998,1,103,40,4
33,3,11,705,1079.97816568486,1078.79162637926,437.051611967077,436.571436596267,511084404126144,1,809,40,6
33,3,11,708,985.6357674271,986.329150722905,398.872601922696,399.153204157789,511084187126144,1,401,40,5
33,3,11,731,1123.66932787826,1050.28118265061,454.73279615401,425.033670569672,459758980489998,1,505,40,5
33,3,11,773,1016.97296605691,956.484396186277,411.55431495252,387.075461761281,511084372126144,1,401,40,4
33,3,11,783,616.507312849347,621.382128657731,249.491631804826,251.464399565131,721848589290487,1,708,40,6
33,3,11,816,718.416766911233,686.024626548885,290.732920367533,277.624287609711,826151128290487,3,902,40,5
33,3,11,829,913.107084180489,910.713478944552,369.521288225832,368.552630654763,1191484844290487,1,801,20,4
33,3,11,849,1909.29969134096,1755.81392908974,772.666091170131,710.552613382039,1191484845290487,1,103,40,4
33,3,11,891,508.97817255418,522.071451983411,205.976137146992,211.274798788778,251922861489998,1,809,40,5
33,3,11,901,851.58031240379,838.144501012398,344.622289673315,339.185010278903,1191484817290487,1,503,40,6
33,3,11,905,1042.65923510509,1019.46307667487,421.949178154044,412.562026862016,511084205126144,1,505,40,5
33,3,11,918,919.121569026902,904.416622556942,371.955263634593,366.00438354943,459758950489998,3,103,40,3
33,3,11,923,1324.17116805967,1311.3850429885,535.873003648928,530.698642952827,511084384126144,2,104,40,5
33,3,11,943,873.149490440088,847.378366997163,353.351025428441,342.921822875267,610880044126144,1,504,40,5
33,3,11,968,998.96004774818,971.118546355112,404.264746299001,392.997691602846,1287126246290487,1,809,40,4
33,3,11,971,1537.73618316388,1539.03170449648,622.299689925385,622.823968753181,1287126245290487,1,103,40,5
33,3,11,974,807.747354454916,782.312047839873,326.883722786,316.590420467308,171928933020004,3,809,40,6
33,3,11,989,1074.96456901581,1106.5418909782,435.022681590904,447.801569075647,610880050126144,1,505,40,5
33,3,11,1004,1178.32197470114,1142.67195362106,476.849935325116,462.422885154311,826151097290487,1,401,40,3
33,3,11,1051,667.012532539414,655.358382182243,269.930366938232,265.21410010845,1287126225290487,1,503,30,6
33,3,11,1120,1307.74456151946,1267.28554341815,529.22539252524,512.8522105095,721848588290487,1,503,40,6
33,3,11,1125,600.933501097502,558.999974865259,243.189134451743,226.219240228332,1191484822290487,1,962,40,3
33,3,11,1127,1154.70663193002,1126.95022172694,467.293146166579,456.0605266497,459758982489998,1,809,40,5
33,3,11,1141,822.679286593435,772.055477542047,332.926460702636,312.43973416239,817387222290487,1,801,40,5
33,3,11,1170,1143.92570082353,1115.62935927441,462.930258593191,451.47913663558,610880029126144,1,505,40,4
33,3,11,1196,747.433491434764,743.547237795626,302.475570941372,300.902860055666,610880045126144,1,504,40,5
33,3,13,35,484.775655588337,480.416498362525,196.181727047159,194.417638889737,1191484917290487,1,505,40,5
33,3,13,38,877.759922294579,851.0292619347,355.216800809735,344.399287483601,459758978489998,1,801,30,4
33,3,13,43,1002.88797664065,976.021570097394,405.854322559607,394.981874707806,826151145290487,1,103,20,4
33,3,13,49,1000.41896342418,1009.28418039323,404.855148464692,408.442774112943,1287126252290487,1,801,40,6
33,3,13,78,717.578612783126,685.075408911781,290.393731461307,277.240152900709,826151093290487,1,519,30,5
33,3,13,81,1572.81618810652,1551.78582568586,636.4960627736,627.985377939178,826151079290487,1,103,40,4
33,3,13,82,985.252763274888,936.759286308714,398.717605657556,379.092993835414,1287126337290487,1,801,40,5
33,3,13,107,1283.74461669535,1240.21427474517,519.512960454128,501.896857903814,1287126211290487,1,103,40,4
33,3,13,119,1005.79572593644,1042.59613274734,407.031046828024,421.923641538537,1191484878290487,1,104,40,4
33,3,13,142,904.477777210435,919.789491184201,366.029131957071,372.225562113573,1191484879290487,1,809,40,4
33,3,13,143,1531.86472754935,1469.43214311348,619.923596387145,594.658028495164,610880018126144,1,401,40,5
33,3,13,148,1049.99271081072,1038.74197199628,424.916930170063,420.363918182498,610880077126144,1,505,40,5
33,3,13,156,1113.88090343163,1098.70288039635,450.771561733771,444.629234374925,1287126250290487,1,505,40,5
33,3,13,158,397.295096108724,438.487500611452,160.779604345817,177.449577277446,610880073126144,2,901,40,5
33,3,13,200,1792.12080929678,1750.8871683003,725.245484982753,708.558824235908,1191484809290487,1,401,40,5
33,3,13,206,1630.52253654792,1585.12200302352,659.848991016417,641.476048866775,1287126283290487,1,401,40,5
33,3,13,253,1235.85808624603,1218.18450580314,500.133971147326,492.981727641647,511084381126144,1,401,40,4
33,3,13,262,1543.68809638205,1535.23323127643,624.708343497228,621.286781339041,721848686290487,1,104,40,4
33,3,13,285,1426.44057062518,1343.08029202805,577.259958187793,543.525253827547,459758992489998,2,105,40,5
33,3,13,298,1781.33136952809,1679.86115411295,720.879154076297,679.815619068892,1191484804290487,1,801,40,3
33,3,13,302,919.891255068899,925.736172015448,372.26674449231,374.632098213775,1287126282290487,2,801,40,6
33,3,13,310,853.755866416944,848.750015148946,345.502705054461,343.47690913056,721848616290487,1,123,40,4
33,3,13,331,577.322664378093,574.564744056524,233.634168827447,232.518078187361,610880020126144,1,503,40,4
33,3,13,344,558.134199277795,544.798064970974,225.868873315254,220.471931801618,459759016489998,1,801,40,5
33,3,13,353,992.220245062575,1059.59977300622,401.537245205295,428.804769898886,62165699010538,2,809,40,6
33,3,13,357,1306.61652187242,1224.84221426971,528.768891123853,495.676006387066,610880040126144,1,801,40,6
33,3,13,373,1133.27736164315,1077.56490653647,458.621029062975,436.075000740655,251922834489998,1,801,40,5
33,3,13,375,695.248497740725,671.633297880971,281.357055457304,271.800324132939,610880042126144,1,801,40,4
33,3,13,385,500.180694825233,495.312602338499,202.415924593766,200.445877664917,511084194126144,1,903,30,5
33,3,13,386,1516.94184442306,1472.94850503206,613.884520475453,596.081049528002,1287126272290487,2,801,40,5
33,3,13,398,1366.46836158816,1275.92856100283,552.990068790321,516.349915266567,817387221290487,1,801,40,5
33,3,13,403,729.019834740607,701.111180040048,295.023829233903,283.729598561215,1191484852290487,1,801,40,4
33,3,13,404,890.383088207725,854.383130248946,360.325214281196,345.756549694673,459759011489998,1,103,40,4
33,3,13,412,1196.45702529154,1186.69503142087,484.188929154322,480.238390807574,511084402126144,1,505,40,4
33,3,13,428,650.83734580957,646.704815694587,263.384501791353,261.712126362253,721848651290487,2,505,20,4
33,3,13,433,881.81379799717,876.83847950188,356.857345930764,354.843906180306,459759026489998,1,801,40,5
33,3,13,442,606.685420490731,674.534704613697,245.516853402544,272.974481657417,721848571290487,1,519,40,5
33,3,13,472,589.377723273077,555.380137558529,238.512677569399,224.754344195956,610880075126144,1,801,40,5
33,3,13,481,649.308333734581,823.617865796508,262.765732622379,333.306290190579,1191484850290487,1,123,40,6
33,3,13,482,1450.05491626383,1397.18117768,586.816343821178,565.419103198137,511084370126144,1,103,40,3
33,3,13,493,1103.21270426819,1049.69834238212,446.454295154395,424.797803505914,826151095290487,1,103,40,3
33,3,13,529,1371.01257635639,1337.69647690453,554.829047070331,541.346501373996,610880076126144,1,801,40,5
33,3,13,580,740.448026505704,725.638424266561,299.648653875277,293.655421107368,610880019126144,1,801,40,5
33,3,13,590,921.340442003181,928.299249107287,372.853209576323,375.669338604532,610880022126144,1,505,40,5
33,3,13,596,556.137539628658,542.474627513256,225.060853907147,219.531670119979,1191484889290487,1,999,30,4
33,3,13,608,1310.47176612392,1303.20358347845,530.329052956918,527.387724102127,459759010489998,1,801,30,4
33,3,13,625,1591.5207561301,1544.60375243319,644.065532106963,625.078896315677,721848609290487,1,104,40,5
33,3,13,630,1287.89820297093,1263.46906902042,521.193857008213,511.30773827797,721848650290487,1,104,40,4
33,3,13,661,1219.02648189178,1043.77360950227,493.322463240264,422.400149425592,511084382126144,1,103,20,4
33,3,13,663,1470.02925187857,1437.21095874104,594.89966981403,581.618579164693,721848643290487,1,103,40,4
33,3,13,667,918.112981115811,938.832849434945,371.547102630641,379.93213497329,1191484853290487,1,801,40,5
33,3,13,674,757.758586619954,778.558367859397,306.653988281448,315.071360232201,511084367126144,1,801,40,5
33,3,13,675,1156.11055947693,1139.5185758254,467.861295428257,461.146758569048,511084399126144,1,401,40,5
33,3,13,679,1142.55012148724,1139.25139159391,462.373581444137,461.038632958016,610880043126144,1,103,40,3
33,3,13,698,1284.07019223606,1294.58161553545,519.644716187165,523.898537831933,459758936489998,1,503,30,4
33,3,13,700,1154.24471643834,1041.64248296094,467.10621561868,421.537713202538,73087926010538,1,505,40,5
33,3,13,733,799.714853783697,864.879652930364,323.633085432368,350.004341273916,1287126248290487,1,104,40,3
33,3,13,735,1052.75969658089,998.483850470075,426.036689466655,404.072036117793,610880070126144,2,505,40,4
33,3,13,765,887.221740433833,888.232966388844,359.04586236051,359.455090942849,459759012489998,1,503,40,5
33,3,13,769,1097.68636031331,1073.39198901949,444.217863335208,434.386281111546,1191484805290487,1,801,40,5
33,3,13,774,823.999602395274,847.172020475193,333.460773495093,342.838317409216,459758949489998,1,401,40,4
33,3,13,778,1095.53672867872,1086.84117104738,443.347938367385,439.828971410012,826151151290487,1,104,30,4
33,3,13,800,1003.18419021194,1039.89000070405,405.974195926433,420.828508868919,511084220126144,1,801,40,5
33,3,13,803,616.860458867989,577.905288474575,249.634544913267,233.869948409506,721848585290487,2,962,40,5
33,3,13,833,704.331427887918,678.740971847312,285.032786493679,274.676697436613,610880074126144,1,805,40,5
33,3,13,847,1104.11871648692,1083.97957047325,446.820945252739,438.67092286471,721848640290487,1,401,40,4
33,3,13,855,1288.06015334061,1288.2568915098,521.259395990737,521.339013094778,826151123290487,1,104,40,3
33,3,13,861,1554.38860088287,1492.44096533768,629.038683581445,603.969367522258,1287126220290487,1,103,30,4
33,3,13,864,664.4758262502,621.201161396061,268.903798431558,251.391164720262,222473978010661,1,903,40,6
33,3,13,872,977.855780377623,950.619486283354,395.724153195587,384.702017178271,721848619290487,1,123,40,4
33,3,13,892,1470.60080961512,1438.8080853934,595.130970999581,582.264913322279,610880041126144,1,104,40,4
33,3,13,920,1385.52073159774,1323.94184322617,560.70028857907,535.780199191089,1287126273290487,1,503,40,5
33,3,13,934,1482.78281949152,1426.60790179414,600.060854975618,577.327674702303,119147953010661,1,801,40,5
33,3,13,946,1271.94192256498,1198.52295952486,514.736580098362,485.024982989094,826151144290487,2,103,30,3
33,3,13,949,1251.4375378617,1161.61807538487,506.438750872085,470.090107807971,721848617290487,1,801,30,6
33,3,13,952,889.047294685106,850.549662784297,359.784637878019,344.205200613661,459758948489998,1,401,40,5
33,3,13,962,1335.2907778376,1307.72025564822,540.372949603676,529.215556289153,459758985489998,1,104,40,4
33,3,13,1000,1165.0730018789,1166.93724460483,471.488266809164,472.242698995252,1191484851290487,1,801,40,6
33,3,13,1005,1036.22582434392,1019.60675099038,419.345669460114,412.620169788593,1287126204290487,1,505,30,5
33,3,13,1008,1036.11080041227,1042.29284732854,419.29912093132,421.800906296859,511084368126144,1,504,30,5
33,3,13,1018,1108.14710819143,1072.31510715408,448.451177366714,433.950482527713,511084195126144,1,505,40,4
33,3,13,1020,1247.51385115155,1250.20399177202,504.850891361576,505.939552532655,1191484843290487,1,801,40,4
33,3,13,1039,1035.51446703906,1038.05493814995,419.057793402382,420.085885478175,144978139010661,1,503,40,4
33,3,13,1047,1389.58920378842,1303.66683568156,562.346740688639,527.575195597894,511084401126144,1,801,40,5
33,3,13,1062,1339.17487667158,1336.47506798511,541.944788470764,540.852214772595,73086175010538,2,801,40,6
33,3,13,1109,862.635710351564,848.490603348941,349.096250025049,343.371928910628,826151126290487,2,401,40,5
33,3,13,1117,946.693156899533,864.959036163291,383.113088215782,350.036466525163,511084203126144,1,801,40,4
33,3,13,1137,1000.83879364913,1020.35423710234,405.025047711174,412.922666654303,459759059489998,1,103,40,5
33,3,13,1155,1034.69901685838,1013.03777396624,418.727792456744,409.961799380192,247061318010661,1,503,40,4
33,3,13,1164,1317.64906804052,1227.71473406477,533.233603689419,496.838473783842,459759015489998,1,801,40,5
33,3,13,1191,943.440661434227,917.932199456563,381.796850136907,371.473942896399,610880078126144,1,809,40,5
33,3,13,1195,1061.29253106959,1035.81443153964,429.489804711416,419.179184716278,721848641290487,2,503,40,4
33,3,13,1430,713.870004606058,664.908158260825,288.892911136005,269.078756970677,1287126255290487,1,708,40,6
