PLT_CN,asym_agb
48204244010497,217.42
48205958010497,214.13
48204905010497,252.94
48203534010497,211.94
48205322010497,227.26
48205017010497,229.37
48202906010497,218.66
48205717010497,213.78
48203022010497,240.43
48203014010497,219.95
48204373010497,214.5
48204127010497,217.36
48202516010497,225.68
48202538010497,217.82
48203028010497,214.86
48203031010497,231.21
48204374010497,219.08
48205609010497,216.37
48203059010497,220.02
48205636010497,218.16
48205848010497,231.48
48204370010497,214.95
48202941010497,215.53
48204256010497,216.6
48204759010497,215.31
48204193010497,228.12
48203968010497,217.65
48205310010497,213.99
48203092010497,226.29
48205972010497,222.16
48204348010497,214.78
48205150010497,224.72
48205154010497,218.89
48205724010497,221.2
48205398010497,227.69
48204444010497,218.86
48204241010497,214.85
48204350010497,219.02
48205962010497,211.8
48202413010497,233
48204758010497,221.72
48205678010497,215.1
48204297010497,212.18
48204435010497,215.05
48205238010497,214.71
48204314010497,219.79
48202871010497,212.28
48205645010497,215.26
48204931010497,217.85
48205621010497,217.15
48205303010497,218.6
48205299010497,211.52
48204071010497,216.14
48203021010497,227.51
48205319010497,222.41
48202873010497,211.2
48205302010497,214.16
48202537010497,217.85
48205965010497,225.78
48203969010497,215.82
48204929010497,218.58
48205146010497,223.29
48205201010497,214.65
48204440010497,219.41
48203130010497,219.68
48205235010497,214.59
48203099010497,212.42
48204010010497,214.16
48202491010497,214.39
48203103010497,221.27
48205274010497,220.4
48204323010497,215.01
48204353010497,220.61
48204674010497,256.69
48204676010497,264.75
48205818010497,258.64
48202947010497,226.93
48202471010497,242.25
48202440010497,265.95
48204543010497,225.49
48202950010497,234.69
48202421010497,254.03
48202949010497,230.59
48202441010497,251.88
48202875010497,253.71
48203055010497,247.63
48204139010497,221.06
48202939010497,217.08
48205228010497,254.26
48202465010497,254.94
48205829010497,218.8
48203927010497,239.89
48204620010497,233.05
48204455010497,238.91
48204852010497,237.41
48202896010497,217.93
48205445010497,246.89
48203077010497,241.35
48202416010497,242.86
48205858010497,235.62
48204675010497,259.11
48203078010497,245.49
48202455010497,238.97
48202974010497,223.35
48205864010497,241.04
48202976010497,218.22
48204854010497,221.57
48203084010497,248.44
48202948010497,246.1
48205842010497,240.02
48202971010497,218.21
48205995010497,234.18
48202466010497,253.63
48202423010497,245.1
48204027010497,236.25
48203085010497,241.09
48202937010497,219.94
48205275010497,228.21
48205839010497,220.68
48205314010497,247.19
48203002010497,239.82
48203047010497,244.56
48202944010497,226.63
30761990020004,257.98
30761984020004,256.83
30761989020004,257.72
30761979020004,228.58
30761986020004,335.38
30761988020004,304.95
30761985020004,204.29
30761983020004,198.52
30761982020004,276.3
30852639020004,292.28
30761987020004,260.16
30761980020004,281.49
30761981020004,355.93
30852638020004,269.09
30761991020004,200.67
30761748020004,260.8
30761749020004,205.75
30761750020004,256.64
30761790020004,260.28
30761792020004,259.47
30761756020004,238.57
30761746020004,270.74
30761944020004,292.19
30761758020004,378.73
30761753020004,267.65
30761940020004,298.18
30761788020004,321.64
30761735020004,336.69
30761757020004,248.19
30761755020004,245.29
30761789020004,235.62
30761948020004,301.2
30761676020004,316.03
30761950020004,327.01
30761946020004,312.5
30761737020004,282.02
30761747020004,315.17
30761947020004,277.78
30761759020004,253.03
30761945020004,303.5
30761949020004,327.44
30761752020004,254.79
30761754020004,228.23
30761751020004,203.66
30761793020004,258.63
30761734020004,346
30761760020004,349.25
30761677020004,296.8
30761942020004,295.67
30761736020004,292.66
30761745020004,267.27
30761688020004,285.94
30761791020004,330.01
30761941020004,310.03
30761943020004,338.34
30761744020004,318.77
30761761020004,376.56
30761678020004,294.73
30761738020004,285.17
30761762020004,326.1
30761696020004,319.85
30762203020004,257.65
30762309020004,260.1
30761600020004,290.13
30762200020004,272.57
30761699020004,258.98
30761870020004,276.03
30761705020004,259.77
30761599020004,309.26
30761706020004,283.6
30761694020004,301.56
30762304020004,265.51
30762199020004,276.77
30761704020004,249.09
30762301020004,263.44
30761867020004,238.48
30761674020004,265.26
30762202020004,254.69
30762300020004,287.65
30762306020004,255.54
30762303020004,279.86
30761702020004,225.16
30762302020004,233.2
30761701020004,254.62
30761868020004,253.03
30762305020004,269.72
30761871020004,283.75
30762201020004,257.67
30761675020004,317.49
30761700020004,243.64
30761866020004,232.34
30761698020004,232.74
30762307020004,257.51
30761695020004,276.37
30761869020004,235.95
30761697020004,290.84
30762204020004,253.95
30762299020004,270.26
30762308020004,262.73
30761703020004,219.98
30762974020004,267.49
30762978020004,264.05
30762982020004,307.68
30762977020004,286.58
30762973020004,293.8
30763147020004,267.33
30763146020004,261.15
30762637020004,282.42
30762976020004,266
30762971020004,259.05
30762972020004,266.51
30762979020004,291.07
30762970020004,291.67
30762980020004,283.08
30762636020004,241.05
30763148020004,256.62
30762975020004,263.25
30762981020004,297.38
30761926020004,235.97
30762220020004,219.23
30761909020004,224.6
30761924020004,212.87
30761919020004,226.77
30761865020004,226.07
30761673020004,209.81
30762225020004,214.72
30761671020004,207.31
30761915020004,220.72
30762229020004,225.93
30761911020004,217.26
30762191020004,219.77
30761667020004,232.06
30761925020004,209.26
30762230020004,224.27
30762190020004,218.39
30762195020004,228.02
30761908020004,228.35
30762189020004,212.72
30761923020004,209.27
30762227020004,217.46
30762221020004,216.18
30762188020004,221.95
30761929020004,232.87
30761907020004,223.53
30761920020004,223.77
30762192020004,219.6
30762194020004,217.34
30762223020004,224.16
30761912020004,235.8
30761666020004,242.94
30761917020004,213.78
30761922020004,225.89
30761914020004,215.14
30762193020004,227.47
30761913020004,213.01
30761910020004,219.04
30761916020004,212.61
30762222020004,210.82
30761930020004,223.25
30761928020004,231.38
30762226020004,219.07
30761918020004,218.81
30761906020004,218.35
30761927020004,200.74
30762228020004,216.4
30761672020004,226.54
30762224020004,218.79
30761921020004,214.38
30762315020004,210.52
30762254020004,215.69
30762312020004,215.5
30762209020004,221.1
30762314020004,209.46
30762217020004,214.14
30762355020004,214.02
30762363020004,215.42
30762256020004,218.06
30762253020004,219.59
30762359020004,206.98
30762372020004,224.1
30762218020004,218.3
30762361020004,206.96
30762255020004,217.33
30762364020004,199.9
30761904020004,214.84
30762214020004,215.99
30762252020004,224.46
30762211020004,218.35
30762365020004,209.78
30762251020004,200.01
30762038020004,209.99
30762370020004,188.8
30762362020004,205.93
30762039020004,199.64
30762208020004,211.68
30762311020004,215.37
30761905020004,248.9
30762215020004,236.68
30762358020004,200.31
30762219020004,209.07
30762213020004,220.51
30762210020004,215.41
30762360020004,215.84
30762216020004,221.45
30762212020004,238.8
30761903020004,216.33
30762367020004,203.69
30762313020004,217.38
30762366020004,187.31
30762357020004,211.8
30762250020004,216.99
30762310020004,214.83
30762371020004,215.54
30762368020004,203.78
30762356020004,212.78
30762369020004,192.76
30763091020004,248.9
30762933020004,263.33
30763071020004,221.65
30763098020004,259.78
30763090020004,252.23
30762927020004,230.27
30763094020004,227.95
30763097020004,227.71
30762922020004,272.43
30762926020004,233.62
30762929020004,245.53
30763096020004,238.16
30762928020004,216.73
30763093020004,232.93
30762923020004,227.53
30762935020004,293.48
30762925020004,261.12
30762930020004,232.2
30762931020004,241.07
30763089020004,232.61
30762932020004,246.48
30762871020004,232
30763099020004,255.69
30762934020004,286.11
30762919020004,204.18
30763088020004,220.37
30762920020004,207.56
30762873020004,254.54
30762870020004,234.73
30762872020004,240.74
30763092020004,284.9
30762924020004,255.47
30763070020004,201.82
30762921020004,259.83
30763095020004,212
30762631020004,281.91
30763114020004,210.76
30762818020004,241.7
30762886020004,213.53
30763125020004,234.82
30763134020004,240.61
30763143020004,268.24
30763137020004,267
30762885020004,199.6
30763135020004,230.91
30763130020004,222.76
30763124020004,235.16
30762817020004,278.17
30762890020004,301.42
30762889020004,196.08
30763108020004,231.54
30763126020004,195.22
30762629020004,272.75
30763142020004,254.29
30763131020004,226.22
30763103020004,206.43
30762887020004,208.7
30763100020004,169.65
30762630020004,269.83
30852637020004,216.89
30763115020004,286.37
30763008020004,198.64
30763009020004,228.89
30762819020004,266.51
30763113020004,217.02
30763102020004,212.21
30763145020004,253.82
30763128020004,253.21
30762888020004,208.37
30762815020004,264.63
30763105020004,239.64
30763140020004,232.24
30763121020004,208.89
30763129020004,217.35
30763136020004,268.92
30852636020004,233.95
30763132020004,228.92
30762628020004,269.03
30763106020004,251.44
30763120020004,223.28
30763139020004,233.27
30762632020004,293.68
30763122020004,226.1
30763118020004,221.57
30763138020004,243.77
30763116020004,224.19
30763119020004,219.77
30762821020004,302.09
30763109020004,282.69
30763133020004,234.11
30763117020004,216.51
30763101020004,207.89
30763112020004,210.17
30763110020004,295.95
30763007020004,316.25
30763141020004,231.62
30763107020004,258.07
30763010020004,209.32
30763144020004,259.73
30762820020004,289.96
30762816020004,265.41
30763123020004,244.23
30763111020004,214.24
30763127020004,213.8
30763104020004,207.09
30762891020004,228.2
30763209020004,220.34
30763208020004,251.2
30763258020004,238.5
30763261020004,239.33
30763195020004,267.31
30763248020004,271.35
30763256020004,243.02
30763262020004,303.62
30763253020004,265.13
30763260020004,282.26
30763206020004,259.05
30763250020004,257.6
30763247020004,264.93
30763192020004,270.57
30763244020004,231.06
30763255020004,264.29
30763254020004,233.23
30763245020004,246.26
30763259020004,257
30763257020004,275.35
30763246020004,270.69
30763251020004,254.38
30763196020004,225.98
30763263020004,279.68
30763194020004,265.78
30763249020004,252.07
30763252020004,261.53
30763197020004,256.09
30763243020004,231.9
30763207020004,234.58
30763193020004,245.37
30763866020004,284.19
30763871020004,242.14
30763869020004,236.55
30764041020004,263
30763864020004,246.87
30763875020004,239.32
30763873020004,228.03
30763865020004,240.44
30763870020004,246.67
30763868020004,241.22
30763867020004,222.27
30764040020004,290.09
30763872020004,240
30764042020004,300.61
30764043020004,247.4
30763874020004,236.44
30762017020004,215.02
30764119020004,226.23
30762018020004,216.97
30764114020004,233.86
30764121020004,203.68
30764120020004,209.4
30764115020004,236.5
30764118020004,222.71
30764117020004,224.45
30764116020004,240.76
30764113020004,236.61
30762019020004,228.86
30761992020004,295.37
30762004020004,237.49
30762007020004,229.22
30761997020004,333.81
30762002020004,279.99
30761995020004,317.85
30762006020004,220.43
30762005020004,224.45
30761879020004,225.27
30761994020004,256.93
30761998020004,259.79
30761993020004,245.79
30762003020004,285.2
30762000020004,258.65
30761996020004,251.55
30762001020004,286.67
30764207020004,262.45
30761999020004,269.77
30761732020004,249.17
30761728020004,227.69
30761733020004,284.5
30761724020004,234.2
30761720020004,236.11
30761726020004,238.25
30761727020004,222.81
30761730020004,223.16
30761722020004,231.8
30761719020004,237.8
30761725020004,231.81
30761721020004,229.25
30761723020004,224.29
30761731020004,235.67
30761729020004,224.82
30762176020004,214.91
30762179020004,249.61
30762177020004,227.82
30762184020004,261.6
30762183020004,241.63
30762185020004,231.67
30762178020004,216.45
30762174020004,219.76
30762181020004,230.83
30762180020004,219.37
30762187020004,218.25
30762175020004,209.26
30762186020004,230.95
30762182020004,271.38
30762327020004,237.99
30762328020004,272.74
30762321020004,215.05
30762323020004,235.69
30762322020004,219.2
30762325020004,238.89
30762326020004,278.86
30762324020004,231.92
30762532020004,232.95
30762529020004,274.84
30762530020004,260.92
30762330020004,234.47
30762434020004,272.5
30762329020004,229.4
30762332020004,288.28
30762331020004,257.26
30762531020004,264.25
30762435020004,281.64
30762335020004,282.87
30762264020004,283.28
30762333020004,255.5
30762339020004,251.08
30762544020004,253.2
30762261020004,239.65
30762541020004,291.89
30762540020004,233.29
30762263020004,281.45
30762338020004,245.31
30762334020004,258.76
30762337020004,300.81
30762543020004,250.21
30762542020004,252.87
30762262020004,289.81
30762336020004,250.94
30762453020004,232.63
30762547020004,299.35
30762443020004,258.81
30762456020004,251.53
30762545020004,218.01
30762454020004,264.57
30762451020004,268.44
30762442020004,214.74
30762441020004,192.2
30762449020004,243.58
30762447020004,213.66
30762444020004,264.15
30762445020004,227.56
30762436020004,232.16
30762548020004,289.07
30762446020004,250.87
30762438020004,211.11
30762546020004,228
30762455020004,320.02
30762439020004,222.4
30762440020004,186.48
30762549020004,285.83
30762550020004,262.67
30762450020004,270.12
30762437020004,199.97
30762452020004,211.33
30762448020004,242.93
30762341020004,250.92
30762494020004,257.37
30762342020004,250
30762493020004,253.05
30762340020004,251.35
30762344020004,242.39
30762492020004,252.21
30762433020004,253.88
30762528020004,266.61
30762527020004,267.64
30762343020004,246.2
30762495020004,266.34
30762879020004,261.28
30762876020004,250.95
30762874020004,209.1
30762883020004,283.57
30762881020004,249.34
30762880020004,277.26
30762884020004,322.1
30762878020004,229.97
30762875020004,222.18
30762882020004,272.06
30762877020004,248.08
30763087020004,239.12
30763085020004,235.93
30763161020004,247.13
30763162020004,258.87
30763163020004,247.31
30763164020004,233.2
30763086020004,231.07
30763173020004,234.06
30763175020004,231.06
30763187020004,223.17
30763238020004,235.44
30763242020004,222.66
30763186020004,231.68
30763166020004,261.49
30763198020004,228.78
30763165020004,268.1
30763185020004,212.47
30763203020004,268.09
30763174020004,236.06
30763240020004,225.33
30763167020004,266.05
30763204020004,215.19
30763169020004,332.28
30763188020004,228.21
30763178020004,225.87
30763180020004,224.44
30763184020004,228.87
30763202020004,245.18
30763239020004,230.43
30763200020004,234.77
30763170020004,223.55
30763237020004,227.26
30763199020004,227.86
30763190020004,253.19
30763189020004,227.56
30763171020004,213.31
30763176020004,233.98
30763183020004,226.33
30763168020004,273.24
30763201020004,237.83
30763191020004,221.32
30763182020004,231.61
30763177020004,231.11
30763205020004,241.99
30763172020004,224.59
30763181020004,223.2
30763241020004,223.31
30763369020004,224.55
30763363020004,240.5
30763367020004,231.75
30763364020004,238.7
30763366020004,217.33
30763368020004,216.67
30763361020004,247.99
30763365020004,240.03
30763370020004,219.62
30763362020004,248.29
30763371020004,301
30763179020004,236.46
30763212020004,263.6
30763215020004,251.24
30763213020004,242.16
30763211020004,258.57
30763214020004,244.04
30763210020004,241.64
30765134020004,256.52
30763647020004,270.71
30764368020004,236.01
30764367020004,263.6
30765131020004,251.55
30764366020004,265.01
30765132020004,243.89
30765133020004,256.16
30762020020004,267.27
30761978020004,274.3
30762021020004,261.81
30761977020004,266.05
30762023020004,231.71
30762022020004,234.61
30761885020004,249.63
30761884020004,228.62
30761886020004,249.86
30762283020004,256.75
30762285020004,257.2
30762279020004,296.53
30762281020004,261.33
30762284020004,313.38
30762286020004,248.85
30762282020004,277.13
30762280020004,267.43
30762427020004,260.05
30762430020004,253.18
30762316020004,255.54
30762320020004,262.28
30762418020004,228.64
30762404020004,227.66
30762403020004,226.55
30762400020004,219.4
30762424020004,259.89
30762429020004,267.18
30762397020004,222.08
30762416020004,234.64
30762408020004,224.2
30762412020004,227.66
30762413020004,254.42
30762411020004,254.7
30762422020004,270.78
30762423020004,257.43
30762407020004,226.93
30762410020004,237.96
30762399020004,216.9
30762317020004,269.49
30762420020004,235.71
30762425020004,266.38
30762319020004,249.42
30762318020004,285.03
30762409020004,234
30762417020004,244.58
30762426020004,230.93
30762401020004,216.83
30762395020004,216.51
30762428020004,301.32
30762414020004,229.02
30762396020004,226.94
30762398020004,219.12
30762419020004,230.4
30762402020004,231.21
30762406020004,223.93
30762421020004,255.13
30762405020004,249.51
30762415020004,245.65
30762348020004,218.55
30762499020004,234.05
30762497020004,250.9
30762345020004,222.33
30762349020004,232.25
30762501020004,256.48
30762346020004,235.02
30762500020004,233.75
30762496020004,220.46
30762502020004,234.02
30762347020004,219.28
30762498020004,220.21
30762784020004,261.19
30762785020004,260.46
30762786020004,285.05
30763002020004,256.27
30762996020004,263.31
30763018020004,215
30763023020004,218.09
30762945020004,224.37
30762994020004,303.15
30763025020004,232.19
30763024020004,227.5
30763022020004,222.1
30762995020004,275.58
30763034020004,222.19
30763001020004,221.87
30763032020004,254.01
30763013020004,217.35
30762944020004,221.01
30763019020004,213.45
30763026020004,224.6
30763016020004,216.62
30763038020004,264.34
30763020020004,232.63
30763031020004,258.99
30762997020004,241.3
30763017020004,214.84
30763021020004,216.23
30762999020004,248.91
30763000020004,269.44
30763029020004,225.96
30763011020004,219.37
30763033020004,233.46
30763014020004,216.09
30763015020004,217.19
30763012020004,216.2
30762998020004,227.39
30763035020004,226.25
30763028020004,272.27
30763036020004,241.69
30763037020004,283.61
30763027020004,227.21
30763030020004,262.92
30763004020004,256.72
30763005020004,259.6
30763040020004,310.19
30763039020004,282.86
30763041020004,271.83
30763006020004,258.29
30763003020004,273.17
30764126020004,252.49
30763050020004,261.89
30762953020004,253.9
30762808020004,259.59
30762968020004,257.38
30762958020004,256.86
30762959020004,258.05
30763047020004,307.54
30762810020004,267.12
30762811020004,253.17
30762957020004,256.4
30763042020004,219.89
30762814020004,259.1
30762964020004,272.71
30762946020004,249.61
30763046020004,272.4
30762951020004,256.23
30763051020004,232.43
30762965020004,282.48
30763052020004,227.95
30763053020004,224.15
30763044020004,235.06
30762950020004,259.89
30762812020004,249.25
30763043020004,220.67
30762967020004,255.67
30762954020004,224.91
30762809020004,257.15
30762956020004,257.5
30762962020004,244.17
30762947020004,261.91
30762969020004,261.73
30762963020004,251.82
30762813020004,266.22
30762949020004,289.8
30762961020004,238.13
30762952020004,270.44
30763045020004,285.09
30762948020004,254.93
30762955020004,257.39
30762966020004,259.76
30763054020004,267.15
30763057020004,217.85
30762625020004,245.6
30762623020004,265.51
30763062020004,266.1
30762626020004,255.45
30762627020004,269.34
30763060020004,272.99
30763056020004,282.32
30762624020004,274.97
30763059020004,292.91
30763055020004,261.75
30763061020004,261.51
30762960020004,293.59
30763058020004,229.81
30763069020004,256.64
30763064020004,287.78
30763065020004,345.48
30763068020004,270.39
30763067020004,255.97
30763063020004,283.24
30763066020004,262.12
30762826020004,250.41
30762823020004,261.66
30762827020004,243.69
30762633020004,255.1
30762825020004,285.54
30762828020004,250
30762824020004,270.19
30762822020004,245.22
30762635020004,279.11
30762634020004,271.91
30763346020004,267.46
30763347020004,261.89
30763357020004,254.61
30763354020004,263.11
30763231020004,215.17
30763232020004,216.48
30763230020004,249.46
30763235020004,213.96
30763348020004,209.63
30763360020004,256.14
30763345020004,264.93
30763349020004,225.84
30763353020004,264.86
30763344020004,253.57
30763350020004,230.47
30763236020004,227.53
30763352020004,251.72
30763358020004,266.2
30763356020004,266.59
30763355020004,265.64
30763228020004,265.05
30763233020004,217.23
30763234020004,215.01
30763359020004,245.8
30763351020004,246.69
30763229020004,229.13
30764370020004,249.54
30764038020004,273.08
30764492020004,272.36
30764037020004,314.89
30764371020004,231.57
30764369020004,242.24
30764372020004,258.51
30764491020004,261.65
30764494020004,254.95
30764576020004,249.45
30764573020004,224.06
30764574020004,228.74
30764493020004,268.59
30764571020004,245.56
30764039020004,244.1
30764572020004,254.79
30764575020004,240.36
30764106020004,224.67
30764110020004,230.66
30763878020004,274.93
30763880020004,228.97
30763879020004,263.58
30763877020004,256.36
30763876020004,269.53
30763881020004,228.92
30764111020004,245.21
30764109020004,221.03
30764112020004,229.04
30764107020004,229.96
30764108020004,228.06
30761635020004,224.84
30761878020004,317.89
30761629020004,222.14
30761625020004,220.54
30761608020004,234.31
30761610020004,309.04
30761611020004,327.87
30761620020004,218.2
30761609020004,332.4
30761633020004,225.96
30761616020004,217.54
30761619020004,216.42
30761618020004,222.86
30761880020004,234.74
30761624020004,220.03
30761877020004,336.08
30761617020004,224.43
30761717020004,214.48
30761632020004,224.5
30761637020004,226.59
30762014020004,249.98
30761640020004,226.68
30762012020004,257.54
30761712020004,215.42
30761715020004,213.26
30761875020004,270.76
30761614020004,226.69
30761623020004,219.39
30761603020004,219.74
30761881020004,230.16
30761630020004,224.25
30761718020004,220.73
30761626020004,220.57
30762008020004,277.88
30761622020004,225.99
30761602020004,219.72
30761615020004,218.92
30761638020004,225.63
30761612020004,248.43
30761714020004,217.09
30761631020004,223.06
30762016020004,266.62
30762010020004,286.85
30761613020004,264.3
30761882020004,228.74
30761604020004,215.57
30761641020004,228.06
30761716020004,223.84
30761628020004,221.41
30762015020004,289.67
30761711020004,218.18
30761627020004,221.27
30761710020004,225.83
30761636020004,228.48
30761634020004,225.12
30762013020004,319.69
30762009020004,261.24
30761713020004,218.31
30761621020004,218.39
30761639020004,222.49
30762011020004,236.84
30761707020004,228.21
30761876020004,262.43
30761883020004,289.13
30761709020004,225.39
30761708020004,226.2
30761814020004,224.5
30761816020004,225.7
30761767020004,214.79
30761811020004,224.69
30762089020004,220.65
30762109020004,233.47
30761653020004,225.38
30762098020004,229.91
30761605020004,217.9
30761607020004,221.52
30761815020004,226.72
30762099020004,227.03
30761655020004,228.39
30762118020004,222.83
30761669020004,215.48
30761769020004,223.78
30762115020004,224.33
30762133020004,221.21
30762102020004,229.5
30762129020004,216.7
30762114020004,223.58
30762106020004,235.47
30762096020004,222.97
30762132020004,212.64
30762094020004,225.05
30761657020004,228.23
30762104020004,228.51
30762156020004,229.02
30762130020004,217.66
30761813020004,228.63
30761765020004,214.1
30762125020004,219.22
30762121020004,214
30762126020004,225.4
30761651020004,221.07
30762134020004,216.99
30762093020004,230.5
30762116020004,230.19
30762110020004,221.73
30762123020004,229.05
30762158020004,228.85
30762091020004,223.31
30762131020004,234.29
30761664020004,225.85
30762097020004,226.34
30761770020004,221.29
30761658020004,219.84
30762127020004,232.23
30762157020004,228.64
30762122020004,219.94
30762111020004,224.07
30761810020004,218.76
30762112020004,221.55
30762105020004,231.61
30762135020004,226.29
30761659020004,224.89
30761665020004,225.51
30762119020004,229.5
30762136020004,221.24
30761668020004,217.07
30761766020004,219.92
30761812020004,224.6
30762090020004,222.54
30762107020004,231.79
30761771020004,221.47
30762092020004,229.92
30761809020004,226.86
30762117020004,224.56
30761606020004,217.16
30761654020004,222.46
30761670020004,216.53
30761656020004,214.04
30762088020004,224.51
30762095020004,225.33
30762155020004,250.99
30761652020004,212.41
30761768020004,218.91
30762108020004,230.64
30762137020004,222.11
30762128020004,219.59
30762103020004,232.76
30761660020004,219.58
30762120020004,230.26
30762100020004,227.56
30762101020004,228.1
30762124020004,226.77
30762113020004,229.92
30762164020004,230.83
30762165020004,226.29
30762161020004,227.07
30762169020004,225.86
30762160020004,227.84
30762173020004,221.42
30762163020004,229.35
30762166020004,230.79
30762167020004,227.99
30762168020004,234.23
30762171020004,226.95
30762170020004,229.54
30762159020004,226.87
30762172020004,223.38
30762162020004,232.92
30762034020004,217.29
30762272020004,335.76
30762037020004,217.95
30762265020004,227.75
30762154020004,223.91
30762269020004,238.78
30762268020004,311.59
30762276020004,218.48
30762035020004,220.42
30762277020004,219.34
30762266020004,309.97
30762036020004,219.12
30762267020004,301.15
30762032020004,214.94
30762274020004,271.27
30762273020004,279.72
30762275020004,202.1
30762031020004,226.2
30762033020004,211.49
30762271020004,363.21
30762270020004,281.46
30762278020004,221.97
30762287020004,347.8
30762296020004,219.96
30762198020004,204.59
30764124020004,222
30762289020004,267.25
30762288020004,253.8
30762291020004,221.58
30762298020004,223.58
30762196020004,231.61
30762197020004,232.04
30762293020004,218.34
30762294020004,230.14
30762295020004,228.02
30762292020004,229.31
30762297020004,225.79
30762290020004,275.94
30762207020004,220.41
30761900020004,225.95
30761897020004,226.52
30761889020004,222.84
30761902020004,221.33
30761892020004,228.9
30761890020004,222.39
30761899020004,222.07
30761896020004,222.67
30761601020004,219.8
30762205020004,222.66
30761894020004,218.1
30762206020004,224.21
30761891020004,222.92
30761887020004,221.41
30761888020004,224.33
30761895020004,223.43
30761893020004,219.19
30761898020004,218.56
30761901020004,219.72
30761686020004,340.11
30762389020004,303.01
30761952020004,213.32
30762382020004,225.11
30762380020004,222.57
30761953020004,220.72
30762381020004,216.59
30762385020004,327.78
30761956020004,221.87
30762383020004,230.28
30762040020004,212.93
30762392020004,268.28
30761957020004,215.26
30761954020004,213.42
30762387020004,215.2
30762390020004,220.84
30762375020004,262.58
30762378020004,221.1
30761687020004,232.43
30761685020004,220.23
30762391020004,220.8
30762379020004,246.83
30761955020004,220.56
30761951020004,262.59
30762388020004,229.84
30762384020004,280.1
30762376020004,228.43
30761684020004,222.72
30762374020004,224.64
30762373020004,224.51
30762394020004,304.47
30762377020004,228.32
30762386020004,220.78
30762393020004,269.5
30762940020004,225.71
30762938020004,235.89
30762790020004,246.98
30762941020004,223.36
30762791020004,256.82
30762792020004,229.04
30762937020004,238.6
30762943020004,234.49
30762789020004,223.18
30762788020004,226.34
30762787020004,221.47
30762942020004,223.42
30762936020004,228.38
30762939020004,227.28
30763074020004,222.31
30763075020004,221.82
30762987020004,220.72
30763081020004,223.1
30762984020004,223.77
30763079020004,222.53
30763072020004,220.55
30762985020004,215.87
30763073020004,220.66
30762983020004,222.56
30763078020004,225.84
30763084020004,220.97
30762986020004,221.87
30763077020004,225.9
30763082020004,228.69
30763080020004,222.11
30763083020004,226.09
30763076020004,227.86
30763266020004,216.91
30763317020004,221.66
30762832020004,269.01
30763277020004,250.05
30762831020004,318.12
30762352020004,271.53
30763322020004,223.54
30762350020004,275.45
30762351020004,222.74
30763271020004,222.43
30762354020004,234.65
30763320020004,220.26
30762638020004,284.93
30763274020004,226.02
30763272020004,224.93
30762641020004,312.5
30762639020004,383.44
30762645020004,234
30763280020004,235.76
30763270020004,219.83
30762647020004,232.67
30763278020004,260.27
30763283020004,221.61
30763321020004,219.39
30763273020004,225.37
30762643020004,270.47
30762640020004,313.15
30763264020004,221.57
30762642020004,252.54
30763279020004,224.21
30762644020004,249.61
30763267020004,222.55
30763318020004,218.92
30762833020004,320.16
30762830020004,237.32
30763281020004,217.31
30763282020004,216.48
30763284020004,225.27
30763285020004,219.96
30763265020004,222.08
30762834020004,267.79
30762829020004,268.15
30763275020004,325.37
30763276020004,238.96
30763319020004,217.67
30763268020004,222.98
30764125020004,229.61
30762353020004,330.25
30764127020004,266.26
30762646020004,223.38
30763286020004,219.83
30763269020004,220.98
30763334020004,219.05
30763226020004,215.33
30763336020004,227.14
30763330020004,272.07
30763329020004,248.85
30763326020004,363.42
30763338020004,243.02
30763343020004,236.01
30763342020004,231.34
30763337020004,271.02
30763331020004,328.27
30763327020004,381.28
30763341020004,226.76
30763333020004,247.42
30763328020004,275.85
30763332020004,260.01
30763335020004,257.64
30763339020004,224.44
30763324020004,346.35
30763227020004,273.73
30763340020004,218.93
30763323020004,283.06
30763325020004,338.98
30762078020004,229.25
30762047020004,216.9
30762079020004,221.54
30762068020004,232.36
30762048020004,214.97
30762064020004,227.24
30762053020004,221.71
30762054020004,215.93
30762046020004,214.45
30762056020004,223.09
30762045020004,215.54
30762073020004,233.22
30762071020004,224.45
30762058020004,228.99
30762055020004,215.79
30761795020004,213.97
30762080020004,219.68
30761796020004,216.25
30762076020004,220.58
30761799020004,215.54
30762057020004,231.74
30761642020004,216.89
30762062020004,229.96
30762061020004,220.22
30761794020004,214.54
30762075020004,227.45
30762049020004,215.36
30762063020004,231.04
30762060020004,230.02
30762066020004,232.56
30762067020004,230.7
30762044020004,214.5
30762042020004,217.29
30762070020004,232.43
30762074020004,233.13
30762051020004,214.97
30761643020004,217.94
30762041020004,216.96
30761801020004,215.29
30762077020004,219.25
30761798020004,215.83
30762072020004,228.85
30762069020004,227.29
30761802020004,215.34
30762059020004,218.48
30761800020004,224.08
30762043020004,216.47
30762052020004,225.37
30761797020004,214.69
30762065020004,225.62
30762050020004,219.87
30762026020004,223.51
30761856020004,249.62
30761776020004,221.72
30761645020004,218.37
30761692020004,216.95
30761861020004,219.6
30761843020004,226.9
30761739020004,218.57
30762030020004,221.3
30761650020004,222.89
30761777020004,227.57
30761860020004,230.69
30761772020004,216.87
30761679020004,228.71
30762085020004,215.04
30761848020004,215.46
30761852020004,232.83
30761863020004,222.68
30764208020004,271.29
30761858020004,224.99
30761840020004,214.87
30761662020004,222.33
30761828020004,224.9
30762087020004,268.35
30761845020004,231.38
30761806020004,220.7
30761786020004,215.23
30762028020004,218.78
