"STATECD","UNITCD","COUNTYCD","PLOT","PLT_CN","INVYR","FORTYPCD","OWNCD","OWNGRPCD","hcb_class","ft_group","ecoregion","owner4","cell_key"
23,3,19,2158,815193855290487,2022,121,46,40,4,"Spruce-fir","ME_APH","Industrial","Spruce-fir|ME_APH|Industrial"
23,3,19,2167,815194322290487,2022,121,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,2193,815194395290487,2022,801,21,20,6,"Northern hardwood","ME_APH","Public-Other","Northern hardwood|ME_APH|Public-Other"
23,3,19,2196,815194292290487,2022,809,46,40,6,"Northern hardwood","ME_APH","Public-Other","Northern hardwood|ME_APH|Public-Other"
23,3,19,2214,815194319290487,2022,NA,NA,NA,7,"Other","ME_APH","State","Other|ME_APH|State"
23,3,19,2224,815193896290487,2022,901,46,40,8,"Aspen-birch","ME_APH","Public-Other","Aspen-birch|ME_APH|Public-Other"
23,3,19,2230,815194173290487,2022,801,46,40,3,"Northern hardwood","ME_APH","NIPF","Northern hardwood|ME_APH|NIPF"
23,3,19,2232,815193895290487,2022,801,31,30,6,"Northern hardwood","ME_APH","Public-Other","Northern hardwood|ME_APH|Public-Other"
23,3,19,2242,815194291290487,2022,123,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,2251,815194320290487,2022,901,46,40,4,"Aspen-birch","ME_APH","Industrial","Aspen-birch|ME_APH|Industrial"
23,3,19,2262,815193901290487,2022,901,46,40,3,"Aspen-birch","ME_APH","NIPF","Aspen-birch|ME_APH|NIPF"
