STATECD,COUNTYCD,FORTYPCD,n_plots,sdimax_metric_mean,sdimax_metric_median,sdimax_metric_p25,sdimax_metric_p75,sdimax_english_mean,sdimax_english_median
36,71,995,1,896.3,867,896.3,896.3,362.7,350.9
36,71,999,1,449.5,415.8,449.5,449.5,181.9,168.3
36,73,503,1,729.8,706.6,729.8,729.8,295.4,285.9
36,73,517,1,520.1,627.6,520.1,520.1,210.5,254
36,73,519,1,811.4,849.6,811.4,811.4,328.4,343.8
36,73,701,2,554.7,497.3,485,624.3,224.5,201.2
36,73,702,1,1141.2,1120,1141.2,1141.2,461.8,453.3
36,73,705,2,773.2,700.9,686.5,859.8,312.9,283.6
36,73,706,6,662.7,633.2,452.9,825.7,268.2,256.2
36,73,707,2,1008.4,1067.4,886.6,1130.1,408.1,432
36,73,709,1,722.8,640.9,722.8,722.8,292.5,259.4
36,73,801,1,733.1,712.7,733.1,733.1,296.7,288.4
36,75,105,5,1096.1,1109.4,1048.5,1227,443.6,449
36,75,385,1,1258,1150.7,1258,1258,509.1,465.7
36,75,401,5,970.8,951.7,410.4,1413.1,392.9,385.1
36,75,409,1,1445.6,1417,1445.6,1445.6,585,573.4
36,75,503,1,1528.8,1419.1,1528.8,1528.8,618.7,574.3
36,75,512,1,897.6,903.1,897.6,897.6,363.3,365.5
36,75,516,2,781.6,825.9,670.3,892.8,316.3,334.2
36,75,517,2,817.8,779.7,738.5,897.1,330.9,315.5
36,75,519,1,1000,954,1000,1000,404.7,386.1
36,75,520,4,1181.3,1112.4,963.4,1386.8,478.1,450.2
36,75,608,2,954.2,916.1,829.6,1078.7,386.1,370.7
36,75,701,2,783.3,774,768.6,798,317,313.2
36,75,706,2,1109.7,1055.2,1026.1,1193.3,449.1,427
36,75,707,1,1026.1,976,1026.1,1026.1,415.2,395
36,75,708,6,1011,1038.7,918.4,1106.7,409.1,420.4
36,75,801,20,998.1,854.8,795,1207,403.9,345.9
36,75,802,1,1435,1465.2,1435,1435,580.7,592.9
36,75,805,5,697.4,699.4,657.4,708.8,282.2,283
36,75,809,11,983.9,958.4,867.6,1095.5,398.2,387.9
36,75,901,5,846.6,589.5,521,1168.7,342.6,238.6
36,77,102,1,1421.4,1392.8,1421.4,1421.4,575.2,563.7
36,77,103,5,1029.1,1043.6,940.5,1152.6,416.5,422.3
36,77,105,4,1335.2,1326.1,1286.7,1390.2,540.3,536.7
36,77,122,2,578.8,568.8,555.8,601.8,234.2,230.2
36,77,381,2,1365.7,1340.9,1315.6,1415.7,552.7,542.7
36,77,384,3,788.2,918.9,712.2,930.8,319,371.9
36,77,401,2,1119.5,1090.1,1030.4,1208.6,453.1,441.2
36,77,503,3,1055,980.2,897,1188.9,426.9,396.7
36,77,505,5,1160.1,1354.8,905.2,1396.6,469.5,548.3
36,77,516,2,765.6,748.6,760.5,770.6,309.8,302.9
36,77,517,2,461.3,396.6,454.3,468.2,186.7,160.5
36,77,519,1,884,758,884,884,357.7,306.7
36,77,520,1,1002,989.5,1002,1002,405.5,400.4
36,77,801,26,902.6,876.1,758.4,1042.4,365.3,354.5
36,77,802,1,647,673.7,647,647,261.8,272.6
36,77,805,14,853,839.2,758.4,970.8,345.2,339.6
36,77,809,2,544,548.6,504.7,583.2,220.1,222
36,77,901,1,1029.2,960.7,1029.2,1029.2,416.5,388.8
36,77,902,1,1229.2,1134.9,1229.2,1229.2,497.4,459.3
36,77,962,2,515.8,447.9,482.4,549.2,208.8,181.3
36,79,502,1,647.4,641.2,647.4,647.4,262,259.5
36,79,503,1,629.5,624.1,629.5,629.5,254.7,252.6
36,79,505,5,916,927.2,893.7,1021.2,370.7,375.2
36,79,520,1,463.1,489.9,463.1,463.1,187.4,198.2
36,79,608,1,762.9,825.9,762.9,762.9,308.7,334.2
36,79,703,1,1507,1454.8,1507,1507,609.9,588.7
36,79,708,2,499.5,498.3,447.6,551.4,202.1,201.6
36,79,801,3,728.4,661.3,583.2,837.8,294.8,267.6
36,79,962,1,891.6,886.8,891.6,891.6,360.8,358.9
36,79,999,1,691.9,670.5,691.9,691.9,280,271.3
36,83,103,4,904.3,862.6,706.1,1078.8,366,349.1
36,83,104,1,1661,1662.7,1661,1661,672.2,672.9
36,83,105,1,822.5,792.2,822.5,822.5,332.8,320.6
36,83,122,1,504.8,451.2,504.8,504.8,204.3,182.6
36,83,401,6,985.9,917.4,800.3,1337.7,399,371.3
36,83,503,4,813.4,778.8,684.7,865.8,329.2,315.2
36,83,505,5,996.6,944.7,949.5,1035.7,403.3,382.3
36,83,513,2,907.6,908.3,879.2,935.9,367.3,367.6
36,83,515,1,902.4,867.7,902.4,902.4,365.2,351.1
36,83,519,2,754,819.1,652.3,855.7,305.1,331.5
36,83,520,1,265.2,303.4,265.2,265.2,107.3,122.8
36,83,702,1,565.7,495.6,565.7,565.7,228.9,200.6
36,83,703,1,770.2,758.5,770.2,770.2,311.7,307
36,83,708,2,567.9,550.7,528.1,607.6,229.8,222.9
36,83,801,17,945.1,969.1,757.6,1122.7,382.5,392.2
36,83,802,1,379.6,417.3,379.6,379.6,153.6,168.9
36,83,805,1,549.7,537.1,549.7,549.7,222.4,217.4
36,83,809,2,1134.3,1050.4,1105.8,1162.9,459,425.1
36,83,901,1,595.6,586.5,595.6,595.6,241,237.4
36,83,995,1,1249,1173.3,1249,1249,505.4,474.8
36,85,995,1,328.9,332.7,328.9,328.9,133.1,134.6
36,87,502,1,781.2,781.7,781.2,781.2,316.2,316.3
36,87,505,3,663.4,466.5,389.2,846.1,268.5,188.8
36,87,506,1,1064.1,1038.1,1064.1,1064.1,430.6,420.1
36,87,805,1,704.1,716.6,704.1,704.1,284.9,290
36,89,102,2,667.2,679.5,644.8,689.7,270,275
36,89,103,11,941.4,1027.3,760.2,1140.7,381,415.7
36,89,104,1,1031.7,996.1,1031.7,1031.7,417.5,403.1
36,89,105,1,764.6,783.5,764.6,764.6,309.4,317.1
36,89,121,5,944.3,798,636.6,1281.9,382.2,322.9
36,89,123,9,833.5,816.3,594.7,1040.8,337.3,330.3
36,89,124,1,781.3,742.8,781.3,781.3,316.2,300.6
36,89,125,1,704.2,737.5,704.2,704.2,285,298.5
36,89,127,4,1222.7,1163.1,980.7,1405.8,494.8,470.7
36,89,381,1,424.2,424.6,424.2,424.2,171.7,171.8
36,89,401,5,1239.3,1267.8,1077.6,1413.6,501.5,513
36,89,409,1,980.9,970.4,980.9,980.9,397,392.7
36,89,503,11,813.3,787.5,640.4,993.3,329.1,318.7
36,89,505,1,898.6,878.4,898.6,898.6,363.7,355.5
36,89,517,7,659.2,601.2,391.7,886.8,266.8,243.3
36,89,520,1,1036.6,1051.6,1036.6,1036.6,419.5,425.6
36,89,701,12,880.3,773.9,660.4,1094.9,356.2,313.2
36,89,704,2,979.5,988.3,832.8,1126.2,396.4,400
36,89,706,4,719,723.5,664.6,743.3,291,292.8
36,89,707,1,697.4,682.8,697.4,697.4,282.2,276.3
36,89,708,8,1008.7,951.7,684.3,1209.4,408.2,385.1
36,89,801,99,847.8,827.6,700.7,960.9,343.1,334.9
36,89,802,2,445.4,474.3,419.1,471.7,180.3,191.9
36,89,805,22,829.1,763.1,598.4,1043.2,335.5,308.8
36,89,809,22,860,814.8,725,934.3,348,329.7
36,89,901,4,649.2,618.1,585.7,682.8,262.7,250.1
36,89,903,4,697,655.9,622.9,747.4,282,265.4
36,89,904,1,1098.5,1166.9,1098.5,1098.5,444.6,472.2
36,89,962,1,605.4,582.7,605.4,605.4,245,235.8
36,89,999,4,437.4,388.1,365.9,457.2,177,157.1
36,91,102,1,1538.5,1474.4,1538.5,1538.5,622.6,596.7
36,91,103,3,1223.4,1195,1135,1297,495.1,483.6
36,91,104,1,918.8,892.6,918.8,918.8,371.8,361.2
36,91,105,1,1397.8,1363.9,1397.8,1397.8,565.7,552
36,91,123,1,1021.4,997.1,1021.4,1021.4,413.3,403.5
36,91,126,1,1102.6,1085.2,1102.6,1102.6,446.2,439.2
36,91,381,1,1068.4,1041.2,1068.4,1068.4,432.3,421.4
36,91,401,5,860.6,1048.9,390.7,1086.5,348.3,424.5
36,91,503,8,755.6,784.6,590.8,933.4,305.8,317.5
36,91,505,2,869.6,842.9,830.4,908.7,351.9,341.1
36,91,515,1,799,785.8,799,799,323.4,318
36,91,519,1,826.4,911.1,826.4,826.4,334.4,368.7
36,91,520,3,794.8,957.2,699.5,928.4,321.7,387.4
36,91,701,1,256,249.3,256,256,103.6,100.9
36,91,703,1,1288.1,1258.6,1288.1,1288.1,521.3,509.3
36,91,705,1,590.1,545.8,590.1,590.1,238.8,220.9
36,91,706,2,502,488.2,492.1,512,203.2,197.6
36,91,708,3,472.7,428.9,446.6,505.1,191.3,173.6
36,91,801,30,900.4,899.6,741.6,1027.1,364.4,364
36,91,802,2,903.6,868.5,885.6,921.6,365.7,351.5
36,91,809,2,1116,1145.7,1089,1143,451.6,463.6
36,91,901,1,903.7,900.4,903.7,903.7,365.7,364.4
36,91,903,1,264.7,272.3,264.7,264.7,107.1,110.2
36,91,999,1,404.6,385.8,404.6,404.6,163.7,156.1
36,93,103,1,1265.7,1274.9,1265.7,1265.7,512.2,515.9
36,93,401,1,1363.1,1637.6,1363.1,1363.1,551.6,662.7
36,93,503,4,1101.7,1102.5,1011.5,1208.6,445.8,446.2
36,93,504,1,598.5,592.1,598.5,598.5,242.2,239.6
36,93,516,1,1108.5,1082.2,1108.5,1108.5,448.6,437.9
36,93,708,1,956.2,913.1,956.2,956.2,386.9,369.5
36,93,801,5,1213,1113.2,997.5,1409.7,490.9,450.5
36,93,809,1,771.5,885.8,771.5,771.5,312.2,358.5
36,93,999,1,1071.2,972.7,1071.2,1071.2,433.5,393.6
36,95,102,1,939.6,983.6,939.6,939.6,380.3,398
36,95,103,1,1334.4,1316.8,1334.4,1334.4,540,532.9
36,95,105,1,923.9,914.3,923.9,923.9,373.9,370
36,95,401,1,1189.1,1162.5,1189.1,1189.1,481.2,470.4
36,95,502,1,900.1,894.2,900.1,900.1,364.2,361.9
36,95,503,3,1061,1148.1,977.2,1202.1,429.4,464.6
36,95,505,3,1165.2,1036.5,995.1,1281.5,471.6,419.4
36,95,517,2,741.3,715.7,620.9,861.6,300,289.6
36,95,520,1,823.7,802.4,823.7,823.7,333.3,324.7
36,95,705,1,565.3,438,565.3,565.3,228.8,177.3
36,95,706,1,556.8,550.4,556.8,556.8,225.3,222.7
36,95,801,17,987,1018.3,848.9,1067.6,399.4,412.1
36,95,805,8,1041.5,1141,936.5,1205.2,421.5,461.7
36,95,809,3,1087.6,1058.1,981.1,1188.7,440.2,428.2
36,95,901,1,418.7,561.5,418.7,418.7,169.5,227.2
36,95,962,1,550.9,614.6,550.9,550.9,223,248.7
36,95,999,1,383.2,343.3,383.2,383.2,155.1,138.9
36,97,103,1,1564.3,1485.1,1564.3,1564.3,633.1,601
36,97,201,1,402.7,428.4,402.7,402.7,162.9,173.4
36,97,384,1,1140.5,1122.5,1140.5,1140.5,461.5,454.3
36,97,401,2,1060.6,1055.3,1016.3,1105,429.2,427.1
36,97,409,1,990.9,947.1,990.9,990.9,401,383.3
36,97,503,5,891.8,965.4,739,1101.7,360.9,390.7
36,97,505,2,895.6,872.7,716,1075.1,362.4,353.2
36,97,517,1,1233.6,1248,1233.6,1233.6,499.2,505.1
36,97,801,5,1052.3,1119.2,962.3,1218.3,425.8,452.9
36,97,805,6,986.6,922.7,653,969.2,399.2,373.4
36,97,901,1,875.6,878.9,875.6,875.6,354.3,355.7
36,97,902,1,766.9,801.9,766.9,766.9,310.4,324.5
36,97,999,2,557.8,546,553.1,562.5,225.7,221
36,99,503,2,774.8,787.3,738.8,810.8,313.6,318.6
36,99,512,1,661.1,638.8,661.1,661.1,267.5,258.5
36,99,520,2,597.8,538,580.2,615.3,241.9,217.7
36,99,707,2,897.7,899.2,831.9,963.5,363.3,363.9
36,99,801,3,923.2,964.7,799.4,1076.1,373.6,390.4
36,99,805,1,1123.2,1189.1,1123.2,1123.2,454.6,481.2
36,99,962,1,488.7,486.5,488.7,488.7,197.8,196.9
36,99,999,1,278,242,278,278,112.5,97.9
36,101,103,3,750.9,836.9,666.2,905.1,303.9,338.7
36,101,104,2,1061.6,1035.1,1019.8,1103.3,429.6,418.9
36,101,105,1,792,814.6,792,792,320.5,329.7
36,101,201,1,778.2,816.1,778.2,778.2,314.9,330.3
36,101,401,2,993.1,992.5,970.7,1015.6,401.9,401.7
36,101,503,19,877.3,760.7,651.1,1073.3,355,307.9
36,101,504,2,681.4,668.3,549.4,813.4,275.8,270.4
36,101,505,5,1080.9,1163.3,1045.8,1195.4,437.4,470.8
36,101,513,1,861.8,815.9,861.8,861.8,348.8,330.2
36,101,515,1,809.7,826.2,809.7,809.7,327.7,334.4
36,101,516,3,767,769.6,732.7,813.7,310.4,311.5
36,101,517,5,641,696,387.1,906.7,259.4,281.7
36,101,519,1,740.5,717.3,740.5,740.5,299.7,290.3
36,101,520,2,386.4,405.7,378.4,394.5,156.4,164.2
36,101,702,1,687.7,649.8,687.7,687.7,278.3,263
36,101,801,27,998.2,953.6,777.2,1189.9,404,385.9
36,101,805,17,759.9,680.6,612.6,729,307.5,275.4
36,101,809,7,892.4,814,761.5,1039.6,361.2,329.4
36,101,901,7,683,769,523.2,809.2,276.4,311.2
36,101,962,1,467.1,391.5,467.1,467.1,189,158.4
36,103,167,10,880.8,795.4,718.9,1001.3,356.4,321.9
36,103,171,2,597.1,585.9,559,635.2,241.6,237.1
36,103,401,1,1424.8,1422.8,1424.8,1424.8,576.6,575.8
36,103,409,6,711,748.2,531.5,894.8,287.7,302.8
36,103,503,8,748.4,714,560.4,931.4,302.9,288.9
36,103,504,1,658.2,591.8,658.2,658.2,266.4,239.5
36,103,507,1,722.6,717.8,722.6,722.6,292.4,290.5
36,103,510,9,715.8,680.2,690.1,729.8,289.7,275.3
36,103,515,4,752,649.4,522.1,864.3,304.3,262.8
36,103,517,1,728.3,694.4,728.3,728.3,294.7,281
36,103,520,1,1071.3,1021.3,1071.3,1071.3,433.5,413.3
36,103,802,1,595.4,513.2,595.4,595.4,240.9,207.7
36,103,903,1,575.7,549.7,575.7,575.7,233,222.5
36,103,999,3,375.2,321,302.5,443.9,151.9,129.9
36,105,103,3,1044.6,1072.9,990.5,1132.8,422.7,434.2
36,105,104,1,1399.5,1388.3,1399.5,1399.5,566.3,561.8
36,105,105,3,1233.7,1294.4,1129.3,1361.6,499.3,523.8
36,105,122,1,854.2,856.8,854.2,854.2,345.7,346.7
36,105,401,1,919.5,899,919.5,919.5,372.1,363.8
36,105,502,3,525.7,433.2,446.1,579.6,212.7,175.3
36,105,503,14,883.4,835.9,720.6,911.4,357.5,338.3
36,105,504,2,706.1,712,586.1,826.1,285.8,288.1
36,105,505,3,966.5,1017.8,923.2,1052,391.1,411.9
36,105,510,2,698.1,694.3,667.3,729,282.5,281
36,105,515,5,764.6,763.3,529.9,998.1,309.4,308.9
36,105,519,2,912.7,927.6,836.5,988.9,369.4,375.4
36,105,801,31,985.2,954.8,810.9,1160.2,398.7,386.4
36,105,802,1,1102.1,1116.6,1102.1,1102.1,446,451.9
36,105,805,2,829.5,834.3,814.2,844.7,335.7,337.6
36,105,809,9,832,903.9,602.6,924.2,336.7,365.8
36,105,903,1,426.6,396.7,426.6,426.6,172.6,160.6
36,105,962,2,886.3,826.1,795.4,977.2,358.7,334.3
36,107,102,1,951.8,948.2,951.8,951.8,385.2,383.7
36,107,103,2,1043.3,1046.7,975.3,1111.4,422.2,423.6
36,107,401,3,914.4,921.2,767,1049.7,370,372.8
36,107,409,1,651.4,602,651.4,651.4,263.6,243.6
36,107,505,1,1307.7,1284.6,1307.7,1307.7,529.2,519.9
36,107,513,2,756.8,741.3,739,774.5,306.3,300
36,107,515,2,893.8,879.8,850.6,937,361.7,356
36,107,517,1,281.1,262.7,281.1,281.1,113.8,106.3
36,107,519,4,955.6,883.6,791.8,1116.6,386.7,357.6
36,107,708,1,626.8,545.3,626.8,626.8,253.7,220.7
36,107,801,8,880.6,833.8,802.7,945.8,356.4,337.4
36,107,805,7,743.4,781.2,592.5,871.6,300.8,316.1
36,107,809,1,605.1,582.6,605.1,605.1,244.9,235.8
36,107,901,1,1242.4,1166.7,1242.4,1242.4,502.8,472.1
36,107,999,1,255.3,308.4,255.3,255.3,103.3,124.8
36,109,103,1,982.8,987.8,982.8,982.8,397.7,399.7
36,109,105,1,1112.6,1096.6,1112.6,1112.6,450.3,443.8
36,109,381,2,553.3,559.6,544.9,561.6,223.9,226.5
36,109,401,2,921.5,886.4,903.3,939.6,372.9,358.7
36,109,409,1,1087.7,1044,1087.7,1087.7,440.2,422.5
36,109,503,2,1163.2,1135.8,999.4,1327,470.7,459.6
36,109,505,2,1289.4,1261.7,1089.2,1489.6,521.8,510.6
36,109,513,1,493.6,456.9,493.6,493.6,199.7,184.9
36,109,516,2,908.9,891.6,837.7,980.1,367.8,360.8
36,109,517,2,622.7,594.8,574.3,671,252,240.7
36,109,702,1,682.8,696.5,682.8,682.8,276.3,281.9
36,109,801,5,1114.3,1037.7,971.6,1100.2,450.9,419.9
36,109,805,8,904.3,820.9,695,973.8,365.9,332.2
36,109,809,1,628.6,571.4,628.6,628.6,254.4,231.2
36,109,901,1,789.1,790.7,789.1,789.1,319.3,320
36,109,999,1,524.4,553.9,524.4,524.4,212.2,224.2
36,111,103,4,1075.3,1116.3,1065.2,1154.1,435.2,451.7
36,111,121,1,1543.6,1542.4,1543.6,1543.6,624.7,624.2
36,111,167,1,557.2,520.6,557.2,557.2,225.5,210.7
36,111,171,1,910.8,923.6,910.8,910.8,368.6,373.8
36,111,384,1,699.4,654.7,699.4,699.4,283,264.9
36,111,401,2,1320.6,1298.8,1291.3,1349.9,534.4,525.6
36,111,402,1,1064.7,1092.1,1064.7,1064.7,430.9,442
36,111,502,4,887.2,870.9,675.2,1073.1,359,352.4
36,111,503,17,914.2,869.9,751.4,1031.5,369.9,352
36,111,505,7,902.3,899.6,854.5,960.8,365.2,364.1
36,111,512,1,541,431.7,541,541,218.9,174.7
36,111,513,2,729,712.4,659.9,798.2,295,288.3
36,111,519,1,1179.5,1110.1,1179.5,1179.5,477.3,449.2
36,111,520,5,1024.2,947.5,868.5,1181.6,414.5,383.5
36,111,701,1,1392.1,1356.7,1392.1,1392.1,563.3,549
36,111,703,1,971.2,843.5,971.2,971.2,393,341.4
36,111,706,1,239,248.5,239,239,96.7,100.6
36,111,708,3,455.2,356,302.5,562.8,184.2,144.1
36,111,801,34,917.1,894.3,761.4,1039,371.1,361.9
36,111,802,1,643.9,654.2,643.9,643.9,260.6,264.8
36,111,805,3,878.4,850.4,721.7,1023.7,355.5,344.1
36,111,809,3,873.7,756.2,701.7,982.8,353.6,306
36,111,901,1,797.6,781,797.6,797.6,322.8,316
36,111,962,1,1242,1232.3,1242,1242,502.6,498.7
36,111,995,1,433.9,433.6,433.9,433.9,175.6,175.5
36,113,103,9,1301.7,1200.9,1195.7,1535.5,526.8,486
36,113,104,4,1173.1,1180.8,1080,1302.2,474.7,477.9
36,113,105,5,1111.2,1103.7,1075.2,1143.9,449.7,446.6
36,113,123,1,989.8,1058.1,989.8,989.8,400.6,428.2
36,113,401,6,1118.6,1070.8,1092.4,1241.7,452.7,433.3
36,113,503,1,573,586.8,573,573,231.9,237.5
36,113,505,4,979.5,982.8,883.4,1139.6,396.4,397.7
36,113,801,43,938.9,895.4,798.1,1004.1,380,362.4
36,113,805,4,780.2,787,733.7,845.8,315.7,318.5
36,113,809,3,876.2,924.9,727.5,1064.7,354.6,374.3
36,113,901,1,581.1,587.1,581.1,581.1,235.2,237.6
36,113,902,1,975.4,974.5,975.4,975.4,394.7,394.4
36,113,962,1,1299.8,1244.1,1299.8,1299.8,526,503.5
36,113,999,1,1714.9,1727.3,1714.9,1714.9,694,699
36,115,103,5,1179.8,1280.8,964.5,1410.9,477.5,518.3
36,115,104,2,1352.7,1323.5,1326.7,1378.7,547.4,535.6
36,115,105,2,992.8,951.7,985.7,1000,401.8,385.1
36,115,401,6,998.1,1020.5,900.8,1132.3,403.9,413
36,115,409,1,934,875.7,934,934,378,354.4
36,115,503,10,842.9,810.9,726.2,965.5,341.1,328.2
36,115,505,2,1345.7,1299,1148.9,1542.4,544.6,525.7
36,115,509,1,1901,1594.3,1901,1901,769.3,645.2
36,115,519,1,911.9,890.3,911.9,911.9,369,360.3
36,115,701,2,814.2,787.9,809.2,819.2,329.5,318.8
36,115,705,1,254.5,244,254.5,254.5,103,98.8
36,115,706,1,1088.3,992.8,1088.3,1088.3,440.4,401.8
36,115,801,23,930.7,877.5,717.5,1076.3,376.6,355.1
36,115,805,7,778.2,821.9,465.5,989.6,314.9,332.6
36,115,901,2,856.7,840.5,814.8,898.7,346.7,340.1
36,115,962,1,800.1,802.4,800.1,800.1,323.8,324.7
36,117,503,2,878.2,840.2,731.6,1024.9,355.4,340
36,117,516,2,708.4,692.4,598.6,818.2,286.7,280.2
36,117,517,3,826.9,801.4,682.5,943.4,334.6,324.3
36,117,519,1,1189.7,1124.6,1189.7,1189.7,481.5,455.1
36,117,701,2,1249.7,1181.7,1001,1498.5,505.8,478.2
36,117,704,1,1370.5,1341.7,1370.5,1370.5,554.6,543
36,117,706,4,683.1,682.3,387.4,992.2,276.4,276.1
36,117,707,4,1150.2,880.2,863.8,1171.1,465.5,356.2
36,117,708,3,1249.2,1256.3,1145.2,1369.4,505.5,508.4
36,117,801,1,948.2,917.8,948.2,948.2,383.7,371.4
36,117,805,6,817.9,655.3,535.1,1068.8,331,265.2
36,117,999,2,671.7,673.3,562.2,781.2,271.8,272.5
36,119,503,7,1054.6,1044,867.9,1101.5,426.8,422.5
36,119,517,2,733.6,676.5,632.2,835,296.9,273.8
36,119,708,5,902.3,894.5,739,1034.4,365.1,362
36,119,801,3,967.2,1027.9,879.5,1107.9,391.4,416
36,119,802,1,481.7,479.8,481.7,481.7,195,194.1
36,119,805,4,820.7,791.6,719.4,916.3,332.1,320.4
36,119,962,5,760.3,825.5,615.6,855.8,307.7,334.1
36,121,512,1,795,792.5,795,795,321.7,320.7
36,121,513,1,1420.4,1372.5,1420.4,1420.4,574.8,555.4
36,121,516,1,1010.1,954.2,1010.1,1010.1,408.8,386.2
36,121,517,1,404.6,317.8,404.6,404.6,163.7,128.6
36,121,704,1,369.6,367.3,369.6,369.6,149.6,148.7
36,121,801,9,817.2,793.1,659.4,925.2,330.7,321
36,121,805,10,993.6,938.6,769.1,1188.6,402.1,379.9
36,121,901,3,715.4,736,670.3,787.3,289.5,297.8
36,121,962,1,683.8,648.7,683.8,683.8,276.7,262.5
36,121,995,1,593.5,617.5,593.5,593.5,240.2,249.9
36,123,171,1,611.2,562,611.2,611.2,247.3,227.4
36,123,401,2,834,835,631.2,1036.9,337.5,337.9
36,123,503,3,1267.6,1163.8,1137.9,1336.7,513,471
36,123,505,1,1020.7,1022.5,1020.7,1020.7,413.1,413.8
36,123,512,1,475.8,441.4,475.8,475.8,192.6,178.6
36,123,517,1,635.7,585.1,635.7,635.7,257.3,236.8
36,123,801,3,1084.7,738.3,695.9,1286,439,298.8
36,123,805,4,707.3,691.3,606.7,805.4,286.3,279.8
36,123,901,2,780.5,804.1,761.7,799.3,315.9,325.4
36,123,995,3,691,486.8,422.9,864.2,279.6,197
44,1,503,1,722.3,725.8,722.3,722.3,292.3,293.7
44,1,515,1,583.2,564.8,583.2,583.2,236,228.6
44,1,519,1,1027.2,1023.4,1027.2,1027.2,415.7,414.1
44,3,103,1,1318.6,1305.5,1318.6,1318.6,533.6,528.3
44,3,401,1,1086.3,1097.5,1086.3,1086.3,439.6,444.1
44,3,409,1,879.9,872.5,879.9,879.9,356.1,353.1
44,3,503,5,886.7,931.4,734.4,969.9,358.8,376.9
44,3,505,3,1085.5,1034.1,1047.2,1121.8,439.3,418.5
44,3,510,4,629.1,591.3,530.7,707.2,254.6,239.3
44,3,515,2,860.1,884,859.3,861,348.1,357.7
44,3,519,1,708.4,767.7,708.4,708.4,286.7,310.7
44,3,608,1,868,860.6,868,868,351.3,348.3
44,3,708,1,293.1,359.2,293.1,293.1,118.6,145.3
44,3,962,1,721.8,642.5,721.8,721.8,292.1,260
44,5,171,1,716.7,747,716.7,716.7,290.1,302.3
44,5,503,2,867.3,843.4,759,975.6,351,341.3
44,5,519,4,636.7,644.6,586.3,694.3,257.7,260.9
44,5,608,1,760.5,782.9,760.5,760.5,307.8,316.8
44,5,809,1,675.3,739.9,675.3,675.3,273.3,299.4
44,7,103,6,1180.9,1122.9,1049.2,1260.5,477.9,454.4
44,7,105,1,775.5,769.5,775.5,775.5,313.8,311.4
44,7,401,7,990.6,850.5,748.3,1312.1,400.9,344.2
44,7,409,2,574.5,569,521.9,627.1,232.5,230.3
44,7,503,16,859.4,872.8,761,990.5,347.8,353.2
44,7,504,3,766.9,797.6,702.5,856,310.4,322.8
44,7,505,10,910.5,874.5,792.3,1024.3,368.5,353.9
44,7,506,1,960.1,933.6,960.1,960.1,388.6,377.8
44,7,510,1,758.4,782.2,758.4,758.4,306.9,316.6
44,7,513,1,480.1,510.1,480.1,480.1,194.3,206.4
44,7,515,6,953.5,920.3,847.2,924.5,385.9,372.4
44,7,517,1,733.5,753.5,733.5,733.5,296.8,304.9
44,7,519,4,838.9,808.4,724.2,901.1,339.5,327.2
44,7,520,2,855.8,840.1,736.8,974.8,346.3,340
44,7,608,1,1022.1,997.4,1022.1,1022.1,413.6,403.7
44,7,707,1,436.6,414.2,436.6,436.6,176.7,167.6
44,7,708,3,650.2,575.1,487.8,782.2,263.1,232.7
44,7,801,1,792.6,793.5,792.6,792.6,320.8,321.1
44,7,809,4,703.8,734.1,574.4,832,284.8,297.1
44,7,962,2,767.4,741.2,733.8,800.9,310.6,300
44,9,103,3,1082.2,1096.7,984.8,1202.3,437.9,443.8
44,9,167,2,1096,1077.1,835,1357.1,443.6,435.9
44,9,171,1,917.2,923.3,917.2,917.2,371.2,373.7
44,9,401,3,876.9,911.4,863.2,901.9,354.9,368.8
44,9,409,1,1172.8,1152.1,1172.8,1172.8,474.6,466.2
44,9,502,1,625.3,627.6,625.3,625.3,253,254
44,9,503,12,830.6,825.1,741.9,982.8,336.1,333.9
44,9,504,2,616.1,622.6,554.1,678.2,249.3,252
44,9,510,4,688.1,660.6,618.5,723.7,278.5,267.3
44,9,515,3,741.1,804.3,672,848.8,299.9,325.5
44,9,519,3,602.3,623.6,489.2,741.8,243.7,252.3
44,9,520,1,1018.9,1035.5,1018.9,1018.9,412.3,419.1
44,9,606,1,1546.6,1477.1,1546.6,1546.6,625.9,597.8
44,9,608,2,697.1,684.2,696,698.2,282.1,276.9
44,9,708,4,684.3,645.3,581.5,748.1,276.9,261.1
44,9,801,2,862.9,833.3,816.1,909.8,349.2,337.2
44,9,802,2,354.3,360.7,293.4,415.2,143.4,146
44,9,809,1,391.3,409.9,391.3,391.3,158.4,165.9
44,9,901,1,471.6,438.8,471.6,471.6,190.9,177.6
44,9,999,1,571,544.7,571,571,231.1,220.4
50,1,103,2,1141,1142.3,1008.6,1273.5,461.7,462.3
50,1,104,1,812.8,836.7,812.8,812.8,328.9,338.6
50,1,121,6,1117.9,1135.1,1102.2,1145.3,452.4,459.4
50,1,123,1,689.5,693.5,689.5,689.5,279,280.6
50,1,171,1,1085.3,1034,1085.3,1085.3,439.2,418.5
50,1,384,1,1377.7,1389.9,1377.7,1377.7,557.5,562.5
50,1,503,5,803.7,790.7,818.9,850,325.2,320
50,1,505,1,1474.9,1372.9,1474.9,1474.9,596.9,555.6
50,1,517,1,902.1,882.2,902.1,902.1,365.1,357
50,1,701,2,614.6,579.5,516,713.3,248.7,234.5
50,1,706,1,1045.4,1073.9,1045.4,1045.4,423,434.6
