cycle,sim,scenario,n_conditions,mean_ba,mean_vol,mean_carbon,total_tpa,n_harvested,harvest_rate,n_planted,plant_rate,gross_growth,mortality,harvest_removals,net_change,gr_ratio,climate_rcp
9,82,Harvest_m25_mill,13822,51.84157086594911,1282.699404973463,29471.428782017323,822.9828237168404,694,0.0502098104471133,590,0.04268557372305021,291.12874757628816,423.5921938895704,37.330448683867665,-169.79389499714992,7.798694037719919,8.5
10,82,Harvest_m25_mill,13752,48.68166122519371,1231.7740220694977,27909.796221448647,932.1934875180917,740,0.053810354857475276,623,0.04530250145433391,278.53994392697615,415.9805560835836,36.75238243252554,-174.192994589133,7.578826881178475,8.5
11,82,Harvest_m25_mill,13710,45.87758449392294,1180.8350377066795,26446.123823911566,1119.8087416271435,694,0.05061998541210795,602,0.043909555069292484,266.01043036227765,410.6248628691286,34.36006229031391,-178.97449479716488,7.741849479628734,8.5
12,82,Harvest_m25_mill,13682,43.17852491159009,1127.989752619316,24987.018559753695,1326.9648617847245,658,0.0480923841543634,549,0.04012571261511475,257.13301142222485,405.58868974682605,31.463026308412505,-179.9187046330137,8.172545415743217,8.5
13,82,Harvest_m25_mill,13655,40.58129569979799,1077.7671012708252,23512.313571003437,1662.3483287802862,649,0.04752837788355914,540,0.039545953863053825,248.35122795819592,391.18766656463674,31.34223737137965,-174.17867597782046,7.923851287814549,8.5
14,82,Harvest_m25_mill,13634,38.41363277898418,1038.594373170145,22317.51837876969,2099.2412941124962,628,0.0460613172949978,498,0.03652633123074666,237.821363261243,379.3699836701528,27.84136344268738,-169.3899838515972,8.542015686509329,8.5
15,82,Harvest_m25_mill,13611,36.57317822433555,1003.9378487554877,21235.275757115996,2576.2227969382457,567,0.041657482918227906,485,0.03563294394239953,236.7501167802632,372.4922162922031,24.55183490938167,-160.2939344213216,9.642868553575887,8.5
1,83,Harvest_m25_mill,21289,69.69974901954821,1252.5859408487115,34040.977122716875,551.7175647898541,1601,0.07520315655972568,1312,0.06162807083470337,273.4453760082153,131.86095066426336,52.62576170225163,88.95866364170033,5.196036449891722,8.5
2,83,Harvest_m25_mill,17046,71.41750114951009,1346.4447557207407,35795.076906173636,580.9377762580087,1222,0.07168837263874223,965,0.056611521764636866,387.4393157660493,277.6868810105867,52.598775891505554,57.153658863957006,7.365937879718202,8.5
3,83,Harvest_m25_mill,15970,70.49335429536909,1394.5915096474375,36253.067291351115,590.4124370306039,1133,0.07094552285535378,926,0.057983719474013776,389.96535906606664,314.877462260338,55.643294804060375,19.444602001668258,7.008308196688782,8.5
4,83,Harvest_m25_mill,15061,68.55756075578928,1419.1405900664147,36111.50064066627,608.5397910066382,1034,0.0686541398313525,862,0.057233915410663305,370.76305913965905,351.214431278753,54.58482592681,-35.03619806590396,6.792419923383035,8.5
5,83,Harvest_m25_mill,14292,66.11154648182197,1429.6851628794477,35550.75624692128,646.5982238943869,988,0.06912958298348726,809,0.05660509375874615,363.8882873957756,383.19261926728984,52.74199088584206,-72.04632275735631,6.899403706306751,8.5
6,83,Harvest_m25_mill,13776,62.7459145399844,1416.071002883231,34408.848606898326,692.6830261337983,915,0.0664198606271777,748,0.05429732868757259,347.77673398080185,409.7676835420162,48.325809209734594,-110.31675877094892,7.196500993319049,8.5
7,83,Harvest_m25_mill,13395,59.033450328420685,1381.1185249059333,32867.84249895111,767.7875132356867,844,0.06300858529301978,700,0.052258305337812616,336.12457498281225,436.58365496901564,47.937674389683565,-148.39675437588696,7.011699655066037,8.5
8,83,Harvest_m25_mill,13183,55.219704369998844,1335.9511076821204,31163.687104201912,888.5007324628973,817,0.061973754077220666,662,0.05021618751422286,313.1861593362189,440.6539070434051,44.260276265931594,-171.72802397311781,7.076010042379408,8.5
9,83,Harvest_m25_mill,13032,51.95723618757604,1286.5495683000147,29590.786976118845,1074.879163496682,767,0.05885512584407612,627,0.048112338858195214,314.6256945154607,440.8575126084996,41.06763703894298,-167.2994551319819,7.661158936831751,8.5
10,83,Harvest_m25_mill,12929,48.875340552344355,1221.9805323720618,27874.76113177217,1315.4627478034627,779,0.060252146337690465,650,0.05027457653337458,299.7260992396959,432.3318133051098,40.63045139529131,-173.23616546070522,7.376883321420134,8.5
11,83,Harvest_m25_mill,12849,46.27458104238882,1169.6363593672686,26477.065119640007,1692.3300452547448,692,0.05385633123200249,583,0.045373180792279554,298.10998137510137,421.0897451449612,37.67475604762971,-160.65451981748956,7.91272492908038,8.5
12,83,Harvest_m25_mill,12803,43.5211932562263,1108.8412617771914,24878.56881386637,2285.6068795945102,679,0.05303444505194095,541,0.04225572131531672,286.5300868274813,413.95681489327967,33.86682216341521,-161.2935502292136,8.460495214015289,8.5
13,83,Harvest_m25_mill,12760,41.059174258693965,1056.107329158259,23498.426793385304,3195.716924583143,638,0.05,526,0.04122257053291536,275.0882190268805,393.1714773721407,29.856791895636665,-147.94005024089688,9.213589322940033,8.5
14,83,Harvest_m25_mill,12734,38.950692900896726,1016.7202906086285,22237.749944549825,4716.542487644403,673,0.05285063609235119,559,0.043898225223810275,271.0124446491588,378.69632684181323,31.13024971066039,-138.81413190331483,8.70575877701206,8.5
15,83,Harvest_m25_mill,12707,37.208598916275974,986.8024588969918,21188.10527202359,7210.770279952774,666,0.052412056346895414,564,0.04438498465412764,269.92029709843257,368.5917749422878,27.340478124417928,-126.01195596827318,9.872552186911658,8.5
1,84,Harvest_m25_mill,21326,70.2686593541836,1262.3541431755978,34287.46100537341,556.0651616821596,1529,0.0716965206789834,1228,0.05758229391353278,281.0307768362768,130.02244700474566,51.078610488996055,99.9297193425351,5.5019268172304665,8.5
2,84,Harvest_m25_mill,17065,71.5793876986018,1349.251627062523,35830.16820022575,585.2337049819058,1197,0.07014356870788163,1000,0.05859947260474656,388.07946268140364,275.85570321046305,53.275903124240514,58.94785634670008,7.284333815541226,8.5
3,84,Harvest_m25_mill,15972,71.12367685105458,1407.831710087627,36529.2227430619,604.3378194085366,1111,0.06955922865013774,933,0.058414725770097674,390.3946317075161,311.7096347402028,52.55457272434577,26.13042424296757,7.428366581061876,8.5
4,84,Harvest_m25_mill,15105,69.64983884781509,1449.3343469147546,36700.05321753645,635.8868928378478,1069,0.07077126779212181,874,0.05786163522012579,370.4425416562189,353.2454060865329,54.80043852664347,-37.60330295695747,6.759846300793983,8.5
5,84,Harvest_m25_mill,14338,67.39238756551737,1466.864268925079,36311.34434569899,666.0765715414818,919,0.06409541079648487,758,0.05286650857860232,355.8236226865059,391.85369329103656,49.93254349786399,-85.96261410239462,7.1260864710752685,8.5
6,84,Harvest_m25_mill,13774,63.878921181132675,1449.3659523410079,35115.57236081531,731.8342007138433,832,0.06040365906780892,683,0.0495861768549441,333.3288100673257,432.6761980757112,46.919131333723946,-146.26651934210946,7.104326115853296,8.5
7,84,Harvest_m25_mill,13407,60.16160396885484,1408.1868836747094,33555.23860766369,829.756525700315,891,0.06645782054150817,735,0.054822107854106066,321.3200976032792,444.50080311746166,47.19908991496056,-170.37979542914303,6.807760450089341,8.5
8,84,Harvest_m25_mill,13180,56.62528496966222,1367.5570735095407,32024.2958128646,987.1424170547085,784,0.059484066767830045,646,0.049013657056145674,300.08708921922005,450.43960994223136,43.565839452649705,-193.918360175661,6.888128244272097,8.5
9,84,Harvest_m25_mill,13037,53.255613435545904,1311.850676860181,30349.905386513612,1238.8240513849114,731,0.05607118202040347,618,0.0474035437600675,293.61456790477826,452.3344751845305,38.10411232408317,-196.8240196038354,7.705587402418066,8.5
10,84,Harvest_m25_mill,12944,49.64538602775402,1235.0026217847071,28463.25823809966,1554.2058689126125,775,0.059873300370828185,646,0.04990729295426453,278.4766206066295,450.0934399909266,42.50478322650241,-214.12160261079947,6.551653707364278,8.5
11,84,Harvest_m25_mill,12873,46.84606452967191,1183.2212297175909,26969.818966758405,2075.3021510730555,742,0.057640021750951606,646,0.05018255262953469,270.7202938474939,429.53493645834106,34.73315445971522,-193.54779707056238,7.794290442622629,8.5
12,84,Harvest_m25_mill,12819,44.02101408578197,1128.2902482309312,25457.234321220767,3032.8115119893537,718,0.056010609251891726,609,0.047507605897495905,267.2287601588254,420.1468376655658,34.81443002594472,-187.73250753268508,7.675804543106947,8.5
13,84,Harvest_m25_mill,12775,41.44640684705705,1070.4282372214495,24050.396349825754,4564.411253528735,672,0.0526027397260274,581,0.04547945205479452,258.373131093234,408.32858310926565,31.78755162613244,-181.74300364216407,8.128123050560028,8.5
14,84,Harvest_m25_mill,12740,39.307702718844276,1011.8362555708123,22822.358319608342,7520.510462630814,661,0.051883830455259024,577,0.04529042386185243,260.6037493619729,390.4135317938241,31.152479082686476,-160.9622615145377,8.365425707221096,8.5
15,84,Harvest_m25_mill,12710,37.43065608810538,964.1864881286094,21809.081504784466,12822.453892989593,611,0.04807238394964595,513,0.04036191974822974,255.56681737568633,369.76455184596733,27.400535034837784,-141.5982695051188,9.327073980517232,8.5
1,85,Harvest_m25_mill,21379,69.97597952973528,1262.069656342281,34303.0253213278,549.4127767097364,1565,0.0732026755227092,1251,0.05851536554562889,269.40628675305544,135.44203216598697,53.57586205023294,80.388392536835525,5.028501202658373,8.5
2,85,Harvest_m25_mill,17065,71.48388492459549,1353.2846679388433,35897.775715700365,576.9712740946402,1230,0.07207735130383827,1008,0.05906826838558453,381.2269504812348,281.1447149937154,53.28801537010376,46.79422011741561,7.154084231388265,8.5
3,85,Harvest_m25_mill,16024,70.3649884727315,1397.4750342400566,36251.15620951133,581.8700692891264,1162,0.07251622566150774,925,0.05772591113330005,372.0897550479248,314.03437908430095,54.80953462833512,3.245841335288752,6.788777857193554,8.5
4,85,Harvest_m25_mill,15130,68.94146311094971,1436.2038892087696,36370.214429663065,599.3455118318806,993,0.06563119629874421,789,0.052148050231328485,369.3015367459532,352.67198177556634,50.481716752795386,-33.85216178240855,7.315550272475695,8.5
5,85,Harvest_m25_mill,14430,66.41268208022115,1443.3677859486104,35760.02117647488,632.772207873749,929,0.06437976437976438,762,0.05280665280665281,350.9483948902274,386.3858981673173,51.05323921966875,-86.49074249675863,6.8741650922518,8.5
6,85,Harvest_m25_mill,13993,63.19083822270189,1430.786395727564,34673.73544628828,684.6304314853979,839,0.05995855070392339,702,0.05016794111341385,342.1836938077505,407.25595303706075,43.273058054306674,-108.34531728361692,7.907545923339136,8.5
7,85,Harvest_m25_mill,13643,59.730032991295545,1406.4222022849867,33352.170086845894,765.4792816206888,823,0.060323975665176284,678,0.049695814703510956,316.83519123298566,423.78178896144414,43.88666663815868,-150.83326436661716,7.219395217350663,8.5
8,85,Harvest_m25_mill,13450,55.94637098551984,1358.3232197624297,31589.430848344527,881.4217464732998,787,0.058513011152416354,641,0.04765799256505576,300.6227227705824,448.0769800565793,44.89118794433121,-192.3454452303281,6.696697871826861,8.5
9,85,Harvest_m25_mill,13341,52.69320958564141,1310.4360003686604,30068.983397683925,1081.4737881470573,708,0.05306948504609849,584,0.043774829473052994,292.73302104336324,442.93321028877193,41.00383744320895,-191.20402668861766,7.139161583322627,8.5
10,85,Harvest_m25_mill,13279,49.58312136512893,1261.7878143632527,28558.605649203633,1385.7480250486608,754,0.05678138414037202,601,0.0452594321861586,286.53097301304683,450.007038232028,38.757379835439544,-202.23344505442068,7.392939724760352,8.5
11,85,Harvest_m25_mill,13234,46.74016653391574,1211.7546299335079,27087.12195132144,1846.4337502607793,675,0.05100498715429953,565,0.042693063321747014,269.0944275590717,439.8727199830548,34.65813021944017,-205.43642264342333,7.76425115421066,8.5
12,85,Harvest_m25_mill,13201,44.107671158979514,1163.4721887815285,25662.622409531985,2692.461993436379,671,0.05082948261495341,550,0.04166351034012575,263.9334189866913,440.75137716366197,31.86609267014884,-208.6840508471195,8.282578655585718,8.5
13,85,Harvest_m25_mill,13169,41.76108335558107,1126.4017762054577,24405.515291397533,4172.882440181652,640,0.04859898245880477,540,0.04100539144961653,254.01099136709288,427.56788512705714,29.95246602002034,-203.5093597799846,8.480470062041336,8.5
14,85,Harvest_m25_mill,13140,39.68983103003093,1101.349334127062,23273.186851275983,6345.692533473248,601,0.04573820395738204,475,0.03614916286149163,240.71295275305573,422.73921288715064,28.111703019721904,-210.13796315381683,8.562731065570178,8.5
15,85,Harvest_m25_mill,13119,37.672370022216064,1049.4969198812726,21987.815028082856,10854.704930516878,599,0.04565896790913942,494,0.03765530909368092,235.67173640911906,427.77431882630617,26.935773811929113,-219.03835622911623,8.749395434288452,8.5
1,86,Harvest_m25_mill,21409,69.65186434675694,1250.55116087194,33912.69597240576,555.8525502889022,1574,0.07352048204026344,1304,0.060908963520014944,276.6494937857768,131.14353501724466,52.07576345816776,93.43019531036441,5.312442399582066,8.5
2,86,Harvest_m25_mill,17195,70.95756582908095,1338.3119494130087,35445.16681628596,578.8253824473916,1211,0.0704274498400698,1013,0.05891247455655714,376.35766651271695,274.5648710697241,52.51785539705491,49.27494004593792,7.166280185420943,8.5
3,86,Harvest_m25_mill,16176,70.54533670375999,1397.4814051017715,36167.27770030183,587.4190576205392,1059,0.06546735905044511,842,0.05205242334322453,377.7862468793634,313.9315937899122,51.956783826769545,11.897869262681631,7.271163052334999,8.5
4,86,Harvest_m25_mill,15387,68.66202246704076,1421.636040973914,36023.101483545615,602.2897678285884,1017,0.0660947553129265,827,0.05374666926626373,366.81914346076303,348.6726443373414,53.85289303027486,-35.70639390685324,6.81150301905871,8.5
5,86,Harvest_m25_mill,14672,65.9941787893638,1419.6749870939614,35356.69782074469,628.3778730190616,971,0.06618047982551799,784,0.05343511450381679,350.07026510013503,385.35886918351156,53.29166537212918,-88.58026945550571,6.568949621965033,8.5
6,86,Harvest_m25_mill,14155,62.61365248441317,1406.554347141548,34196.53090187161,666.198126715849,858,0.06061462380784175,705,0.04980572235959025,334.7771987947491,397.04546787335795,44.56124227048773,-106.82951134909658,7.512743849523854,8.5
7,86,Harvest_m25_mill,13787,58.74673233896876,1362.0260776737953,32538.350955223454,722.9093247777433,857,0.062160005802567635,699,0.050699934721114094,331.0997883362834,417.12181373134797,48.113646486748756,-134.13567188181335,6.88161909381517,8.5
8,86,Harvest_m25_mill,13573,55.109827274172126,1305.5731291940895,30850.476824147143,781.0522095144563,791,0.05827746260959257,666,0.049068002652324465,312.0617258316094,414.18050981722104,41.31161375436412,-143.43039773997575,7.553849812963153,8.5
9,86,Harvest_m25_mill,13436,51.38995838687511,1238.6705403878561,28963.74778709221,878.6251956656615,793,0.059020541827924974,665,0.04949389699315272,296.511946706491,405.6706789529785,43.15852614089582,-152.3172583873833,6.870298252041663,8.5
10,86,Harvest_m25_mill,13348,48.23567913310432,1180.438841159877,27356.87871749496,997.8250790164653,736,0.05513934671860953,620,0.04644890620317651,283.3746009231308,391.31773179214633,38.06717328641786,-146.0103041554334,7.444067327800174,8.5
11,86,Harvest_m25_mill,13279,45.581580163313554,1130.2618510973714,25925.666686919667,1137.6152045266947,719,0.054145643497251296,586,0.04412982905339258,276.261358857441,385.48774819230954,38.984109104352626,-148.21049843922117,7.086512048228289,8.5
12,86,Harvest_m25_mill,13242,42.85413404730623,1067.6338576457563,24350.79519977615,1376.798333987622,668,0.050445552031415195,535,0.040401752001208276,271.9939672866178,376.15685334903907,34.33534370851511,-138.49822977093635,7.921690535434009,8.5
13,86,Harvest_m25_mill,13201,40.44798098890771,1013.2103813196389,23041.50141762644,1723.4925380507448,600,0.04545110218922809,500,0.037875918491023404,265.0117726301842,355.15249392902274,28.34015453049188,-118.48087582933039,9.351105419875232,8.5
14,86,Harvest_m25_mill,13175,38.06180926391223,963.4759539520073,21725.45488762913,2209.0259600942813,586,0.04447817836812144,482,0.036584440227703983,261.1492588968512,338.6800473485007,27.2063755787513,-104.73716403040078,9.59882576570816,8.5
15,86,Harvest_m25_mill,13153,36.234080779204646,920.2924128072945,20711.153723392585,2893.2259033417745,597,0.045388884665095414,511,0.038850452368281004,257.87022938186755,329.4796539535237,27.308237999486426,-98.9176625711426,9.442946461310218,8.5
1,87,Harvest_m25_mill,21406,69.37806100275418,1247.2686668601211,33884.399353833964,550.1135716621268,1549,0.0723628889096515,1259,0.05881528543399047,267.4887458857711,133.91697016007356,52.290984716769316,81.28079100892822,5.115389341673452,8.5
2,87,Harvest_m25_mill,17240,70.38819447757996,1319.8485041493998,35074.52328787474,575.8406331728526,1252,0.07262180974477958,1006,0.058352668213457075,372.59164593035985,272.1586030857357,55.23724253722679,45.19580030739735,6.7452977161061956,8.5
3,87,Harvest_m25_mill,16217,69.95695338591861,1375.7976533802805,35671.99494133103,591.9188055799617,1097,0.06764506382191528,889,0.054819017080841095,379.4245192296076,314.40540957236936,50.08836705819972,14.93074259903851,7.575102593956371,8.5
4,87,Harvest_m25_mill,15412,68.37593274422666,1407.8624568910282,35663.91665515787,605.4743040371578,1032,0.06696080975862964,848,0.05502206073189722,373.10055823664686,343.1351425216368,50.25435659806527,-20.288940883055204,7.424243060571007,8.5
5,87,Harvest_m25_mill,14679,65.9186364201378,1410.5051838337765,34995.29666338771,638.0362614459297,958,0.06526330131480346,794,0.05409087812521289,349.2585435758011,376.75996817691845,51.57389830368995,-79.07532290480728,6.772002021627532,8.5
6,87,Harvest_m25_mill,14183,62.32566777012933,1385.1003561114567,33695.52099995229,680.3193071039045,890,0.06275118099132765,730,0.05147006980187548,338.9057115781057,393.8701824228019,48.829086891625366,-103.79355773632159,6.9406522454596855,8.5
7,87,Harvest_m25_mill,13834,58.62600824164582,1347.327973801624,32217.03765869948,746.3980536042917,852,0.06158739337863235,689,0.049804828682955035,311.5100652562527,414.33483772140863,45.345788850016966,-148.1705613151729,6.869658090778503,8.5
8,87,Harvest_m25_mill,13623,54.96026321723455,1295.485081833053,30493.42287503022,849.2950752849242,775,0.056889084636276885,642,0.04712618365998679,300.0180755377773,411.1759103547766,42.5107208113165,-153.6685556283158,7.057468558799677,8.5
9,87,Harvest_m25_mill,13494,51.741339449135786,1248.8225171885736,28985.09450010601,999.3869804737642,731,0.0541722246924559,595,0.04409367126130132,284.21330563117886,411.3097726569544,39.3633889781935,-166.45985600396904,7.220244826699935,8.5
10,87,Harvest_m25_mill,13410,48.67016235235265,1200.0802070770703,27434.855701287575,1222.2355073744566,697,0.05197613721103654,584,0.04354958985831469,276.7862267769297,415.4790860949373,35.45712585759417,-174.14998517560178,7.806222870082063,8.5
11,87,Harvest_m25_mill,13358,45.94620607865357,1151.4935319077874,26029.58372234851,1549.5794596998462,693,0.051879023805958976,576,0.04312022757897889,267.8253257585209,403.48470677835456,33.34793591520476,-169.00731693503843,8.031241466924127,8.5
12,87,Harvest_m25_mill,13323,43.24318494801381,1104.5045484517734,24630.68857612275,2129.767977990502,634,0.0475868798318697,524,0.03933048112287022,253.28120580045314,393.9008196092745,31.531327739043,-172.15094154786436,8.032684443123943,8.5
13,87,Harvest_m25_mill,13283,40.730461199506756,1050.2193025144247,23268.10990585184,3104.87171803939,671,0.050515696755251076,551,0.04148159301362644,247.52042122151371,390.1380945267163,32.702997137078484,-175.32067044228108,7.5687381246435175,8.5
14,87,Harvest_m25_mill,13248,38.16390460137605,987.9554702478654,21808.85797750886,4746.681769182783,655,0.049441425120772944,539,0.04068538647342995,240.5054425426549,372.12124558611725,33.017922133973784,-164.63372517743613,7.284087761997199,8.5
15,87,Harvest_m25_mill,13228,36.41827272668829,941.6267315054359,20810.93255400452,7726.348455496588,567,0.04286362261868763,454,0.03432113698215906,231.99679873855152,350.6683048412189,27.620174840880498,-146.2916809435479,8.399541280063662,8.5
1,88,Harvest_m25_mill,21275,68.90195413488273,1232.9374748665603,33555.696569376225,553.5433023561081,1617,0.07600470035252643,1307,0.061433607520564044,272.80655598468917,131.44895634125766,53.1838271425327,88.17377250089882,5.129502155863424,8.5
2,88,Harvest_m25_mill,17031,70.29463135968794,1324.9426300151458,35110.66826363656,571.0759496221559,1248,0.0732781398626035,1034,0.06071281780283013,386.9488614181562,274.9934025297504,54.63342034211036,57.322038546295396,7.082640240993728,8.5
3,88,Harvest_m25_mill,15991,69.66730147697143,1376.8424970162544,35657.00272477616,578.5469877484442,1128,0.07053967856919517,921,0.05759489712963542,375.3275192391106,312.17832408856333,51.08020020209024,12.068994948457018,7.34780830447395,8.5
4,88,Harvest_m25_mill,15145,68.25756699781094,1414.2558039180592,35789.075963049,594.2901145978328,990,0.06536810828656323,800,0.05282271376691978,358.57373686035197,351.22786508641224,51.006964322931026,-43.66109254899129,7.0298976153565995,8.5
5,88,Harvest_m25_mill,14443,65.65289136396444,1422.405340497229,35139.108450013984,619.4407775334847,962,0.0666066606660666,792,0.05483625285605483,357.28955646737535,374.8064751242663,51.91385315940597,-69.4307718162969,6.8823547997927825,8.5
6,88,Harvest_m25_mill,13895,62.58351297397517,1410.3985003451212,34060.5618682185,671.7640360432803,876,0.06304426052536884,735,0.05289672544080604,332.71600702949365,406.08661449617,44.77710038500136,-118.14770785167771,7.430494698601363,8.5
7,88,Harvest_m25_mill,13551,58.8638697682577,1371.535517184358,32532.405133597087,719.0663116401079,852,0.06287358866504317,690,0.050918751383661726,322.3557342984483,423.83233443827964,49.885374613699604,-151.36197475353097,6.46192870745572,8.5
8,88,Harvest_m25_mill,13326,55.49306901972165,1326.8728458188943,31101.621313187432,796.7724060148229,762,0.05718144979738857,639,0.04795137325529041,300.3146176806838,427.4947563401305,44.238253100109745,-171.41839175955644,6.788573160904014,8.5
9,88,Harvest_m25_mill,13185,52.37466559020401,1282.4097095055001,29640.12167947979,912.1014758163916,717,0.05437997724687144,582,0.04414106939704209,284.29455574359304,429.79046255581153,37.485428630401756,-182.98133544262026,7.584135119453376,8.5
10,88,Harvest_m25_mill,13081,49.42815911590954,1237.0088673675452,28106.917224941517,1082.3072902659112,734,0.056111918049078814,623,0.047626328262365264,275.780157174575,425.02813702416734,37.24872207484636,-186.49670192443872,7.403748150619271,8.5
11,88,Harvest_m25_mill,13017,46.640312296876594,1186.9064337377456,26660.468793124604,1319.3855245797838,667,0.05124068525773988,563,0.04325113313359453,255.55011046828068,418.90600529848297,32.59251842202743,-195.94841325222973,7.8407598688528735,8.5
12,88,Harvest_m25_mill,12964,44.05593416418989,1147.8533661961706,25355.316922358394,1667.1242488954388,630,0.04859611231101512,511,0.03941684665226782,248.26892658470484,415.1527998506111,32.5080816707958,-199.39195493670204,7.637144790605764,8.5
13,88,Harvest_m25_mill,12922,41.44701877040921,1083.1151772805517,23823.104884151322,2280.6412785496323,637,0.04929577464788732,540,0.04178919671877419,235.10000905701753,415.69822100869266,30.098832346166933,-210.69704429784207,7.810934535703255,8.5
14,88,Harvest_m25_mill,12887,39.10691794944788,1036.3958090031265,22543.882108910522,3160.038461819077,590,0.045782571583766585,511,0.039652362846279196,230.7749576163647,390.15198750862834,29.31787518481586,-188.6949050770795,7.871476229487677,8.5
15,88,Harvest_m25_mill,12862,37.046544593154955,980.3653124618133,21283.60464553092,4343.073029175445,630,0.04898149587933447,524,0.04074016482662105,228.2887270081831,380.9812742669342,27.547564083590284,-180.24011134234138,8.28707490489773,8.5
1,89,Harvest_m25_mill,21164,69.95505734626282,1270.3664955512666,34383.55018625681,545.9275163664045,1652,0.07805707805707805,1347,0.06364581364581365,274.0195796111961,136.33246767047612,56.556983378949866,81.1301285617701,4.845017595354712,8.5
2,89,Harvest_m25_mill,16950,71.78442944872032,1372.2301991995778,36159.2966942026,570.0436968067197,1200,0.07079646017699115,974,0.05746312684365782,382.5309576769481,281.7891396258169,53.92626856285386,46.81554948827733,7.093592193034614,8.5
3,89,Harvest_m25_mill,15939,71.21896743467737,1425.620974449685,36794.9799496642,574.9004769574341,1084,0.06800928540058974,855,0.053642010163749296,388.31933919644564,317.80688925506956,50.748992945252795,19.76345699612328,7.6517644323574725,8.5
4,89,Harvest_m25_mill,15142,69.7018403235983,1467.5356805880554,36994.74852265048,588.2506901723712,1022,0.06749438647470611,833,0.055012547880068687,367.1748284939052,354.9059691409297,51.04646200308516,-38.77760265010968,7.192953518927791,8.5
5,89,Harvest_m25_mill,14437,67.30408785103712,1483.497773339379,36501.73437218421,611.3619188173761,911,0.063101752441643,741,0.051326452864168454,349.99385114627626,387.27520575850133,49.32994504491322,-86.61129965713829,7.094957248130297,8.5
6,89,Harvest_m25_mill,13963,64.28552148851172,1465.4862158605024,35525.101333757295,658.8106566600438,892,0.06388311967342261,719,0.05149323211344267,332.21119556625985,416.0757101644276,48.07189846418949,-131.93641306235725,6.910715120055766,8.5
7,89,Harvest_m25_mill,13628,60.762250055032275,1434.444847449059,34132.61253910064,712.849421397414,802,0.05884942764895803,647,0.047475785148224245,321.8487534133981,430.6575079165935,42.880309344953176,-151.68906384814858,7.505747004394647,8.5
8,89,Harvest_m25_mill,13446,57.07729033569545,1376.642559620106,32342.32952501744,776.1264246047989,812,0.06038970697605236,658,0.048936486687490705,302.5115540738395,437.5089579405305,43.691501752174766,-178.68890561886576,6.923807650049058,8.5
9,89,Harvest_m25_mill,13348,53.74816518418232,1324.5061244371225,30728.063478820764,884.3012123473056,746,0.055888522625112375,618,0.046299071021875936,294.38108738980844,422.3876491396578,41.141643902983716,-169.1482056528331,7.1553068731038,8.5
10,89,Harvest_m25_mill,13288,50.86846858109458,1271.9878965032353,29244.8240106825,1059.5197920184785,752,0.056592414208308246,616,0.046357615894039736,281.59195412559603,423.75477561518665,39.21905065005507,-181.38187213964568,7.179978848498737,8.5
11,89,Harvest_m25_mill,13247,47.893329785414195,1218.956460289448,27760.844687988625,1325.2911389358542,694,0.05238922020080018,569,0.042953121461462976,282.44690349973285,421.1194676921426,33.26463168728781,-171.93719587969758,8.490907284197315,8.5
12,89,Harvest_m25_mill,13209,45.254722801094715,1170.5558586135257,26422.28396055036,1440.812589870799,654,0.0495116965705201,547,0.041411159058217885,265.5608805066128,412.1156559695098,33.336699954863576,-179.89147541776057,7.9660218577774815,8.5
13,89,Harvest_m25_mill,13180,42.66798159922836,1103.6793546257736,24853.97247980696,1869.638168248873,679,0.05151745068285281,543,0.04119878603945372,260.6425696352031,402.96736520343615,33.59386701227944,-175.91866258051252,7.75863551343855,8.5
14,89,Harvest_m25_mill,13143,40.641851114253335,1059.1027063780532,23749.791849778518,2528.4853335177127,612,0.046564711253138553,509,0.038727839914783534,262.76613588513675,376.18465226875975,30.486966016933284,-143.90548240055628,8.618966404829832,8.5
15,89,Harvest_m25_mill,13118,39.04223721713426,1022.7966554891614,22836.87085927783,3776.794859360935,598,0.04558621741119073,498,0.0379631041317274,255.03510445460364,365.1962469613379,29.090679349731992,-139.25182185646628,8.766900950938199,8.5
1,90,Harvest_m25_mill,21435,69.7843051316412,1254.5734688593145,34062.533730084826,549.922564046951,1560,0.072778166550035,1289,0.06013529274550968,269.65222777576463,133.01670193269288,52.42760402737531,84.20792181569644,5.143325406115536,8.5
2,90,Harvest_m25_mill,17176,71.34136946983985,1348.3486462895514,35689.684503243625,570.5413990037433,1276,0.07428970656730322,1051,0.061190032603632975,379.8185365898534,279.0051502869704,54.709788007492406,46.103598295390626,6.94242384082786,8.5
3,90,Harvest_m25_mill,16143,70.54333134200002,1403.895734222716,36182.58480842518,580.4517556809119,1150,0.07123830762559623,946,0.058601251316360035,365.00628398186876,323.4357841902637,53.234446255545734,-11.663946463940661,6.8565808354556514,8.5
4,90,Harvest_m25_mill,15294,68.90626892353882,1435.7417561805994,36220.22487738253,593.2951666113032,1012,0.06616973976722898,835,0.05459657381979861,350.3468776298768,358.39063799146254,51.51944606094921,-59.56320642253493,6.800284250249991,8.5
5,90,Harvest_m25_mill,14597,66.38743330649548,1442.4631892122027,35602.055096209,612.4600768165042,993,0.06802767691991506,849,0.05816263615811468,340.31123462179136,384.63197109843725,50.659172027248,-94.97990850389388,6.717662784515082,8.5
