"classifier_set","ft_group","ecoregion","owner","treatment","age","merch_vol_m3_ha","foliage_kgC_m2","other_above_kgC_m2","total_above_kgC_m2"
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",20,24.931,0.007,0.0253,0.1406
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",25,33.622,0.0091,0.0327,0.1815
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",30,42.444,0.011,0.0398,0.2209
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",35,51.209,0.0129,0.0465,0.2582
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",40,59.789,0.0147,0.0528,0.2931
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",45,68.093,0.0163,0.0586,0.3256
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",5,3.148,0.0011,0.0041,0.0227
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",50,76.06,0.0178,0.064,0.3555
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",55,83.654,0.0192,0.0689,0.383
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",60,90.852,0.0204,0.0735,0.4082
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",65,97.644,0.0216,0.0776,0.4312
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",70,104.029,0.0226,0.0814,0.452
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",75,110.013,0.0235,0.0848,0.471
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",80,115.605,0.0244,0.0879,0.4881
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",85,120.819,0.0252,0.0906,0.5036
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",90,125.671,0.0259,0.0932,0.5176
"Northern hardwood/ME_NCZ/Industrial/untreated","Northern hardwood","ME_NCZ","Industrial","untreated",95,130.178,0.0265,0.0954,0.5302
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",10,0.347,6e-04,0.0023,0.0126
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",100,122.218,0.0251,0.0902,0.5012
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",105,125.12,0.0256,0.0922,0.5122
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",110,127.588,0.0261,0.0939,0.5219
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",115,129.681,0.0265,0.0955,0.5303
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",120,131.452,0.0269,0.0968,0.5376
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",125,132.948,0.0272,0.0979,0.5441
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",130,134.21,0.0275,0.0989,0.5496
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",135,135.271,0.0277,0.0998,0.5545
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",140,136.165,0.0279,0.1006,0.5587
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",145,136.915,0.0281,0.1012,0.5624
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",15,1.742,0.0016,0.0058,0.0323
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",150,137.545,0.0283,0.1018,0.5656
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",20,4.915,0.003,0.0108,0.0599
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",25,10.176,0.0047,0.0167,0.093
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",30,17.401,0.0065,0.0233,0.1297
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",35,26.173,0.0084,0.0302,0.1679
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",40,35.952,0.0103,0.0371,0.2063
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",45,46.2,0.0122,0.0439,0.2436
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",5,0.017,1e-04,4e-04,0.0022
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",50,56.455,0.014,0.0503,0.2792
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",55,66.36,0.0156,0.0562,0.3125
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",60,75.669,0.0172,0.0618,0.3432
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",65,84.229,0.0186,0.0668,0.3713
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",70,91.966,0.0198,0.0714,0.3968
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",75,98.863,0.021,0.0755,0.4197
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",80,104.942,0.022,0.0792,0.4402
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",85,110.252,0.0229,0.0825,0.4584
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",90,114.854,0.0237,0.0854,0.4745
"Northern hardwood/ME_NCZ/NIPF/harvested","Northern hardwood","ME_NCZ","NIPF","harvested",95,118.819,0.0244,0.088,0.4887
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",10,9.129,0.0042,0.0152,0.0843
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",100,139.381,0.0283,0.1018,0.5654
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",105,143.392,0.0289,0.1039,0.5773
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",110,147.098,0.0294,0.1059,0.5882
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",115,150.519,0.0299,0.1077,0.5982
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",120,153.673,0.0304,0.1093,0.6074
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",125,156.578,0.0308,0.1109,0.6159
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",130,159.252,0.0312,0.1123,0.6237
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",135,161.712,0.0315,0.1136,0.6309
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",140,163.974,0.0319,0.1147,0.6375
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",145,166.052,0.0322,0.1158,0.6436
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",15,16.774,0.0064,0.0231,0.1283
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",150,167.96,0.0325,0.1168,0.6492
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",20,25.317,0.0085,0.0307,0.1705
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",25,34.323,0.0105,0.0379,0.2106
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",30,43.497,0.0124,0.0447,0.2483
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",35,52.634,0.0142,0.051,0.2836
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",40,61.59,0.0158,0.057,0.3165
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",45,70.266,0.0174,0.0625,0.3472
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",5,3.068,0.002,0.0072,0.0398
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",50,78.595,0.0188,0.0676,0.3757
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",55,86.534,0.0201,0.0724,0.4021
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",60,94.057,0.0213,0.0768,0.4265
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",65,101.153,0.0225,0.0808,0.4491
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",70,107.819,0.0235,0.0846,0.47
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",75,114.061,0.0245,0.0881,0.4893
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",80,119.888,0.0254,0.0913,0.5071
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",85,125.317,0.0262,0.0942,0.5235
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",90,130.363,0.0269,0.097,0.5386
"Northern hardwood/ME_NCZ/NIPF/untreated","Northern hardwood","ME_NCZ","NIPF","untreated",95,135.044,0.0276,0.0995,0.5526
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",10,19.969,0.0039,0.014,0.0777
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",100,158.765,0.0313,0.1127,0.6262
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",105,164.764,0.0322,0.116,0.6443
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",110,170.614,0.0331,0.1191,0.6614
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",115,176.318,0.0339,0.122,0.6776
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",120,181.88,0.0346,0.1247,0.693
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",125,187.303,0.0354,0.1273,0.7074
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",130,192.592,0.0361,0.1298,0.7211
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",135,197.749,0.0367,0.1321,0.734
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",140,202.778,0.0373,0.1343,0.7462
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",145,207.681,0.0379,0.1364,0.7577
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",15,29.503,0.006,0.0215,0.1195
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",150,212.463,0.0384,0.1383,0.7686
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",20,38.781,0.008,0.0289,0.1607
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",25,47.815,0.01,0.0361,0.2007
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",30,56.614,0.012,0.0431,0.2394
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",35,65.187,0.0138,0.0498,0.2766
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",40,73.54,0.0156,0.0562,0.3123
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",45,81.68,0.0173,0.0623,0.3463
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",5,10.157,0.0018,0.0065,0.0364
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",50,89.614,0.0189,0.0682,0.3788
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",55,97.348,0.0205,0.0738,0.4098
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",60,104.886,0.022,0.0791,0.4392
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",65,112.234,0.0234,0.0841,0.4672
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",70,119.398,0.0247,0.0889,0.4937
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",75,126.382,0.0259,0.0934,0.5189
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",80,133.191,0.0271,0.0977,0.5427
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",85,139.829,0.0283,0.1018,0.5653
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",90,146.301,0.0293,0.1056,0.5867
"Northern hardwood/ME_NCZ/Public-Other/untreated","Northern hardwood","ME_NCZ","Public-Other","untreated",95,152.612,0.0303,0.1093,0.607
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",10,3.894,0.0077,0.0278,0.1543
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",100,144.173,0.0294,0.1059,0.5884
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",105,147.148,0.0299,0.1078,0.5989
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",110,149.741,0.0304,0.1096,0.6088
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",115,151.999,0.0309,0.1112,0.618
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",120,153.961,0.0313,0.1128,0.6266
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",125,155.664,0.0317,0.1142,0.6346
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",130,157.141,0.0321,0.1156,0.6422
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",135,158.421,0.0325,0.1169,0.6492
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",140,159.528,0.0328,0.118,0.6558
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",145,160.487,0.0331,0.1191,0.6619
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",15,9.867,0.0102,0.0367,0.2039
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",150,161.315,0.0334,0.1202,0.6677
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",20,18.131,0.0123,0.0444,0.2469
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",25,28.003,0.0142,0.0513,0.285
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",30,38.817,0.016,0.0575,0.3192
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",35,50.013,0.0175,0.063,0.3502
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",40,61.157,0.0189,0.0681,0.3785
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",45,71.934,0.0202,0.0728,0.4044
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",5,0.696,0.0047,0.017,0.0943
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",50,82.132,0.0214,0.0771,0.4283
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",55,91.622,0.0225,0.081,0.4502
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",60,100.337,0.0235,0.0847,0.4705
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",65,108.254,0.0245,0.0881,0.4893
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",70,115.386,0.0253,0.0912,0.5067
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",75,121.766,0.0261,0.0941,0.5229
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",80,127.438,0.0269,0.0968,0.5379
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",85,132.458,0.0276,0.0993,0.5519
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",90,136.883,0.0282,0.1017,0.5649
"Northern hardwood/ME_NCZ/State/untreated","Northern hardwood","ME_NCZ","State","untreated",95,140.769,0.0289,0.1039,0.5771
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",10,5.721,4e-04,0.0014,0.008
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",100,125.762,0.0214,0.0769,0.4271
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",105,129.829,0.0217,0.078,0.4336
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",110,133.594,0.0219,0.079,0.439
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",115,137.077,0.0222,0.0798,0.4436
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",120,140.293,0.0224,0.0805,0.4474
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",125,143.26,0.0225,0.0811,0.4506
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",130,145.994,0.0227,0.0816,0.4533
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",135,148.511,0.0228,0.082,0.4555
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",140,150.827,0.0229,0.0823,0.4574
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",145,152.956,0.0229,0.0826,0.4589
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",15,11.426,0.0012,0.0044,0.0242
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",150,154.912,0.023,0.0828,0.4602
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",20,18.241,0.0025,0.0089,0.0492
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",25,25.771,0.004,0.0145,0.0807
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",30,33.719,0.0058,0.0209,0.1161
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",35,41.858,0.0077,0.0275,0.153
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",40,50.017,0.0095,0.0341,0.1896
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",45,58.068,0.0112,0.0404,0.2244
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",5,1.654,0,2e-04,0.001
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",50,65.916,0.0128,0.0462,0.2566
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",55,73.492,0.0143,0.0514,0.2858
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",60,80.752,0.0156,0.0561,0.3119
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",65,87.662,0.0167,0.0603,0.3348
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",70,94.207,0.0177,0.0639,0.3548
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",75,100.377,0.0186,0.067,0.3721
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",80,106.172,0.0193,0.0696,0.3869
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",85,111.597,0.02,0.0719,0.3995
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",90,116.662,0.0205,0.0739,0.4103
"Northern hardwood/ME_NH/Industrial/harvested","Northern hardwood","ME_NH","Industrial","harvested",95,121.379,0.021,0.0755,0.4194
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",10,23.256,0.0028,0.0102,0.0568
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",100,119.916,0.0233,0.0838,0.4655
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",105,122.962,0.0233,0.0838,0.4658
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",110,125.859,0.0233,0.0839,0.4661
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",115,128.616,0.0233,0.0839,0.4663
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",120,131.24,0.0233,0.084,0.4664
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",125,133.739,0.0233,0.084,0.4665
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",130,136.118,0.0233,0.084,0.4666
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",135,138.384,0.0233,0.084,0.4666
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",140,140.542,0.0233,0.084,0.4666
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",145,142.599,0.0233,0.084,0.4667
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",15,32.231,0.0062,0.0224,0.1247
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",150,144.559,0.0233,0.084,0.4667
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",20,40.409,0.0098,0.0353,0.1963
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",25,47.959,0.013,0.0469,0.2606
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",30,54.983,0.0157,0.0564,0.3135
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",35,61.549,0.0177,0.0638,0.3547
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",40,67.709,0.0193,0.0694,0.3858
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",45,73.504,0.0204,0.0736,0.4087
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",5,13.135,5e-04,0.002,0.011
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",50,78.967,0.0213,0.0766,0.4254
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",55,84.124,0.0219,0.0787,0.4374
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",60,89,0.0223,0.0803,0.446
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",65,93.615,0.0226,0.0814,0.4521
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",70,97.987,0.0228,0.0821,0.4564
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",75,102.132,0.023,0.0827,0.4594
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",80,106.065,0.0231,0.0831,0.4616
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",85,109.798,0.0232,0.0834,0.4631
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",90,113.344,0.0232,0.0836,0.4642
"Northern hardwood/ME_NH/Industrial/untreated","Northern hardwood","ME_NH","Industrial","untreated",95,116.713,0.0232,0.0837,0.4649
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",10,21.086,0.0022,0.0078,0.0432
"Northern hardwood/ME_NH/NIPF/harvested","Northern hardwood","ME_NH","NIPF","harvested",100,95.206,0.0167,0.0601,0.3337
