scenario,cycle,mean_ba_mean,mean_ba_lo,mean_ba_hi,mean_vol_mean,mean_vol_lo,mean_vol_hi,mean_carbon_mean,mean_carbon_lo,mean_carbon_hi,total_tpa_mean,total_tpa_lo,total_tpa_hi,harvest_rate_mean,harvest_rate_lo,harvest_rate_hi,plant_rate_mean,plant_rate_lo,plant_rate_hi,gr_ratio_mean,gr_ratio_lo,gr_ratio_hi,n_sims
Harvest_m25_mill,14,39.21273577750897,37.63660314995005,40.97934134784848,1009.6389180293955,937.0740066308576,1085.0555792177531,22571.726217556854,21348.773140477668,23712.055448079365,4339.949446269258,2493.0109414590934,7593.201977469009,0.04717217359480489,0.04277747457228912,0.05408402849549682,0.0393214251631075,0.035107958536768784,0.04449728717516817,8.862657395648355,7.988967371772065,9.965951527873573,50
Harvest_m25_mill,15,37.38631261719553,35.81972879374782,39.2217139035901,961.8551519956852,878.8597771408885,1041.3529434067532,21491.001745989302,20296.03579113756,22738.040401561328,6571.829178690705,3319.134484406438,11606.54326955052,0.046672267548061835,0.04242606921744491,0.05217568467512889,0.03904804294732431,0.03466689956989352,0.044263492282408806,8.988136616010598,8.055687110071165,9.778863478054047,50
Harvest_p25_pulp,1,68.06521389279185,67.52812526347923,68.52274247711577,1224.7217916019324,1207.295188579209,1240.6455203666742,33234.400528955026,32880.22188963731,33576.24273812566,541.9856429894393,535.2642123314585,548.2927236769344,0.1243392420727911,0.12075783919139998,0.12825978280057157,0.10093018129216941,0.09751850057856855,0.10478989910385217,3.1526355560533874,3.0057151649268046,3.2975747148342673,50
Harvest_p25_pulp,2,67.65625693353715,67.0348228745199,68.19748173599375,1276.3579790961658,1254.5487350184608,1297.1183624485793,33814.262976790895,33401.1170261056,34277.03634595627,556.2359261887633,546.761340560052,565.9590062473321,0.11727905499461795,0.11301221373605466,0.12183968463561766,0.0953912859782855,0.09093032480938495,0.09927361710782193,4.423190529214141,4.192318201295315,4.719229797942914,50
Harvest_p25_pulp,3,65.91434178577454,65.22861189025205,66.73416076446415,1300.7067766256453,1280.7658995536735,1329.0682570607178,33688.879085210225,33180.43440497953,34242.06591980098,561.6561748908999,549.0617639543109,578.1091582716197,0.11073272546582122,0.10564919943049349,0.1150897324089301,0.08972220929527357,0.08513693561346207,0.09519243945529399,4.403959715518262,4.208117969513497,4.7187756900731825,50
Harvest_p25_pulp,4,63.23080339803879,62.265845340932046,64.2720063518216,1297.8368540712152,1272.5692009267796,1327.6078107158119,32965.40047128767,32280.870035260028,33577.263278786966,570.3925603338428,554.2686081386624,596.7191351733359,0.104393673285727,0.09894733937263561,0.11018947639628925,0.08514132610569239,0.08071831225643127,0.08982607532190226,4.426219486279323,4.0951213995001,4.763576472280583,50
Harvest_p25_pulp,5,59.918938597510966,58.904703242344915,60.987378483145015,1274.0547301274778,1234.7516876243772,1306.5902569722066,31766.01541845745,31067.56385986565,32340.010342166708,587.5863454396037,560.3068820401829,632.6066914957382,0.0991175918896754,0.093959492911426,0.10527060631439474,0.08096405910825116,0.07691464674527528,0.08633315764394023,4.370983591920043,4.128031860537475,4.7482547809410525,50
Harvest_p25_pulp,6,56.2674056050487,55.05609723263444,57.44853150787686,1232.7350109246893,1192.7554993460176,1265.9947082951185,30235.716094152274,29573.18879853032,30931.47979673565,619.3075827155636,578.2235825807672,698.5508196973065,0.09338929198513313,0.08780515162577932,0.09949285490810009,0.07663434183959512,0.07156195637581397,0.08214871832807512,4.437095245706025,4.094052305356498,4.806919532479553,50
Harvest_p25_pulp,7,52.62626673848628,51.38824225695695,53.96282674434281,1182.3187194672264,1144.6461439627217,1219.0009107137764,28577.89298356495,27936.83825698935,29355.792882677066,668.8643401732603,604.0129134068542,798.9560739927363,0.08897448392653574,0.08295561448672993,0.09768482473483704,0.07290372738852946,0.06782540241348889,0.08084528381114926,4.5159119397890795,4.078849509612572,5.0230238921244,50
Harvest_p25_pulp,8,49.35041437924297,48.07300054787955,50.827290122700184,1128.5938866483739,1089.4617189361738,1169.4605014992273,26986.97085146554,26297.84983537226,27900.908611462834,745.2737966535655,652.255588042624,954.4869510420478,0.08412265214342217,0.07812517060136602,0.0900146484285523,0.0691269278578506,0.06357898397473771,0.07481311708237975,4.6057464257409535,4.284370326607098,5.0355167563352,50
